source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
184,1221,1234,0,column,6,1.4993893568275543e-43,8.682416904167771e-24,4.769914423565034e-15,0.0,1.9493461710230736e-26,1.0699486967086713e-32,1.0,2.1290372040324764e-20,0.0,3.5158523959185434e-23,2.057308542452786e-35,2.2492067762888803e-22,2.1389964198335236e-17,7.217990818109789e-32,0.0,1.7698496411949757e-33,2.592841702230502e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1222,1235,0,column,12,1.401298464324817e-45,7.57322264795246e-14,3.5406953268352567e-17,3.479897488139243e-35,6.48133673310356e-23,1.1341105024848035e-19,1.0555004752375238e-32,4.021994072406121e-21,1.7422320626379784e-32,2.401836478109055e-27,6.2865805044594364e-37,1.085146084826101e-15,1.0,5.605193857299268e-45,4.821804431086549e-27,8.078298514072528e-35,4.101427127745994e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1223,1236,0,column,12,0.0,1.748612099561342e-08,5.155604675816106e-13,0.0,2.084372359011454e-20,1.2688366400255829e-18,2.1809196226740823e-08,2.4036125786170298e-21,2.4788969833906014e-42,9.472827921067542e-24,3.977253583249948e-39,5.011326353887569e-10,1.0,8.876019533779625e-38,1.6442280496714518e-33,2.9323363849994467e-27,3.6736093361093916e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1224,1237,0,column,6,2.802596928649634e-45,5.929470297791813e-28,6.354015845178338e-22,4.90454462513686e-44,2.7999008234868792e-28,2.705554825924628e-32,1.0,6.298601539050588e-31,0.0,1.722167158124174e-29,5.541154517479624e-41,1.9513316122027424e-27,4.105423719014547e-20,0.0,0.0,1.4430819792569278e-34,5.3956437197825296e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,1225,1238,0,column,6,5.605193857299268e-45,2.8136485929124014e-28,1.5516692057305566e-22,1.401298464324817e-45,2.4796390404444438e-27,7.019036195181209e-33,1.0,5.758242537601884e-32,0.0,2.2159578788142056e-30,5.540015261828128e-39,8.801779707544712e-29,5.573858329990836e-20,0.0,0.0,3.498878737251398e-35,1.6634847170192984e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1226,1239,0,column,6,5.74532370373175e-44,2.6605983106093505e-28,2.8727918050481295e-19,0.0,1.0004589161656379e-28,6.523797927254284e-32,1.0,1.1321219029180766e-27,0.0,7.477276156925184e-28,1.401298464324817e-45,3.5180258654846083e-23,6.781822813362127e-22,0.0,0.0,5.4217104820320774e-36,2.7420815162901957e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1227,1240,0,column,6,0.0,1.1037572219757856e-31,9.117901224453352e-22,0.0,1.2001676951274031e-29,1.22443291275303e-35,1.0,1.4502655722817992e-29,0.0,6.893034926329209e-30,5.535517934536724e-38,4.393268840648856e-27,1.351285156723467e-22,0.0,0.0,9.942955270149894e-36,9.62357746511824e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1228,1241,0,column,6,0.0,8.874430148482028e-30,1.0649385738916936e-20,0.0,1.3713956104600173e-25,4.177417181832031e-34,1.0,3.7028297745817414e-30,0.0,3.4602923310262974e-28,7.245760953793004e-35,9.190200579838424e-26,9.499078813856145e-21,0.0,0.0,1.1193332858511258e-35,2.342938187750846e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1229,1242,0,column,6,0.0,2.45497351966549e-32,1.5119785616438173e-20,0.0,1.9751523503307433e-29,1.259647502804117e-36,1.0,1.6780045312564363e-29,0.0,1.951227419392751e-27,2.914840935642052e-41,7.863289082342852e-25,1.0366152942801541e-23,9.318634787760034e-43,0.0,2.3175654911928852e-40,3.244742675355066e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1230,1243,0,column,6,0.0,6.268983821003089e-28,4.81614214808151e-20,0.0,2.681579150682262e-27,5.97232777713525e-36,1.0,3.689816657152037e-29,0.0,1.0409891089172487e-25,1.1571728019967836e-32,2.1863425138606903e-23,5.443119849237416e-20,0.0,0.0,1.1974972029974843e-36,8.60283790978096e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1231,1244,0,column,5,4.638140130207362e-22,1.0507020871842326e-13,6.6189520531168e-10,0.0,9.300189741587306e-13,0.9999886155128479,0.0,1.6071555978408592e-12,3.4393694489653903e-12,3.273673020948116e-16,8.792699448129643e-40,1.724285464395881e-27,4.3909377544538997e-13,0.0,0.0,2.413032602210558e-26,1.011345193546731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1232,1245,0,column,5,7.725414076806346e-34,1.7742885882309628e-13,1.151885498984484e-06,0.0,1.5136812159602386e-12,0.9999618530273438,0.0,4.335233561025831e-12,4.901112917165906e-30,9.165446564398877e-19,0.0,1.128100800009509e-25,1.1126413375708855e-12,0.0,0.0,4.193870139802589e-23,3.5566095903050154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1233,1246,0,column,5,2.785141377073463e-32,1.046744935601909e-14,0.027541322633624077,0.0,3.23390558776282e-08,0.9624465703964233,0.0,6.988559151373892e-16,6.305843089461677e-44,5.098276062930583e-15,5.022253696140144e-41,4.896114512060786e-26,9.634063295391182e-14,0.0,9.388699710976274e-44,6.494970695014586e-24,0.010012662969529629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1234,1247,0,column,1,7.642488001308122e-35,0.999998152256012,1.224617887389874e-23,2.8166099132928823e-43,2.06959177041975e-24,1.6025723771021655e-13,0.0,7.05222161247782e-22,1.303889969446166e-19,2.0501532515783882e-15,6.460090491034008e-36,4.229477061766633e-21,1.8913191297542653e-06,0.0,1.22976321686696e-22,5.567470383912584e-32,2.8397147168999527e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1235,1248,0,column,1,8.865682168012351e-34,1.0,3.1420633282411484e-20,0.0,1.8160210359507033e-25,6.424149545658508e-10,0.0,9.75967415451273e-23,4.664638461272682e-19,1.2551479055048203e-14,7.024854936700598e-39,1.6363466712566835e-22,1.3208635962769222e-08,0.0,3.280671098764324e-25,8.362527448450346e-29,7.209365483068497e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1236,1249,0,column,5,8.592183547867502e-36,1.9676635929499753e-05,2.003581545464983e-12,0.0,2.4636970703044766e-18,0.9999809265136719,0.0,3.105873207089673e-19,1.6495368722844664e-25,9.228435607038627e-16,4.177444258954102e-36,9.347840168155601e-23,2.990676595260311e-10,0.0,4.400077177979926e-43,6.625519976472903e-25,7.710154671831948e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1237,1250,0,column,5,3.759515623967765e-40,5.68906079934095e-06,8.643498921158746e-14,0.0,4.901423150916626e-18,0.9999942779541016,0.0,3.295059544075103e-16,4.549940179858369e-22,1.1356398198506857e-17,1.1189258936353447e-38,1.1201960967354398e-20,1.1985432024630427e-07,4.413529643237444e-40,0.0,4.434254694462317e-25,1.064686330092858e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1238,1251,0,column,5,1.4877320531058325e-34,7.998039730505724e-12,1.293586684167694e-13,0.0,2.260530034730454e-19,1.0,0.0,1.483980423688761e-18,2.4084864011032004e-21,9.990464401934962e-13,3.2830881590819707e-40,5.842082730577862e-22,5.7740190429758035e-15,1.401298464324817e-45,0.0,1.6673652682444884e-32,2.6343263508088466e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1239,1252,0,column,5,2.5801900799167586e-33,1.3822958402909258e-11,1.3860123986020323e-12,0.0,5.172808702186086e-18,1.0,0.0,1.91878791267726e-18,4.2976784974748905e-18,7.621395995113301e-16,2.0557048471645066e-42,1.6764651631371305e-26,1.9004674949637396e-14,1.401298464324817e-45,0.0,7.868216106014313e-31,5.83299088283834e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1240,1253,0,column,5,9.181789129337772e-34,2.3467698895274225e-09,1.227854731951361e-12,0.0,3.3331616668461124e-17,1.0,0.0,1.7063278610904092e-15,1.3675153674383433e-12,5.800461108718257e-17,2.382207389352189e-44,1.6766259859912066e-25,1.4519317692585076e-10,4.90454462513686e-44,0.0,1.3484217949694946e-30,5.654954369355147e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1241,1254,0,column,5,3.6989087918635567e-28,1.4932262511983124e-13,7.195178914481959e-12,0.0,9.458626256857578e-19,1.0,0.0,6.960357718790652e-16,4.7414800357454753e-14,1.1482072345865568e-13,0.0,1.7958914695746957e-32,3.137898279986488e-18,0.0,0.0,6.360933983916672e-35,3.635221901276964e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1242,1255,0,column,5,6.022849396331417e-27,7.690175705705061e-15,2.227263512510902e-11,0.0,2.0997641830573094e-15,1.0,0.0,5.782477903622241e-13,4.11344958095583e-09,2.8289458788217405e-14,0.0,4.1348642863322645e-34,1.3845748786584563e-16,0.0,0.0,5.191104025705853e-29,3.0559480279634954e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1243,1256,0,column,0,1.0,2.5583048188894634e-18,2.5495711097889284e-10,0.0,4.0269414041068837e-19,8.285753166139745e-20,0.0,1.278523176903498e-28,6.005306607817933e-40,1.8934200617285756e-17,2.8212383290288193e-34,1.1964352316692096e-33,1.2367164262121952e-22,0.0,0.0,2.1206713707357536e-21,9.665342612770684e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1244,1257,0,column,0,1.0,8.919585738881272e-19,5.77302339266339e-09,0.0,2.986172882924102e-18,4.1534980183435796e-21,0.0,4.330541918657746e-26,1.7877765807856016e-41,1.9503026784154463e-14,7.322643909260921e-36,1.6033566150865638e-30,3.035391360448403e-22,0.0,0.0,9.431522230058858e-21,9.775843354695927e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1245,1258,0,column,0,1.0,2.3117229585474477e-31,4.957990129561551e-10,0.0,7.659252412155158e-17,6.295615387681081e-26,0.0,1.4431477444674572e-27,0.0,5.994497249062068e-19,5.298650621584866e-33,2.4810161407518437e-23,5.818881637157715e-23,0.0,0.0,1.848604627492066e-27,2.2988225372553455e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,1246,1259,0,column,15,0.0,6.292809508048823e-25,5.03588395484901e-14,0.0,3.930473484651804e-21,1.5530854996846504e-36,0.0,7.276543708762713e-25,0.0,1.8982166776513457e-30,2.3625544640307124e-33,1.652213146062389e-33,1.5846422785853146e-28,0.0,4.203895392974451e-45,1.0,9.362747509339834e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1247,1260,0,column,15,7.445519130497051e-41,1.6636021081501615e-27,2.4971393141080605e-15,0.0,8.405885658147071e-24,5.413930629903574e-40,0.0,1.3811884755032437e-23,0.0,1.9292443494509048e-28,1.127065195635529e-38,1.757278666569676e-30,1.595357187950122e-31,0.0,1.401298464324817e-44,1.0,2.5823693053990014e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1248,1261,0,column,15,1.2357349106349935e-38,5.110244395288175e-25,6.927408984175407e-15,0.0,1.0530159491579705e-23,1.4573504028978098e-42,0.0,7.076076060560157e-28,0.0,3.8594046817157895e-31,4.764405361978698e-37,2.3840107256820732e-33,5.3134146454908336e-30,0.0,2.5783891743576634e-43,1.0,2.6752780394608916e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1249,1262,0,column,15,0.0,1.4740589241732512e-22,2.1293684927836155e-14,0.0,9.559228385028416e-23,1.7206880155075867e-39,0.0,4.211253342354199e-28,0.0,4.481137279600167e-32,7.994728786540607e-35,7.342692924727788e-30,3.428276403484183e-26,0.0,1.604971590920572e-39,1.0,5.280108827933284e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1250,1263,0,column,15,2.359572335881722e-34,6.455941801728776e-24,4.230497462759386e-12,0.0,1.669830724348567e-22,1.3484735479593487e-37,0.0,3.39950709308652e-27,0.0,4.674094848815781e-27,1.2528604594272e-38,1.284183485010052e-28,1.1129681444351566e-27,0.0,1.2611686178923354e-44,1.0,2.752917562119801e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1251,1264,0,column,15,2.1517166423440273e-30,9.09487426103398e-21,5.26803767275652e-10,0.0,2.4812321412377432e-17,3.6627911204390614e-30,0.0,3.24006958449353e-29,1.401298464324817e-45,4.287610875600454e-24,6.018355339804664e-32,8.995271236640892e-34,6.784023228968415e-29,0.0,0.0,1.0,9.528510772467834e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1252,1265,0,column,15,1.1200511369916296e-27,1.3981445341759713e-11,5.018931915401481e-06,0.0,3.2559992479974653e-09,3.0862489819179727e-16,0.0,2.257183232891496e-22,1.0238471160068865e-30,3.2304612380972436e-18,9.564882308908316e-23,4.917525845624517e-27,5.459155262399639e-19,0.0,2.1804204104894154e-42,0.9999961853027344,4.999919749060222e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1253,1266,0,column,0,0.9999961853027344,9.00179405008409e-19,1.2238158433319768e-06,0.0,1.2137366849421238e-13,3.88841606599843e-22,0.0,1.855158338388635e-29,1.723597111119525e-43,5.348503311858421e-19,6.981200999321674e-32,1.8983987758322203e-29,1.979715482758554e-22,0.0,0.0,3.0658704872621456e-06,2.9343082449267208e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1254,1267,0,column,0,1.0,1.3292591273402182e-16,4.768500705409906e-09,0.0,4.52340409252173e-17,6.726676507473606e-13,0.0,2.7203737661459165e-25,1.991320864153275e-35,2.647114315723789e-20,5.281998917586003e-34,4.929248583103085e-33,1.404883900721038e-22,0.0,0.0,1.0858618938409798e-16,2.6176087867895402e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1255,1268,0,column,5,6.320226627871701e-20,7.221323805279374e-17,7.586957456598778e-14,0.0,4.137043331239543e-18,1.0,0.0,9.791582583432117e-18,3.676749523405923e-29,4.184801586182269e-19,1.401298464324817e-45,2.1812414399140826e-33,8.773971758979581e-18,0.0,0.0,2.1216998535051896e-20,3.0427442787583914e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1256,1269,0,column,5,4.950845844398089e-10,1.586296172093762e-17,2.4889588168264254e-09,0.0,2.5262833752475862e-17,0.9999847412109375,0.0,3.734935199116961e-14,4.706025082089613e-22,2.6748597781178773e-10,4.203895392974451e-45,4.38278347918777e-30,1.6679616253400757e-19,0.0,0.0,6.627796569481955e-17,1.6076457541203126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1257,1270,0,column,0,1.0,1.765015878268958e-25,2.827515572789707e-07,0.0,4.249290137700552e-20,6.8372227879365255e-09,0.0,4.091203215079508e-17,1.3756557656387804e-32,2.3577222967316534e-16,0.0,1.7233009136008708e-25,3.71909622347924e-22,0.0,0.0,2.832630641548886e-16,1.1407803174323661e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1258,1271,0,column,1,1.3486378978509497e-30,0.9999713897705078,5.86017997552434e-16,1.2996882275445097e-35,1.7522158921837346e-14,2.2883453354438643e-08,0.0,1.0281080772980784e-17,1.0541790866973954e-20,4.439353871632143e-23,1.4731711987781935e-29,1.0293843585646267e-23,2.7638689061859623e-05,0.0,1.7051151672951923e-33,1.1103474352633317e-27,7.243396420858472e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1259,1272,0,column,1,5.604131618971227e-28,0.9999847412109375,6.942431325253199e-16,1.891752926838503e-43,2.6264942540164907e-20,1.2593146081485429e-08,0.0,3.394526040736024e-15,4.386114059053706e-29,8.041985624559782e-20,1.1271447221627966e-27,1.5414486301652806e-25,1.6861420590430498e-05,0.0,2.1607901797945216e-29,3.781206350659257e-24,1.643078441316767e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1260,1273,0,column,5,3.316287660189547e-28,0.0014812205918133259,2.1441497882745963e-11,6.482258001383957e-36,3.069163500191241e-18,0.9985171556472778,0.0,3.6239139977972765e-17,1.4658772845432056e-30,2.950784597054223e-19,1.4866636922081182e-29,5.488297886542894e-29,1.3148367372650682e-07,0.0,0.0,1.9845188959379457e-20,8.597752026930257e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1261,1274,0,column,5,3.4326481138865195e-33,0.0001341976603725925,3.2321628690547624e-14,2.8551567165563212e-28,2.3302414563351845e-19,0.9998664855957031,0.0,1.219860516727237e-18,2.924885154637607e-27,3.566339063197743e-19,7.546595672107352e-35,8.129640388456396e-29,8.435133480588775e-09,0.0,0.0,5.35974691983481e-23,9.779975223764281e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1262,1275,0,column,5,2.0255428026928663e-29,2.5673314141272385e-08,2.5726176153565913e-14,1.9311189291000707e-31,4.845812082678021e-20,1.0,0.0,1.5184602481111457e-17,2.001388760898483e-35,1.8433766272858525e-15,9.827941355719402e-36,1.2255369820467154e-33,5.489239705142035e-14,0.0,0.0,1.1202478601472097e-19,8.00712621207289e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1263,1276,0,column,5,6.019725537961621e-27,5.952828507904684e-12,9.863830357929846e-17,5.605587028017195e-35,1.1809348220483436e-21,1.0,0.0,1.196699252780599e-19,1.1632856664946472e-31,1.1699274230083496e-20,8.521295961559213e-42,1.715045552553107e-31,3.592489329564026e-14,0.0,0.0,9.009542785641215e-22,3.414630367739105e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1264,1277,0,column,5,6.1509049644241484e-33,7.353770925533354e-10,3.61422241886836e-17,8.098096063379763e-30,8.565157328719112e-20,1.0,0.0,1.5981515107485098e-18,1.8672788775670822e-28,8.877078575101049e-21,4.540207024412407e-42,1.0060354102084247e-27,1.0045887732790248e-10,0.0,0.0,3.6970099443460474e-25,1.3540863309097206e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
