beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
89,89,90,10,6.7803725e-30,4.474888e-16,0.0,2.29472e-14,8.98435e-15,4.1727366e-18,2.4563831e-21,1.0448189e-20,2.7384418e-15,6.885727e-23,1.0,1.1932789e-14,1.0261099e-17,4.5441734e-18,2.1705e-19,1.3416342e-22,8.153044e-17
90,90,91,10,4.7156043e-29,2.0398996e-14,0.0,3.3308228e-13,6.3068707e-13,4.579709e-18,7.2953546e-19,6.6865284e-19,5.393541e-14,1.4203927e-22,1.0,7.403043e-13,1.3394291e-16,1.2012612e-16,1.2768724e-18,1.9772194e-20,4.4289967e-14
91,91,83,10,2.8377398e-28,3.4994335e-16,0.0,5.103297e-11,4.1453115e-15,1.2988464e-19,4.598185e-22,8.151349e-21,8.1533295e-16,3.8188826e-23,1.0,5.005943e-16,1.047351e-16,1.0174569e-17,3.9968404e-18,4.8394682e-23,2.7616467e-15
92,92,93,10,4.3543392e-29,8.270415e-18,2.172804e-33,3.883189e-08,8.3451245e-15,9.492323e-17,5.2668427e-21,5.2253775e-21,6.7913217e-15,1.4787577e-20,1.0,3.950478e-15,3.6449042e-17,2.473925e-18,3.0396418e-16,7.002445e-21,1.4658765e-16
93,93,94,10,1.9879572e-29,5.2282993e-17,0.0,3.7544705e-06,2.2559346e-15,6.4149214e-16,3.691932e-20,8.754133e-21,1.4801872e-14,1.12844e-19,0.9999962,3.354065e-14,5.3897617e-16,1.5769987e-17,1.0822983e-14,1.7207441e-19,1.9667305e-15
94,94,89,10,1.6755867e-29,6.195321e-17,0.0,1.8131727e-10,2.4945783e-15,1.5304631e-17,2.0154627e-20,3.2325766e-21,2.0112977e-15,7.7543967e-22,1.0,1.0039681e-14,1.4017237e-17,3.154402e-17,2.3897666e-17,2.3896343e-21,2.9223028e-16
95,95,96,10,2.2319361e-27,3.341819e-17,0.0,1.0640455e-08,1.8049662e-15,5.40468e-19,2.930111e-20,1.5830952e-21,7.51644e-17,7.751203e-22,1.0,2.3478676e-16,3.1017396e-20,9.2344335e-21,1.29397145e-17,2.292028e-23,2.048313e-18
96,96,97,10,1.5621979e-24,1.9737051e-15,0.0,8.692193e-05,4.0457594e-14,8.690694e-18,1.8043173e-17,3.8550727e-19,4.2736035e-15,1.3111966e-20,0.99991226,1.2448342e-14,4.2490676e-18,4.4860414e-19,4.5251693e-15,5.8921266e-22,2.2387277e-16
97,97,584,3,1.6803379e-27,2.862362e-15,0.0,1.0,4.0979417e-14,2.5160872e-18,5.0805372e-20,8.87997e-18,3.8728825e-17,2.2665203e-21,3.396988e-07,6.223604e-17,4.67681e-18,5.874249e-19,4.247354e-16,1.0995388e-22,8.6739066e-17
98,98,99,2,9.614529e-37,3.9914303e-26,1.0,2.6839263e-32,2.0304471e-22,2.2563653e-22,2.7929442e-29,4.2797723e-29,1.6916496e-21,2.1125447e-32,1.1477455e-20,2.4001743e-23,3.451473e-28,7.3752485e-25,5.831631e-25,2.6128726e-28,1.6854078e-29
99,99,100,2,3.7095717e-31,3.8006538e-18,1.0,2.384852e-22,4.443264e-17,7.490025e-16,1.9134856e-21,1.3870283e-23,2.629828e-16,5.9878507e-25,9.89047e-13,1.8387614e-16,7.4393086e-24,5.3478307e-19,1.2836372e-17,3.7916389e-22,3.0334567e-23
100,100,104,2,2.419954e-27,2.9597644e-15,1.0,1.467704e-19,7.895943e-15,2.3549605e-14,5.2483217e-17,1.8504727e-21,2.407113e-14,9.96467e-22,1.585539e-07,4.403245e-15,1.180873e-19,1.8429379e-14,4.752295e-12,7.912442e-21,3.1351086e-19
101,101,102,10,1.3485526e-27,1.6830793e-17,1.7314683e-29,7.738219e-18,4.995358e-15,3.2741474e-16,1.0301004e-21,3.85113e-21,4.2803848e-14,2.229694e-23,1.0,2.3321038e-16,4.783524e-16,4.035346e-15,1.943104e-13,1.4266545e-21,9.0147785e-20
102,102,103,10,2.5507298e-28,1.5405028e-17,0.0,2.466774e-13,4.827314e-17,4.1255743e-16,4.9038307e-20,2.2264909e-22,1.3062225e-15,9.045397e-21,1.0,2.136975e-16,4.0249448e-19,2.8014856e-18,6.6116893e-16,2.5021845e-22,6.3993645e-20
103,103,95,10,1.6579509e-27,7.809509e-18,0.0,8.473184e-10,4.8168127e-16,1.761343e-18,2.988221e-20,4.5825306e-22,6.303021e-17,1.0308393e-21,1.0,4.9381726e-17,7.03307e-21,1.3973383e-20,3.88663e-18,1.0511744e-22,4.40848e-19
104,104,105,2,3.6008743e-24,3.4445116e-15,0.9840872,2.332663e-17,1.3778966e-12,2.204638e-12,5.184402e-19,6.908157e-19,3.1853065e-11,4.0969424e-21,0.0159143,3.1294547e-13,5.2912085e-14,2.6778072e-12,9.0743e-11,3.154928e-19,5.708138e-17
105,105,106,10,7.8099877e-25,2.52859e-15,1.284227e-29,3.6427118e-15,1.4975066e-14,2.487065e-13,3.0538275e-19,2.1357248e-19,4.841986e-13,3.4254486e-21,1.0,6.105636e-14,1.5755046e-13,2.0055392e-12,1.6505008e-09,2.3414129e-21,5.7735474e-18
106,106,101,10,1.6314515e-25,1.6522589e-16,2.4373933e-32,3.0833426e-16,9.118665e-15,9.01518e-15,1.9861935e-19,4.0647358e-20,5.6483735e-14,1.6520214e-21,1.0,7.089821e-15,2.5244458e-15,1.4693303e-13,1.4214176e-10,4.6001854e-22,3.015915e-18
107,107,108,12,6.389147e-19,2.2956997e-11,0.0,0.4476441,8.365028e-11,1.7622854e-09,9.987272e-15,1.2077086e-07,5.4235616e-10,1.3617473e-16,1.2759178e-11,7.431849e-09,0.55235565,2.1513515e-11,1.5858837e-11,1.0203619e-14,9.994576e-10
108,108,109,12,1.4026944e-21,1.7591496e-08,0.0,0.03519164,2.8530174e-09,8.096117e-08,1.2065134e-11,8.516742e-05,4.875785e-09,3.5599304e-15,3.5696898e-10,1.5456626e-05,0.9647072,2.0965942e-08,2.7530298e-09,3.7299858e-11,2.0542932e-09
109,109,113,7,1.7940409e-19,2.9740324e-10,0.0,5.5546884e-06,1.418425e-10,1.271012e-10,2.132116e-14,0.99278957,6.685459e-11,3.8239527e-17,6.8931336e-17,6.6091116e-10,0.0072043166,1.4989329e-10,1.2384647e-12,8.0789124e-13,3.0847118e-13
110,110,111,7,4.0129602e-17,2.7674076e-13,0.0,5.752752e-10,7.003536e-07,1.09216005e-08,1.2905601e-17,1.0,2.4400867e-13,1.9603533e-18,3.3963697e-20,1.8192333e-08,7.739634e-11,2.9341716e-12,6.523524e-17,2.9731788e-12,7.4162254e-14
111,111,112,7,1.033408e-18,3.6184928e-13,0.0,1.8737926e-14,1.5016485e-06,1.7198662e-10,1.4242064e-15,0.9999962,3.3427787e-15,3.8271178e-18,1.591504e-23,1.4438239e-06,9.337018e-13,4.2607787e-14,2.291247e-18,4.855113e-15,3.274518e-11
112,112,0,7,4.206787e-22,4.2286676e-15,0.0,9.165125e-13,8.3390034e-10,8.072374e-15,3.8598e-17,1.0,3.5830313e-18,3.4567145e-22,3.385521e-25,1.1877039e-11,1.8713905e-16,3.2435785e-16,2.4627833e-20,5.8560593e-19,3.0484622e-19
113,113,114,7,3.541828e-18,8.550478e-10,0.0,1.431906e-12,4.7721466e-10,1.9514218e-11,4.5209574e-16,0.9177286,1.0070123e-09,1.28524925e-17,4.0751848e-20,9.374358e-11,0.08227058,1.2537053e-10,2.28367e-13,1.00124546e-13,6.3890164e-14
114,114,115,7,1.1676459e-18,3.5272943e-10,0.0,1.4537763e-15,2.306323e-09,2.3171774e-10,1.1004628e-13,0.8074525,3.1512737e-10,1.055707e-15,1.6446952e-22,1.0171006e-08,0.1925477,5.032879e-10,7.87153e-13,7.1291293e-12,2.2809298e-11
115,115,110,7,6.988487e-14,6.272282e-14,0.0,2.880962e-08,5.452526e-08,7.286214e-09,3.4584846e-13,1.0,7.044725e-13,3.5251258e-19,1.4720528e-22,1.3484613e-10,1.497232e-07,1.583184e-08,7.840727e-12,5.894478e-10,8.152995e-14
116,116,117,3,1.5512526e-25,6.3698927e-13,0.0,0.9992792,2.3438903e-12,2.8911134e-15,6.197504e-22,3.3558906e-13,1.3534265e-14,3.4641383e-19,0.0007215094,3.933461e-12,7.069612e-17,3.1910945e-19,5.2480184e-18,1.2171448e-20,8.215145e-16
117,117,118,3,2.8723639e-27,8.6619744e-16,0.0,1.0,2.801331e-14,2.5715173e-15,5.1080617e-25,1.0658608e-13,1.5864794e-15,2.9337343e-20,3.1547707e-12,1.9082815e-13,3.170882e-17,6.324375e-20,6.9166775e-18,1.513258e-22,1.2436184e-15
118,118,552,3,4.9254582e-23,4.873525e-13,0.0,1.0,1.1178289e-09,1.5294749e-12,2.05129e-20,1.0539126e-07,7.577521e-12,3.0662099e-21,5.1229156e-16,1.59571e-09,2.223117e-11,7.48603e-15,7.693844e-15,1.3278423e-20,1.7306068e-10
119,119,120,10,4.233195e-26,7.0081846e-15,0.0,8.5947346e-11,2.6983504e-13,8.1776796e-14,4.267223e-20,1.948733e-22,2.7810781e-11,1.5632926e-19,1.0,2.6019984e-15,1.5300296e-19,2.322688e-20,2.9822472e-17,2.980811e-19,1.16980875e-17
120,120,121,10,1.1041738e-24,2.7794488e-12,0.0,2.3902827e-05,8.3476603e-10,2.0506523e-09,8.7854965e-17,1.1271622e-19,1.6045547e-09,6.8092016e-13,0.99997705,2.462756e-12,3.2567315e-17,2.474843e-16,5.2842724e-13,2.1870284e-14,1.9648203e-13
121,121,125,10,7.6222216e-28,2.653078e-13,0.0,3.093964e-05,4.4286545e-12,7.153718e-15,1.3084511e-16,2.2816939e-20,1.1434668e-13,1.3261651e-15,0.9999695,1.2971059e-15,5.15011e-17,1.10597e-16,2.7210635e-14,2.8294715e-20,8.672195e-15
122,122,123,10,1.114629e-28,5.594597e-16,0.0,1.401092e-07,4.880497e-15,1.487955e-17,6.8829727e-22,5.966886e-21,3.7374986e-15,6.1670803e-22,1.0,7.4246535e-16,9.611904e-19,8.643537e-20,2.7570008e-18,9.21268e-23,6.7386405e-18
123,123,124,10,7.664433e-30,3.2847953e-15,0.0,5.35745e-07,2.5486906e-14,1.0057149e-16,1.0172208e-23,1.2730055e-19,1.5730445e-14,4.3099114e-17,1.0,9.398252e-16,4.641942e-16,1.707009e-18,5.464998e-16,9.373376e-22,1.8548035e-15
124,124,116,10,3.9815044e-24,6.614272e-13,0.0,0.11628154,6.817887e-12,1.11385964e-13,7.462513e-21,3.0627824e-15,3.7364475e-13,7.7560736e-17,0.8837198,3.7316634e-12,3.1519496e-16,4.707938e-18,1.0024172e-16,5.0903616e-17,3.2668275e-14
125,125,126,10,5.583342e-30,8.550913e-15,0.0,1.8550613e-08,1.2709684e-14,2.9676852e-18,1.1723041e-20,5.3823718e-21,2.1732216e-15,1.4981486e-19,1.0,3.956355e-17,1.4646804e-16,1.2914312e-18,4.5945674e-17,2.3128438e-23,6.256712e-18
126,126,127,10,3.158936e-28,4.656741e-13,0.0,0.0017870818,1.396748e-11,1.9515698e-12,1.8800096e-19,2.050557e-18,1.3446582e-13,7.85288e-12,0.9982126,4.0941443e-14,3.4905559e-15,5.235704e-17,2.8583137e-15,8.624177e-19,1.1155296e-15
127,127,122,10,9.0855444e-29,6.4869777e-15,0.0,1.3425104e-06,4.606842e-14,1.6305383e-16,4.5427107e-21,3.0044176e-20,9.609944e-15,2.6056696e-18,0.99999815,4.730193e-16,7.566955e-18,7.87763e-20,3.5422876e-18,7.0060744e-22,2.0313974e-17
128,128,129,7,2.7235588e-27,7.8431037e-16,0.0,1.08969e-12,1.04330225e-11,1.0344553e-14,7.930906e-21,1.0,3.0571295e-17,1.8595941e-21,1.5125377e-28,1.419766e-12,2.4519787e-17,4.1562484e-17,4.3659016e-20,1.5012598e-20,4.4977895e-22
129,129,130,7,7.599427e-29,7.1694234e-16,0.0,3.6086493e-21,1.7081493e-10,2.3446389e-14,3.4974515e-20,1.0,5.2426617e-16,6.605475e-20,1.7897168e-31,1.06375785e-11,2.5078956e-17,7.9345216e-17,3.1520683e-17,1.6245383e-19,2.1823558e-19
130,130,666,7,6.781747e-29,8.0729804e-17,0.0,1.4950356e-21,1.7539482e-10,1.4238487e-14,2.6820431e-17,1.0,1.6452208e-16,1.0814607e-21,3.110536e-32,8.990162e-11,1.4220783e-15,4.1925962e-13,1.14671444e-17,4.8574534e-20,2.7746704e-20
131,131,132,3,8.8409e-25,5.0531834e-14,0.0,0.9999923,6.3422724e-14,4.5977656e-14,3.2612628e-21,2.6905588e-17,3.5772635e-13,1.7085205e-18,6.0690404e-06,7.961341e-13,1.6569013e-12,2.4777514e-17,1.3013925e-16,2.8197123e-18,1.11973385e-14
132,132,133,3,1.2096063e-25,2.8991426e-15,0.0,1.0,7.425142e-14,9.611241e-12,2.5024637e-20,1.4987502e-17,9.008481e-14,7.5115634e-18,1.467526e-10,2.8858745e-11,2.5808267e-13,8.169389e-17,9.1012446e-17,1.3322505e-14,3.5597966e-14
133,133,137,3,1.6231467e-24,9.6075506e-17,0.0,1.0,3.6192738e-16,8.9751394e-14,2.3384941e-21,7.084121e-14,2.461004e-16,8.526397e-20,9.395067e-15,3.5314589e-15,6.1694647e-12,6.2851545e-18,1.0813226e-17,2.272455e-17,1.9062486e-16
134,134,135,7,2.4383915e-22,4.1913464e-14,0.0,0.00085807615,1.1373216e-10,3.0222695e-12,8.541171e-21,0.999142,1.3276229e-15,8.495096e-21,3.0985359e-19,1.236511e-11,5.6148983e-12,3.8869342e-14,2.8166346e-20,4.70274e-15,7.509669e-19
135,135,136,7,6.049681e-25,2.9874567e-13,0.0,1.0962188e-05,1.6918987e-09,1.0879616e-13,4.186442e-21,0.9999886,8.9643225e-15,2.5881833e-19,3.1021774e-20,8.150676e-11,3.9651307e-11,8.413174e-15,1.7915516e-19,6.385648e-16,2.4452103e-14
136,136,128,7,1.5087244e-26,5.9530948e-18,0.0,8.100824e-13,1.3665018e-11,2.9580952e-14,1.264366e-20,1.0,2.3250583e-17,8.355583e-20,1.137628e-28,8.6527075e-13,2.1835165e-16,4.9865187e-17,2.828824e-20,2.423736e-17,6.367076e-20
137,137,138,3,1.4891315e-23,7.9926405e-16,0.0,1.0,8.5083814e-16,8.736215e-14,3.8188826e-23,4.3421727e-10,5.258181e-17,1.0626335e-20,3.137997e-16,1.3644214e-14,4.7978635e-11,6.985277e-17,2.781539e-19,8.390306e-19,2.0309625e-18
138,138,139,3,6.987148e-23,1.5237081e-14,0.0,1.0,1.541728e-14,1.0080297e-11,3.1780636e-24,4.3976285e-12,5.1463414e-16,3.871817e-18,8.410122e-16,3.1785436e-12,2.0440286e-10,1.9380116e-16,2.6772564e-19,1.2970502e-17,1.09225725e-13
139,139,134,3,8.13771e-21,9.18398e-15,0.0,0.9999809,1.3532008e-12,2.1606029e-12,8.857784e-24,1.9405303e-05,1.7867563e-16,9.387552e-21,1.1850664e-17,2.8108055e-13,7.826412e-12,7.339021e-16,1.1022655e-20,5.573317e-16,1.4234833e-16
140,140,141,7,8.9363396e-27,4.804772e-17,0.0,8.9950025e-10,9.738345e-12,7.580253e-16,2.738602e-20,1.0,2.4594917e-17,1.96359e-22,3.8986438e-25,2.0972929e-13,8.951533e-17,8.230699e-17,2.1614927e-20,2.6126141e-20,3.5091716e-20
141,141,142,7,3.992945e-30,1.1291868e-16,0.0,4.519226e-19,1.09841e-09,9.781262e-14,1.12767515e-17,1.0,3.180625e-15,2.1209971e-19,1.2272382e-28,1.2205073e-11,2.7132131e-17,3.9831348e-14,5.855443e-16,1.0148906e-17,6.965876e-18
142,142,665,7,2.6391355e-30,2.6198552e-16,0.0,2.6937037e-15,1.8371272e-09,4.1573353e-13,2.2346323e-16,1.0,5.55193e-15,1.1853914e-18,4.681539e-26,2.4902123e-09,1.5348637e-12,3.5433428e-10,7.7729005e-16,5.992726e-15,3.860093e-18
143,143,144,3,4.149099e-27,7.7607827e-16,0.0,1.0,2.5830596e-15,1.0209955e-16,9.575229e-20,3.421704e-19,1.4246831e-17,1.5814541e-20,7.197654e-07,1.3206674e-15,2.310807e-15,6.5286996e-18,6.509451e-18,6.5864706e-22,5.616233e-17
144,144,145,3,4.8230744e-27,7.460455e-16,0.0,1.0,3.934311e-15,1.6196671e-13,1.0211036e-18,1.1205429e-19,4.1969903e-16,1.5251005e-18,6.00503e-10,1.01341875e-13,6.1716244e-14,6.476339e-17,2.4053525e-16,5.547349e-18,2.5464688e-15
145,145,149,3,1.9216735e-26,1.6343102e-18,0.0,1.0,7.913816e-17,1.9536234e-14,8.607726e-23,1.0854767e-16,8.409444e-17,4.4624856e-20,2.993354e-13,1.6596179e-16,4.6386386e-13,1.9031079e-18,4.276924e-18,8.411361e-19,1.9425774e-17
146,146,147,3,1.860764e-22,4.45673e-15,0.0,0.9704023,3.1139072e-10,6.0160297e-12,1.2124451e-21,0.02959897,3.3159805e-15,2.4771618e-20,6.3718265e-16,3.6036588e-12,2.4157577e-12,6.6042596e-14,2.1646707e-19,1.5753948e-15,6.230088e-17
147,147,148,7,3.2185324e-24,6.0633325e-11,0.0,0.097471654,4.1181134e-05,4.874367e-11,1.4188313e-17,0.9024878,1.0935806e-10,3.1003976e-16,1.2728829e-13,1.113591e-07,6.272014e-08,1.1829838e-10,1.2513324e-15,1.805092e-13,9.009612e-07
148,148,140,7,1.4819163e-25,8.366467e-18,0.0,2.6086864e-08,6.8812005e-11,4.4546242e-14,7.411423e-20,1.0,6.288635e-17,2.1221936e-20,4.2903384e-26,1.5281917e-12,2.1554462e-15,4.0762995e-15,9.252886e-19,4.0544903e-17,1.1093836e-17
149,149,150,3,6.442232e-26,1.0723712e-18,0.0,1.0,8.929229e-17,3.591357e-15,3.5953e-25,2.0645016e-13,5.7741617e-19,4.5266035e-22,9.24556e-16,7.478373e-17,1.4475183e-14,4.2871497e-18,1.6283718e-20,2.0420062e-21,2.680556e-20
150,150,151,3,2.2502075e-25,1.6542888e-17,0.0,1.0,7.086303e-16,1.09882684e-13,2.4614716e-25,2.7081771e-17,4.142934e-18,9.122051e-20,1.5919119e-14,6.0182695e-15,1.34502174e-14,3.7584812e-18,2.6549111e-20,2.5189945e-20,5.711846e-15
151,151,146,3,3.0151334e-25,5.547304e-19,0.0,1.0,2.8540754e-15,1.53903e-15,1.930115e-26,3.958375e-11,2.3402364e-19,2.510434e-23,1.0146009e-16,8.046693e-17,2.8756033e-16,8.301101e-19,1.6120963e-22,1.0985553e-19,8.910578e-18
152,152,153,4,3.4274746e-21,0.007865597,0.0,1.8202338e-07,0.976671,5.5685976e-09,4.8643286e-14,0.015459363,5.316977e-10,3.1369654e-10,4.254574e-14,1.5142115e-06,2.2822836e-07,5.9340823e-07,1.10274585e-11,1.2304135e-10,2.2622928e-09
153,153,154,4,4.22116e-21,0.027109887,0.0,2.9190077e-14,0.9728634,4.1123393e-11,1.363959e-13,2.5438021e-05,5.9516454e-09,2.4274072e-11,1.840243e-15,7.9921597e-07,3.2047005e-09,4.0433882e-08,2.5747995e-12,1.0815399e-12,3.7616152e-07
154,154,1362,4,4.0042702e-19,0.0008283355,0.0,1.369863e-11,0.9973446,4.138986e-10,1.3903833e-13,0.00019778313,3.5340374e-05,1.4691552e-11,2.2366982e-14,0.0010481054,0.0004469609,5.3364533e-06,5.874836e-10,9.218825e-17,9.299093e-05
155,155,156,3,2.3759452e-21,1.0616285e-13,0.0,1.0,2.6304807e-08,4.728476e-10,9.556874e-20,2.6698006e-12,2.904568e-14,5.7548497e-13,4.808451e-12,6.241644e-11,5.563681e-13,6.5126402e-15,1.5854122e-18,1.6464273e-15,2.3467095e-11
156,156,157,3,4.5593666e-18,4.3296353e-10,0.0,0.99937844,0.0006205225,9.102953e-08,6.250015e-16,2.8797533e-08,2.312708e-11,5.1786315e-11,1.9442106e-15,1.1437152e-06,1.9512834e-08,2.4355444e-09,1.0620491e-14,3.0644215e-13,2.4517576e-07
157,157,152,3,3.4673395e-18,2.2999183e-09,0.0,0.9999008,7.217155e-05,1.6234484e-11,8.903922e-17,2.7451077e-05,2.4393142e-13,4.1118175e-13,1.4520923e-14,1.3267366e-08,2.2888988e-09,5.6594784e-11,6.974584e-14,1.3128602e-17,1.516058e-10
158,158,159,10,1.6295718e-19,6.027964e-08,2.8021809e-25,0.0023292475,8.88767e-09,4.7464513e-05,4.920439e-10,9.497264e-14,7.8562255e-07,1.7982436e-09,0.98644376,1.3730369e-06,3.0122103e-12,9.9051585e-09,0.011178926,9.591092e-13,1.3618502e-10
159,159,160,3,1.1279477e-22,1.9429605e-12,0.0,0.99978644,2.1343386e-13,2.5723114e-08,5.12839e-16,9.909125e-17,7.769063e-12,9.318435e-15,0.0002153305,1.2731654e-12,2.9206008e-14,5.7773265e-14,2.8340024e-09,1.076669e-14,5.12849e-15
160,160,590,3,1.786752e-21,2.589011e-13,0.0,1.0,6.1582866e-15,4.370409e-09,2.612638e-17,5.204937e-17,6.4544507e-13,3.960817e-21,1.7032905e-08,9.775588e-15,1.1664565e-19,1.578861e-14,6.1077125e-13,1.7000073e-14,1.453905e-21
161,161,162,2,3.2340164e-38,1.1034565e-27,1.0,6.11e-43,3.4884518e-23,5.770775e-25,8.289505e-30,2.875409e-29,4.012152e-23,4.788263e-34,2.966361e-33,1.1324346e-24,3.4200178e-28,3.4476227e-25,1.8184256e-26,4.323878e-31,8.928654e-31
162,162,163,2,3.203234e-39,5.5696727e-27,1.0,1.136e-42,1.6349672e-23,4.8063106e-25,6.553537e-30,1.6484644e-29,3.221617e-23,2.8765217e-33,2.1763045e-33,1.8305235e-24,6.472598e-28,2.119114e-25,2.274665e-26,1.0663559e-30,6.128781e-30
163,163,164,2,2.82288e-39,2.392045e-26,1.0,4.43e-42,3.0845197e-23,2.8636268e-24,5.616735e-29,2.9198876e-29,9.298264e-23,5.293381e-32,1.9613566e-32,8.283461e-24,2.7011167e-27,7.3969993e-25,5.645832e-25,2.9699678e-29,1.1457198e-28
164,164,165,2,9.62871e-40,2.0557796e-27,1.0,1.71e-43,5.734547e-24,1.4497878e-24,8.155013e-30,4.9072484e-30,2.4103591e-23,4.1060543e-33,1.8197306e-33,2.3367427e-24,2.539177e-28,2.1968492e-25,1.3331378e-25,6.2753655e-30,3.5438628e-29
165,165,166,2,2.495575e-39,1.2671778e-25,1.0,1.215e-42,5.6399825e-23,1.4823984e-23,1.0860873e-28,5.1111695e-29,3.8662154e-22,1.404797e-31,2.976767e-33,2.3446103e-23,1.094076e-27,6.8537493e-25,4.824128e-25,2.1436407e-28,6.0436284e-28
166,166,167,2,9.96997e-40,2.4446e-25,1.0,9.87e-42,8.6338037e-23,1.8785075e-23,1.238176e-28,4.0645336e-28,1.0812009e-21,9.79951e-32,2.4487631e-32,2.1981593e-23,9.944058e-28,1.1174495e-24,1.1849536e-24,3.332814e-27,5.348479e-28
167,167,168,2,6.68852e-40,3.9979523e-26,1.0,6.11581e-40,3.4978594e-23,2.8598183e-23,1.963921e-28,3.1744586e-28,7.4756736e-22,2.890482e-32,2.7050026e-28,2.9692516e-23,3.7937394e-28,2.5762775e-24,2.2297111e-23,4.835931e-28,1.7890575e-28
168,168,169,2,2.4395656e-28,2.6545892e-11,0.9999923,2.1922796e-24,8.673172e-11,5.7793534e-07,1.8044222e-15,2.464982e-13,8.264536e-06,1.7170994e-18,5.105657e-13,1.3592091e-09,3.1888395e-14,1.7333015e-11,9.738614e-10,1.1270046e-09,3.8224655e-17
169,169,158,14,7.9171815e-21,1.540518e-05,0.00017807045,1.751418e-13,7.1147247e-06,0.05265809,9.644174e-07,2.9411913e-09,0.1331995,3.7097367e-11,0.0002355705,8.804742e-05,7.005102e-10,6.2335974e-05,0.8134254,0.00012963812,5.598539e-11
170,170,171,2,1.7468956e-19,9.583811e-06,0.9897343,9.0734154e-08,0.00019135387,8.537948e-06,4.5017826e-10,2.5741737e-10,0.00665866,2.4642124e-12,0.0026480863,2.6881951e-05,6.165189e-10,6.9900875e-06,0.00071720383,4.356643e-09,8.779585e-13
171,171,172,10,3.2208243e-27,1.883236e-08,0.0,0.04876267,2.5188e-07,1.40008405e-08,6.984089e-14,1.3533239e-13,2.7213314e-08,2.3498616e-12,0.95123744,4.3464174e-09,3.2932552e-13,1.3331472e-11,1.1477038e-09,7.890238e-11,4.9782257e-12
172,172,593,3,2.6814374e-26,9.177169e-11,0.0,0.9983077,9.3896855e-09,1.2102696e-12,1.9891892e-11,1.004443e-14,1.7827255e-09,3.703151e-17,0.0016924334,6.539668e-10,3.6088846e-13,5.386384e-11,1.7190079e-09,1.1159327e-17,7.052073e-11
173,173,174,2,2.0322837e-37,1.716633e-27,1.0,1.11e-43,1.0303945e-22,1.4853241e-24,2.8052235e-29,7.070325e-29,8.376729e-23,1.2092646e-33,9.017878e-34,2.9022494e-24,8.593661e-28,1.2878261e-24,2.7823673e-26,1.1380348e-30,5.231317e-30
174,174,175,2,5.775471e-38,4.4911943e-27,1.0,1.64e-43,1.471542e-22,2.3888195e-24,1.3191279e-28,1.2229948e-28,8.843472e-23,5.7528157e-33,1.3387834e-34,8.0929335e-24,8.9955435e-27,3.2631117e-24,1.8252722e-25,1.8760527e-29,9.071414e-29
175,175,176,2,1.2603726e-37,2.2319627e-26,1.0,3.39e-42,9.207871e-22,1.0206725e-23,2.8864107e-28,3.8384292e-28,4.1362459e-22,1.0568911e-31,4.306867e-34,4.0764223e-23,2.569651e-25,2.576662e-23,1.0840695e-24,1.430694e-27,4.5951402e-27
176,176,177,2,3.395235e-39,4.8921355e-27,1.0,2.5373e-41,8.970341e-23,8.356678e-25,2.570038e-29,8.428915e-30,8.400052e-24,1.0422012e-32,4.2697187e-33,7.7574065e-24,3.818917e-28,9.101103e-25,4.756444e-25,1.1366687e-29,4.265578e-28
177,177,178,2,3.901846e-39,3.1135135e-26,1.0,1.15864e-40,2.4364576e-22,1.03456504e-23,1.0168265e-28,1.293821e-28,4.4966892e-23,2.4904397e-32,5.9973817e-33,1.3862302e-22,5.0559463e-27,3.5821594e-24,8.316226e-25,3.218452e-28,9.381575e-28
178,178,179,2,6.959507e-39,9.588395e-26,1.0,6.41872e-40,8.815622e-22,3.408188e-23,6.920337e-28,2.7383833e-27,3.990934e-23,2.5516197e-32,3.2087857e-32,8.770206e-22,3.8955034e-27,1.472715e-23,3.410514e-24,2.2372554e-27,2.9956957e-28
179,179,180,2,3.914488e-39,4.5916555e-26,1.0,3.424006e-39,1.1239279e-21,1.6809368e-24,5.215842e-27,4.7472825e-28,5.4768297e-24,5.5001076e-33,6.123847e-31,1.6233278e-22,4.059234e-28,1.959309e-23,1.3130015e-23,2.5703515e-29,1.0755408e-28
180,180,181,2,8.590173e-39,2.1569898e-25,1.0,1.729704e-39,2.0123965e-21,8.463997e-24,2.5963197e-28,1.727393e-27,2.7615726e-23,1.1818971e-32,2.7270775e-31,7.1091594e-22,3.9094502e-28,5.0708847e-24,1.9546125e-24,1.6997486e-28,1.2683069e-29
181,181,170,2,3.8287072e-34,1.8448562e-20,1.0,2.5334743e-31,4.7595286e-18,8.737185e-21,1.9539714e-24,7.1464817e-25,2.7966166e-18,9.46916e-28,4.2347824e-24,6.3352197e-19,2.5886508e-24,8.079685e-20,6.5858996e-20,4.680064e-23,3.1628476e-25
182,182,183,8,3.906137e-15,4.863458e-06,9.66488e-05,9.539007e-09,0.000742501,0.004887159,7.6325705e-08,7.635974e-09,0.9769916,8.9514144e-13,0.0002974087,0.00062297255,1.9679963e-10,0.0012334539,0.015123789,2.0597712e-08,1.9595957e-13
183,183,184,10,1.4060127e-18,4.985349e-06,0.0,0.01668504,4.7523758e-05,3.230076e-05,1.1368512e-06,1.1350809e-10,0.011268925,6.1855837e-12,0.9719101,4.687484e-06,8.740297e-11,9.9880035e-06,3.7144917e-05,2.8475253e-10,4.925926e-09
