source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79
826,227,0227,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7065970345539255e-20,0.0,0.0,0.9997978210449219,0.0,1.401298464324817e-45,5.200113117886929e-10,1.646135840268638e-33,0.0,4.817456477070286e-16,0.0,2.868234350115323e-13,4.356127902838125e-09,6.3708199668157705e-19,1.009701216989091e-31,7.684366012598962e-16,8.88444946508131e-39,1.7807429454077227e-14,2.4248129611185802e-36,6.834244714389279e-40,1.5562610922170705e-10,2.059500540951707e-34,3.300641010506311e-11,5.074258457832987e-29,4.973184530854269e-09,2.68228265677976e-29,0.0002011539036175236,1.1169287462405524e-18,0.0,0.0,0.0,1.2588087986337633e-33,3.181074373302651e-15,1.5574721123916473e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,227,0227,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7065970345539255e-20,0.0,0.0,0.9997978210449219,0.0,1.401298464324817e-45,5.200113117886929e-10,1.646135840268638e-33,0.0,4.817456477070286e-16,0.0,2.868234350115323e-13,4.356127902838125e-09,6.3708199668157705e-19,1.009701216989091e-31,7.684366012598962e-16,8.88444946508131e-39,1.7807429454077227e-14,2.4248129611185802e-36,6.834244714389279e-40,1.5562610922170705e-10,2.059500540951707e-34,3.300641010506311e-11,5.074258457832987e-29,4.973184530854269e-09,2.68228265677976e-29,0.0002011539036175236,1.1169287462405524e-18,0.0,0.0,0.0,1.2588087986337633e-33,3.181074373302651e-15,1.5574721123916473e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,228,0228,1,girder,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0483573346162847e-18,4.465575269500932e-39,0.0,1.906668989359872e-10,0.0,7.276942925238775e-42,1.0,1.0255838158110738e-28,0.0,2.0512423214502846e-21,0.0,1.107094423731178e-13,5.578098569690192e-25,1.676573053732615e-27,2.5597847736389225e-36,8.753444444898465e-18,5.111476847121265e-31,2.1221511980633013e-22,1.5350582362716551e-33,0.0,1.0386093833286229e-17,1.782655701741194e-26,3.3944069777192e-09,1.8313802501402952e-34,3.2941571748935996e-22,1.461678509386662e-37,2.2027748514119594e-09,4.3234264371736216e-34,0.0,0.0,0.0,2.4526898995107987e-39,2.549609555882677e-29,3.627717507580441e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,229,0229,1,girder,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229827090999414e-14,0.0,0.0,1.7683057240702738e-09,0.0,0.0,1.0,2.236207188416548e-33,0.0,2.0693442967389553e-19,0.0,2.516793231341439e-14,2.22255397544285e-14,8.050390188458698e-14,8.683474335555356e-32,7.400282914672013e-15,0.0,5.382755148760374e-16,1.2873157194823943e-31,0.0,3.6138501875927114e-17,6.143321166192547e-36,1.8786738454506548e-14,1.33168299694114e-34,5.889392706154295e-12,0.0,1.514535142632667e-06,1.2769342846993785e-28,0.0,0.0,0.0,5.636819378435955e-31,1.4636822322201637e-29,8.742944150387025e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,229,0229,1,girder,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229827090999414e-14,0.0,0.0,1.7683057240702738e-09,0.0,0.0,1.0,2.236207188416548e-33,0.0,2.0693442967389553e-19,0.0,2.516793231341439e-14,2.22255397544285e-14,8.050390188458698e-14,8.683474335555356e-32,7.400282914672013e-15,0.0,5.382755148760374e-16,1.2873157194823943e-31,0.0,3.6138501875927114e-17,6.143321166192547e-36,1.8786738454506548e-14,1.33168299694114e-34,5.889392706154295e-12,0.0,1.514535142632667e-06,1.2769342846993785e-28,0.0,0.0,0.0,5.636819378435955e-31,1.4636822322201637e-29,8.742944150387025e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,230,0230,1,girder,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6691323887277343e-12,0.0,1.401298464324817e-45,4.0792974390869096e-17,0.0,0.0,1.0,3.210649369208862e-23,0.0,1.1212304320448265e-28,0.0,3.3888384719932274e-12,4.1784211802261297e-19,1.956525761716288e-13,2.9490952080082657e-35,4.355573193781659e-12,0.0,7.451356460292605e-15,1.2999883714303042e-31,0.0,1.1168574101845258e-16,2.993635942993096e-23,3.959874206316272e-09,0.0,1.0963699992961595e-19,0.0,5.071131362055503e-11,2.2681023944426708e-29,0.0,0.0,0.0,0.0,0.0,6.62685169864805e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,231,0231,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1653852967166385e-18,1.3478194716641332e-31,0.0,3.1617095140241364e-20,0.0,4.134006820067879e-29,7.258726045202552e-43,8.365454448191803e-31,4.636564245970976e-30,7.431949616324727e-20,0.0,2.5063718461781903e-12,2.361176098389501e-18,1.953742818027425e-14,9.60788248576319e-24,3.4068060117310454e-18,0.9997710585594177,1.3489012644640752e-06,1.4338424891846557e-10,6.880375459834852e-41,1.4918073720782132e-11,4.864809218711828e-15,1.7003744701682976e-17,7.827491437280538e-26,1.326397797104834e-15,2.715873213003771e-18,3.659253800543502e-17,4.288988174355355e-15,0.0,0.0,0.00022685897420160472,1.3192071868487342e-30,2.309234958632375e-33,9.65556380267269e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,231,0231,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1653852967166385e-18,1.3478194716641332e-31,0.0,3.1617095140241364e-20,0.0,4.134006820067879e-29,7.258726045202552e-43,8.365454448191803e-31,4.636564245970976e-30,7.431949616324727e-20,0.0,2.5063718461781903e-12,2.361176098389501e-18,1.953742818027425e-14,9.60788248576319e-24,3.4068060117310454e-18,0.9997710585594177,1.3489012644640752e-06,1.4338424891846557e-10,6.880375459834852e-41,1.4918073720782132e-11,4.864809218711828e-15,1.7003744701682976e-17,7.827491437280538e-26,1.326397797104834e-15,2.715873213003771e-18,3.659253800543502e-17,4.288988174355355e-15,0.0,0.0,0.00022685897420160472,1.3192071868487342e-30,2.309234958632375e-33,9.65556380267269e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,232,0232,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6958369340137817e-19,6.610208051487467e-29,5.366973118364049e-43,1.1404970403928378e-26,0.0,2.8248001833906737e-21,4.6376070767722324e-38,1.1007912256500503e-34,5.510985418011316e-11,1.883729309980272e-18,0.0,1.2550228834418056e-15,5.056117401463075e-28,7.206313453952951e-13,1.276785670475087e-32,9.771028634135277e-17,1.2246458130659188e-23,6.36005598230252e-14,1.4875138398262057e-15,0.0,1.4515709496215352e-15,6.268131077236447e-18,2.58108778794508e-09,1.471363387541058e-43,3.814388050386979e-36,0.0,4.645079554831642e-15,4.8163306677129895e-18,0.0,0.0,1.0,4.741110445357067e-36,1.635648366491223e-29,3.1007692442162795e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,233,0233,1,girder,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.474238825466975e-16,3.900437860502994e-28,6.095300073194518e-30,3.276067232565744e-26,0.0,5.465064010866787e-44,1.1206548156806287e-39,1.5257269982509153e-28,7.006492321624085e-45,5.950276173514983e-19,1.273545714170633e-32,8.977232286590253e-28,1.0176227927220234e-19,4.410198874195668e-25,4.3993619579701005e-32,7.074459941469602e-12,8.872439416646076e-21,2.975864929369125e-14,2.3613399460869366e-24,1.5455981656381195e-27,2.5056276498069963e-11,1.0,1.6173625083326323e-15,6.325812713617077e-38,2.6473903273471315e-25,1.7505196478263647e-17,2.236082912731338e-15,1.915975745377015e-29,0.0,0.0,2.3951944064864453e-34,0.0,3.364409417858538e-31,1.6536442917804301e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,234,0234,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1501879594107207e-17,0.0,1.288819176757096e-31,5.60722639720017e-15,0.0,0.0,2.92257045277292e-16,2.14532079029535e-25,0.0,6.282096509793245e-15,0.0,6.875407461021538e-17,7.413010669965472e-19,7.065485945723095e-25,1.203455362866766e-28,1.0,1.7143147806290426e-29,2.522386657194275e-22,3.1265546717182387e-28,0.0,3.9677773107940284e-19,1.7709833517183753e-19,1.0497872793280294e-08,8.683608362681956e-39,9.95534283802169e-18,4.90454462513686e-44,1.0547974227392842e-07,4.264463716497963e-39,7.989224335953544e-39,0.0,0.0,0.0,4.711443659296322e-32,1.1625238144999471e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,235,0235,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080368891231486e-27,0.0,7.81924543093248e-43,5.457584051024068e-15,0.0,1.8216880036222622e-44,4.1722345675753734e-37,5.4647514652573036e-37,0.0,3.1426196201277874e-17,0.0,1.3725215408655345e-09,5.42380797366887e-18,2.2632276851974944e-29,2.329612924622047e-32,1.0,2.4874698118174568e-23,1.747500227271749e-21,1.0513109898613062e-29,0.0,2.635740918343309e-18,2.965863828584235e-25,7.451790378330825e-13,1.0086546346210033e-41,2.470387783226613e-11,3.06323844301405e-42,3.3631897267127897e-09,7.667065418662055e-30,1.883345136052554e-42,0.0,0.0,0.0,1.862409483792256e-24,1.8039956332577958e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,235,0235,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080368891231486e-27,0.0,7.81924543093248e-43,5.457584051024068e-15,0.0,1.8216880036222622e-44,4.1722345675753734e-37,5.4647514652573036e-37,0.0,3.1426196201277874e-17,0.0,1.3725215408655345e-09,5.42380797366887e-18,2.2632276851974944e-29,2.329612924622047e-32,1.0,2.4874698118174568e-23,1.747500227271749e-21,1.0513109898613062e-29,0.0,2.635740918343309e-18,2.965863828584235e-25,7.451790378330825e-13,1.0086546346210033e-41,2.470387783226613e-11,3.06323844301405e-42,3.3631897267127897e-09,7.667065418662055e-30,1.883345136052554e-42,0.0,0.0,0.0,1.862409483792256e-24,1.8039956332577958e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,235,0235,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080368891231486e-27,0.0,7.81924543093248e-43,5.457584051024068e-15,0.0,1.8216880036222622e-44,4.1722345675753734e-37,5.4647514652573036e-37,0.0,3.1426196201277874e-17,0.0,1.3725215408655345e-09,5.42380797366887e-18,2.2632276851974944e-29,2.329612924622047e-32,1.0,2.4874698118174568e-23,1.747500227271749e-21,1.0513109898613062e-29,0.0,2.635740918343309e-18,2.965863828584235e-25,7.451790378330825e-13,1.0086546346210033e-41,2.470387783226613e-11,3.06323844301405e-42,3.3631897267127897e-09,7.667065418662055e-30,1.883345136052554e-42,0.0,0.0,0.0,1.862409483792256e-24,1.8039956332577958e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,236,0236,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945898428354573e-15,5.486615981248102e-40,4.203895392974451e-45,7.719799518364978e-16,0.0,1.3613935390383517e-17,1.5580173169410193e-35,1.1789724599312293e-28,5.605193857299268e-45,3.5959585309441877e-10,0.0,6.196879120956567e-10,2.262070942344284e-14,4.506097341784539e-24,5.7087134883201284e-21,0.0007784935878589749,0.9992221593856812,2.285748923469555e-09,2.617838332718246e-15,5.661145528729612e-32,2.827074105414898e-14,2.3525981510119642e-11,4.911669198936304e-15,2.7691387637634543e-21,3.8608636288017806e-08,9.943043821760275e-26,2.4342000415344955e-07,3.039309018447773e-36,0.0,0.0,6.290453895430124e-26,5.287873880394359e-31,5.22761345027321e-20,4.408524661369082e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,236,0236,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945898428354573e-15,5.486615981248102e-40,4.203895392974451e-45,7.719799518364978e-16,0.0,1.3613935390383517e-17,1.5580173169410193e-35,1.1789724599312293e-28,5.605193857299268e-45,3.5959585309441877e-10,0.0,6.196879120956567e-10,2.262070942344284e-14,4.506097341784539e-24,5.7087134883201284e-21,0.0007784935878589749,0.9992221593856812,2.285748923469555e-09,2.617838332718246e-15,5.661145528729612e-32,2.827074105414898e-14,2.3525981510119642e-11,4.911669198936304e-15,2.7691387637634543e-21,3.8608636288017806e-08,9.943043821760275e-26,2.4342000415344955e-07,3.039309018447773e-36,0.0,0.0,6.290453895430124e-26,5.287873880394359e-31,5.22761345027321e-20,4.408524661369082e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,236,0236,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945898428354573e-15,5.486615981248102e-40,4.203895392974451e-45,7.719799518364978e-16,0.0,1.3613935390383517e-17,1.5580173169410193e-35,1.1789724599312293e-28,5.605193857299268e-45,3.5959585309441877e-10,0.0,6.196879120956567e-10,2.262070942344284e-14,4.506097341784539e-24,5.7087134883201284e-21,0.0007784935878589749,0.9992221593856812,2.285748923469555e-09,2.617838332718246e-15,5.661145528729612e-32,2.827074105414898e-14,2.3525981510119642e-11,4.911669198936304e-15,2.7691387637634543e-21,3.8608636288017806e-08,9.943043821760275e-26,2.4342000415344955e-07,3.039309018447773e-36,0.0,0.0,6.290453895430124e-26,5.287873880394359e-31,5.22761345027321e-20,4.408524661369082e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,237,0237,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4149073270229798e-17,1.0,0.0,9.589932706557771e-33,0.0,9.604473571677443e-32,5.611376386123869e-38,1.8429354841818921e-28,0.0,8.21382076459031e-18,0.0,1.6474022854752046e-21,4.886422046331043e-22,2.2235681928415577e-17,2.0539224189466991e-19,1.7233078872152078e-17,3.142416174680001e-24,5.732621408821581e-13,2.7756429156161143e-21,2.9204461294993513e-41,3.845542794248501e-14,8.368933276009559e-16,2.1280154421055173e-19,9.921193127419705e-43,6.387483035579511e-21,3.3668790585951905e-36,1.7700571356145147e-20,6.145089184684746e-14,0.0,0.0,1.7932957713491534e-26,7.987401246651457e-44,4.250338179691921e-30,5.955518473380473e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,237,0237,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4149073270229798e-17,1.0,0.0,9.589932706557771e-33,0.0,9.604473571677443e-32,5.611376386123869e-38,1.8429354841818921e-28,0.0,8.21382076459031e-18,0.0,1.6474022854752046e-21,4.886422046331043e-22,2.2235681928415577e-17,2.0539224189466991e-19,1.7233078872152078e-17,3.142416174680001e-24,5.732621408821581e-13,2.7756429156161143e-21,2.9204461294993513e-41,3.845542794248501e-14,8.368933276009559e-16,2.1280154421055173e-19,9.921193127419705e-43,6.387483035579511e-21,3.3668790585951905e-36,1.7700571356145147e-20,6.145089184684746e-14,0.0,0.0,1.7932957713491534e-26,7.987401246651457e-44,4.250338179691921e-30,5.955518473380473e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,237,0237,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4149073270229798e-17,1.0,0.0,9.589932706557771e-33,0.0,9.604473571677443e-32,5.611376386123869e-38,1.8429354841818921e-28,0.0,8.21382076459031e-18,0.0,1.6474022854752046e-21,4.886422046331043e-22,2.2235681928415577e-17,2.0539224189466991e-19,1.7233078872152078e-17,3.142416174680001e-24,5.732621408821581e-13,2.7756429156161143e-21,2.9204461294993513e-41,3.845542794248501e-14,8.368933276009559e-16,2.1280154421055173e-19,9.921193127419705e-43,6.387483035579511e-21,3.3668790585951905e-36,1.7700571356145147e-20,6.145089184684746e-14,0.0,0.0,1.7932957713491534e-26,7.987401246651457e-44,4.250338179691921e-30,5.955518473380473e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,237,0237,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4149073270229798e-17,1.0,0.0,9.589932706557771e-33,0.0,9.604473571677443e-32,5.611376386123869e-38,1.8429354841818921e-28,0.0,8.21382076459031e-18,0.0,1.6474022854752046e-21,4.886422046331043e-22,2.2235681928415577e-17,2.0539224189466991e-19,1.7233078872152078e-17,3.142416174680001e-24,5.732621408821581e-13,2.7756429156161143e-21,2.9204461294993513e-41,3.845542794248501e-14,8.368933276009559e-16,2.1280154421055173e-19,9.921193127419705e-43,6.387483035579511e-21,3.3668790585951905e-36,1.7700571356145147e-20,6.145089184684746e-14,0.0,0.0,1.7932957713491534e-26,7.987401246651457e-44,4.250338179691921e-30,5.955518473380473e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,238,0238,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4830295219907596e-18,1.290678926369532e-31,4.656848810971391e-20,1.1552069327505827e-15,0.0,1.5226873980084487e-34,1.6360409718786922e-22,7.98376514358503e-33,0.0,1.0,0.0,1.1009207689790369e-20,9.619380924842046e-20,3.93571774446567e-17,3.4189426438997974e-39,1.242315847633027e-13,3.2658815222858963e-21,6.562122350198336e-21,2.98929787854615e-24,1.5150838996279922e-41,1.8203537558255735e-20,5.500492327100722e-23,4.6962777416892365e-11,8.011476347008825e-23,3.0209856869804946e-30,1.4339365404536792e-31,1.9077636673647987e-14,6.827054709272307e-25,4.460473141792325e-41,0.0,8.0434571901162545e-28,4.71206081464764e-22,4.7941529111881166e-32,8.284621540714141e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,241,0241,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0378912544535617e-27,1.7775923639364281e-38,1.401298464324817e-45,3.5048325153947734e-30,1.0,1.8216277477882962e-39,0.0,2.1527780954063152e-20,0.0,4.203895392974451e-45,2.1329505156775706e-32,1.1044515864888163e-32,1.3723862077506066e-23,3.67735498763219e-28,4.0318742495604134e-27,2.5835839783415067e-36,3.9157191933547435e-35,1.263494087244256e-19,1.1226370924882625e-38,6.086426206463417e-37,2.293686421350749e-11,2.528230175904136e-25,8.027397518975585e-20,0.0,4.1588499363201064e-32,6.00251634231577e-38,3.1247280278073826e-22,1.7684748272491348e-16,0.0,0.0,0.0,0.0,6.542687116234368e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,241,0241,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0378912544535617e-27,1.7775923639364281e-38,1.401298464324817e-45,3.5048325153947734e-30,1.0,1.8216277477882962e-39,0.0,2.1527780954063152e-20,0.0,4.203895392974451e-45,2.1329505156775706e-32,1.1044515864888163e-32,1.3723862077506066e-23,3.67735498763219e-28,4.0318742495604134e-27,2.5835839783415067e-36,3.9157191933547435e-35,1.263494087244256e-19,1.1226370924882625e-38,6.086426206463417e-37,2.293686421350749e-11,2.528230175904136e-25,8.027397518975585e-20,0.0,4.1588499363201064e-32,6.00251634231577e-38,3.1247280278073826e-22,1.7684748272491348e-16,0.0,0.0,0.0,0.0,6.542687116234368e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,241,0241,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0378912544535617e-27,1.7775923639364281e-38,1.401298464324817e-45,3.5048325153947734e-30,1.0,1.8216277477882962e-39,0.0,2.1527780954063152e-20,0.0,4.203895392974451e-45,2.1329505156775706e-32,1.1044515864888163e-32,1.3723862077506066e-23,3.67735498763219e-28,4.0318742495604134e-27,2.5835839783415067e-36,3.9157191933547435e-35,1.263494087244256e-19,1.1226370924882625e-38,6.086426206463417e-37,2.293686421350749e-11,2.528230175904136e-25,8.027397518975585e-20,0.0,4.1588499363201064e-32,6.00251634231577e-38,3.1247280278073826e-22,1.7684748272491348e-16,0.0,0.0,0.0,0.0,6.542687116234368e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,242,0242,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.513089078736303e-22,3.6573889918877726e-43,0.0,5.731112127984905e-32,2.970752744368612e-42,1.4120457509229255e-37,0.0,3.911767308855626e-18,1.2549164767591252e-24,0.0,1.0,7.852008963877026e-35,2.1355343179836844e-22,7.43251802650011e-27,3.819262395991141e-30,9.992419446803178e-37,4.267565372939675e-35,8.562927858864018e-22,3.615350037958028e-43,0.0,2.3584513248603445e-12,1.7537081981421002e-24,2.859957777311882e-17,0.0,2.501800865273152e-31,3.2209897031034123e-31,9.354477214917161e-30,2.694195906463197e-31,0.0,0.0,1.2611686178923354e-44,0.0,1.2680011351003225e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
