node_id,x,y,z,is_support
335,9.753600120544434,-35.12820053100586,23.85059928894043,0
336,9.753600120544434,-35.12820053100586,27.203399658203125,0
337,17.525999069213867,-35.12820053100586,17.145000457763672,0
338,17.525999069213867,-35.12820053100586,20.497800827026367,0
339,17.52599999999984,-35.12819999999988,22.373669582328944,0
340,17.525999069213867,-35.12820053100586,23.85059928894043,0
341,17.525999069213867,-35.12820053100586,27.203399658203125,0
342,26.212799072265625,-35.12820053100586,17.145000457763672,0
343,26.212799072265625,-35.12820053100586,20.497800827026367,0
344,26.21279999999979,-35.12819999999988,22.373669582328944,0
345,26.212799072265625,-35.12820053100586,23.85059928894043,0
346,26.212799072265625,-35.12820053100586,27.203399658203125,0
347,33.985198974609375,-35.12820053100586,17.145000457763672,0
348,33.985198974609375,-35.12820053100586,20.497800827026367,0
349,33.98519999999985,-35.12819999999988,22.373669582328944,0
350,33.985198974609375,-35.12820053100586,23.85059928894043,0
351,33.985198974609375,-35.12820053100586,27.203399658203125,0
352,41.90999984741211,-35.12820053100586,17.145000457763672,0
353,41.90999984741211,-35.12820053100586,20.497800827026367,0
354,41.909999999999854,-35.12819999999988,22.373669582328944,0
355,41.90999984741211,-35.12820053100586,23.85059928894043,0
356,41.90999984741211,-35.12820053100586,27.203399658203125,0
357,41.90999984741211,-27.203399658203125,17.145000457763672,0
358,41.90999984741211,-27.203399658203125,20.497800827026367,0
359,41.909999999999854,-27.203399999999874,22.373669582328944,0
360,41.90999984741211,-27.203399658203125,23.85059928894043,0
361,41.90999984741211,-27.203399658203125,27.203399658203125,0
362,41.90999984741211,-23.012399673461914,17.145000457763672,0
363,41.90999984741211,-23.012399673461914,20.497800827026367,0
364,41.909999999999854,-23.0123999999999,22.373669582328944,0
365,41.90999984741211,-23.012399673461914,23.85059928894043,0
366,41.90999984741211,-23.012399673461914,27.203399658203125,0
367,41.90999984741211,-14.935199737548828,17.145000457763672,0
368,41.90999984741211,-14.935199737548828,20.497800827026367,0
369,41.909999999999854,-14.935199999999895,22.373669582328944,0
370,41.90999984741211,-14.935199737548828,23.85059928894043,0
371,41.90999984741211,-14.935199737548828,27.203399658203125,0
372,36.42359999999985,-35.12819999999982,8.420702664162263,0
373,36.42359924316406,-35.12820053100586,10.439399719238281,0
374,36.42359924316406,-35.12820053100586,13.792200088500977,0
375,36.42359924316406,-35.12820053100586,3.733799934387207,0
376,36.42359924316406,-35.12820053100586,7.086599826812744,0
377,9.753600000000006,-27.203399999999817,21.908260412276604,0
378,9.753600120544434,-27.203399658203125,23.85059928894043,0
379,9.753600120544434,-27.203399658203125,27.203399658203125,0
380,9.753600120544434,-27.203399658203125,3.733799934387207,0
381,9.753600120544434,-27.203399658203125,7.086599826812744,0
382,9.753600000000006,-27.203399999999874,8.420702664162263,0
383,9.753600120544434,-27.203399658203125,10.439399719238281,0
384,9.753600120544434,-27.203399658203125,13.792200088500977,0
385,9.753600000000006,-27.203399999999874,15.164481538219434,0
386,9.753600120544434,-27.203399658203125,17.145000457763672,0
387,9.753600120544434,-27.203399658203125,20.497800827026367,0
388,17.52599999999984,-27.203399999999874,21.908260412276604,0
389,17.525999069213867,-27.203399658203125,23.85059928894043,0
390,17.525999069213867,-27.203399658203125,27.203399658203125,0
391,17.52599999999984,-27.203399999999988,3.305855885287997,0
392,17.525999069213867,-27.203399658203125,3.733799934387207,0
393,17.525999069213867,-27.203399658203125,7.086599826812744,0
394,17.52599999999984,-27.20339999999993,8.420702664162263,0
395,17.525999069213867,-27.203399658203125,10.439399719238281,0
396,17.525999069213867,-27.203399658203125,13.792200088500977,0
397,17.52599999999984,-27.20339999999993,15.164481538219434,0
398,17.525999069213867,-27.203399658203125,17.145000457763672,0
399,17.525999069213867,-27.203399658203125,20.497800827026367,0
400,33.98519999999985,-14.935199999999895,21.908260412276604,0
401,33.985198974609375,-14.935199737548828,23.85059928894043,0
402,33.985198974609375,-14.935199737548828,27.203399658203125,0
403,33.985198974609375,-14.935199737548828,3.733799934387207,0
404,33.985198974609375,-14.935199737548828,7.086599826812744,0
405,33.98519999999985,-14.935199999999952,8.420702664162263,0
406,33.985198974609375,-14.935199737548828,10.439399719238281,0
407,33.985198974609375,-14.935199737548828,13.792200088500977,0
408,33.98519999999985,-14.935199999999952,15.164481538219434,0
409,33.985198974609375,-14.935199737548828,17.145000457763672,0
410,33.985198974609375,-14.935199737548828,20.497800827026367,0
411,9.753600000000006,-14.935199999999895,21.908260412276604,0
412,9.753600120544434,-14.935199737548828,23.85059928894043,0
413,9.753600120544434,-14.935199737548828,27.203399658203125,0
414,9.753600120544434,-14.935199737548828,3.733799934387207,0
415,9.753600120544434,-14.935199737548828,7.086599826812744,0
416,9.753600000000006,-14.935199999999952,8.420702664162263,0
417,9.753600120544434,-14.935199737548828,10.439399719238281,0
418,9.753600120544434,-14.935199737548828,13.792200088500977,0
419,9.753600000000006,-14.935199999999952,15.164481538219434,0
420,9.753600120544434,-14.935199737548828,17.145000457763672,0
421,9.753600120544434,-14.935199737548828,20.497800827026367,0
422,43.738799999999856,-16.45919999999984,8.420702664162263,0
423,43.738800048828125,-16.459199905395508,10.439399719238281,0
424,43.738800048828125,-16.459199905395508,13.792200088500977,0
425,43.738799999999856,-16.459199999999896,0.0,1
426,43.738800048828125,-16.459199905395508,3.733799934387207,0
427,43.738800048828125,-16.459199905395508,7.086599826812744,0
428,43.738799999999856,-35.12819999999982,8.420702664162263,0
429,43.738800048828125,-35.12820053100586,10.439399719238281,0
430,43.738800048828125,-35.12820053100586,13.792200088500977,0
431,43.738799999999856,-35.12819999999988,0.0,1
432,43.738800048828125,-35.12820053100586,3.733799934387207,0
433,43.738800048828125,-35.12820053100586,7.086599826812744,0
434,43.738799999999856,-27.20339999999976,8.420702664162263,0
435,43.738800048828125,-27.203399658203125,10.439399719238281,0
436,43.738800048828125,-27.203399658203125,13.792200088500977,0
437,43.738799999999856,-27.203399999999817,0.0,1
438,43.738800048828125,-27.203399658203125,3.733799934387207,0
439,43.738800048828125,-27.203399658203125,7.086599826812744,0
440,43.738799999999856,-23.012399999999843,8.420702664162263,0
441,43.738800048828125,-23.012399673461914,10.439399719238281,0
442,43.738800048828125,-23.012399673461914,13.792200088500977,0
443,43.738799999999856,-23.0123999999999,0.0,1
444,43.738800048828125,-23.012399673461914,3.733799934387207,0
445,43.738800048828125,-23.012399673461914,7.086599826812744,0
446,43.738799999999856,-9.143999999999835,8.420702664162263,0
447,43.738800048828125,-9.144000053405762,10.439399719238281,0
448,43.738800048828125,-9.144000053405762,13.792200088500977,0
449,43.738799999999856,-9.143999999999892,0.0,1
450,43.738800048828125,-9.144000053405762,3.733799934387207,0
451,43.738800048828125,-9.144000053405762,7.086599826812744,0
452,9.753600000000006,-7.924799999999891,21.908260412276604,0
453,9.753600120544434,-7.924799919128418,23.85059928894043,0
454,9.753600120544434,-7.924799919128418,27.203399658203125,0
455,9.753600120544434,-7.924799919128418,3.733799934387207,0
456,9.753600120544434,-7.924799919128418,7.086599826812744,0
457,9.753600000000006,-7.924799999999948,15.164481538219434,0
458,9.753600120544434,-7.924799919128418,17.145000457763672,0
459,9.753600120544434,-7.924799919128418,20.497800827026367,0
460,9.753600000000006,-7.924799999999948,8.420702664162263,0
461,9.753600120544434,-7.924799919128418,10.439399719238281,0
462,9.753600120544434,-7.924799919128418,13.792200088500977,0
463,26.21279999999979,-23.0123999999999,21.908260412276604,0
464,26.212799072265625,-23.012399673461914,23.85059928894043,0
465,26.212799072265625,-23.012399673461914,27.203399658203125,0
466,26.212799072265625,-23.012399673461914,5.551115123125783e-17,1
467,26.212799072265625,-23.012399673461914,3.733799934387207,0
468,26.212799072265625,-23.012399673461914,7.086599826812744,0
469,26.21279999999979,-23.012399999999957,15.164481538219434,0
470,26.212799072265625,-23.012399673461914,17.145000457763672,0
471,26.212799072265625,-23.012399673461914,20.497800827026367,0
472,26.21279999999979,-23.012399999999957,8.420702664162263,0
473,26.212799072265625,-23.012399673461914,10.439399719238281,0
474,26.212799072265625,-23.012399673461914,13.792200088500977,0
475,26.21279999999979,-27.203399999999817,21.908260412276604,0
476,26.212799072265625,-27.203399658203125,23.85059928894043,0
477,26.212799072265625,-27.203399658203125,27.203399658203125,0
478,26.21279999999979,-27.203399999999874,8.420702664162263,0
479,26.212799072265625,-27.203399658203125,10.439399719238281,0
480,26.212799072265625,-27.203399658203125,13.792200088500977,0
481,26.21279999999979,-27.203399999999874,15.164481538219434,0
482,26.212799072265625,-27.203399658203125,17.145000457763672,0
483,26.212799072265625,-27.203399658203125,20.497800827026367,0
484,26.212799072265625,-27.203399658203125,3.733799934387207,0
485,26.212799072265625,-27.203399658203125,7.086599826812744,0
