source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
530,1567,1580,0,column,21,7.314491584929331e-21,4.2144818027940995e-29,1.2895175379509196e-31,0.0,0.0,6.18699145574252e-37,0.0,5.605193857299268e-44,3.357645982918074e-20,0.0,5.836331762894395e-16,1.1513068182892697e-41,0.0,4.259537116712009e-17,5.815377440523601e-30,0.0,0.0,0.0,1.971259639662289e-30,0.0,0.0,1.0,0.0,3.7905905518157217e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,1568,1581,0,column,21,6.0631495175912124e-18,1.0415970953979824e-32,4.985924492215005e-34,0.0,0.0,5.882650953235582e-42,0.0,0.0,9.023232867117038e-22,0.0,4.6294795796354704e-14,5.428153809316471e-40,0.0,1.201540223917989e-17,7.260653916204945e-33,0.0,0.0,0.0,3.050579343172911e-34,0.0,0.0,1.0,0.0,1.2460345944776273e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1569,1582,0,column,0,1.0,1.0911943651821723e-37,7.096186139556962e-28,2.167304256863335e-40,0.0,0.0,0.0,1.401298464324817e-45,1.3326378076860082e-20,0.0,2.0988010668916118e-17,5.7527764343637334e-24,0.0,2.0761158702029166e-16,8.091402434923534e-36,0.0,0.0,0.0,6.485542004334174e-30,3.5415734611955436e-32,0.0,9.95102112689994e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1570,1583,0,column,0,1.0,2.4812049219613444e-39,4.3743219270419634e-27,5.385156367237128e-39,0.0,0.0,0.0,4.203895392974451e-45,7.274410628874996e-24,0.0,4.8718197532215166e-26,1.6640153356790292e-26,0.0,2.6755221019525153e-18,4.7853521956311794e-37,0.0,0.0,0.0,2.322182326725132e-28,2.7207514573996303e-37,0.0,7.299505773491558e-18,0.0,0.0,1.9351931792325724e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1571,1584,0,column,0,1.0,2.3934494383872374e-27,1.9692840091370574e-14,7.367185246722237e-23,0.0,1.0074983145173281e-35,0.0,3.1896117181181345e-33,1.3644519169305359e-15,0.0,1.448984641090612e-26,9.515644449341454e-30,0.0,1.5810242359748372e-07,2.7808047466057937e-28,0.0,6.807815347476516e-31,0.0,5.060213012497705e-11,4.780806607620664e-38,1.401298464324817e-45,6.998707169358909e-13,0.0,1.6675451725465323e-43,2.4241791759864517e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,1572,1585,0,column,0,1.0,4.413601837761244e-31,7.145579631415167e-33,5.623410737335491e-42,0.0,5.257673192380491e-27,0.0,0.0,5.2038885153466733e-23,0.0,6.520383010359366e-19,7.058529958468457e-34,0.0,2.2864640299765264e-24,4.2968474437488164e-38,0.0,0.0,0.0,1.4383350346029448e-32,9.87915417348996e-43,1.6657597613575545e-36,1.647834368217493e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.992714934346168e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,1573,1586,0,column,0,1.0,1.194077263469857e-34,6.81904272912009e-31,6.003162621167516e-42,0.0,5.717536739911329e-37,0.0,0.0,3.032895157778732e-27,0.0,5.275396468935525e-18,2.802596928649634e-44,0.0,5.1853184140934086e-24,1.0611206504237888e-39,0.0,0.0,0.0,5.700573885013255e-29,0.0,0.0,1.6209326066200586e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.291830221392112e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,1574,1587,0,column,0,1.0,7.36578793837002e-36,3.4208084613166405e-31,4.203895392974451e-45,0.0,3.502068801052705e-36,0.0,0.0,9.406875479338963e-28,0.0,5.3479989384799166e-17,5.952553325829961e-39,0.0,1.0948427585251998e-22,9.049179106055014e-39,0.0,0.0,0.0,6.41080882250607e-32,1.401298464324817e-45,0.0,1.7622190212333034e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78614805388831e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1575,1588,0,column,0,1.0,7.116923788289256e-36,7.618610879926766e-37,0.0,0.0,8.767993435164825e-38,0.0,0.0,1.2246020158782395e-26,0.0,6.326112534917899e-20,7.395696635772829e-34,0.0,3.3315130835260527e-22,3.333408786935875e-41,0.0,0.0,0.0,6.779485580973394e-32,9.668959403841238e-44,0.0,4.935441160811614e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.737895125949455e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,1576,1589,0,column,0,1.0,2.3243507184869924e-38,8.658062315008288e-34,0.0,0.0,7.42688186092153e-44,0.0,0.0,1.3211726547807102e-28,0.0,1.1254911187125457e-26,2.1676812061502385e-39,0.0,7.976378347613732e-23,3.937648684752736e-43,0.0,0.0,0.0,9.925975108738922e-29,0.0,0.0,9.553762063596246e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.961817850054744e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,1577,1590,0,column,0,1.0,6.264146612876613e-38,8.135961275487547e-31,2.973275081604397e-41,0.0,8.407790785948902e-45,0.0,0.0,5.0501237552740584e-20,0.0,7.067318328864494e-14,4.0293262288365495e-25,0.0,2.7022408629185906e-19,2.4616350041799083e-37,0.0,0.0,0.0,1.2531182378282723e-31,6.093195630473963e-34,0.0,2.2494101037124486e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064986832886861e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1578,1591,0,column,0,1.0,1.3048549966597706e-27,1.9141023309681276e-25,1.0830271182862255e-33,0.0,1.1506305790037326e-34,0.0,1.74363567915937e-41,8.359523040569784e-23,0.0,1.1355096030118972e-10,5.277958114943704e-16,0.0,5.740709060595878e-20,1.5995656469071879e-34,0.0,0.0,0.0,1.242473743425653e-33,7.422206788448756e-34,6.726232628759122e-44,2.5836822854896513e-21,0.0,0.0,0.0,0.0,0.0,1.4243262822487597e-37,0.0,0.0,0.0,4.705297379105183e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1579,1592,0,column,31,0.00012061426969012246,1.2401465401175133e-29,1.2263571450264353e-30,8.962380324993315e-36,0.0,1.609975492957252e-23,0.0,0.0,8.292112892580571e-19,0.0,8.473686502340989e-17,1.5467837681118843e-27,0.0,6.743571849262659e-20,1.1493834744898515e-36,0.0,0.0,0.0,1.6398111755659851e-34,4.861319612186911e-38,2.0147322870811223e-28,1.5070451038656061e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998798966407776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1580,1593,0,column,18,0.0,1.9554119811532843e-15,3.054834647486679e-16,1.3056512825395357e-20,0.0,8.29794299933048e-40,0.0,1.75544870398409e-31,2.359981543520462e-08,0.0,0.0,7.373993950685665e-29,0.0,3.9700888247468785e-14,2.2226896701210003e-14,0.0,0.0,1.7509834331324216e-21,1.0,2.802596928649634e-45,0.0,0.0,0.0,2.0430931609855833e-42,6.237951504402172e-27,8.704474257335138e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2361026113520323e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,1581,1594,0,column,18,0.0,7.242099935288746e-16,1.600754428416364e-21,6.022167467984381e-32,0.0,1.0355595651360398e-42,0.0,2.5612236669674226e-26,6.174236338144642e-22,0.0,0.0,0.0,0.0,1.5180714318642152e-18,3.0774774925280114e-17,0.0,2.942726775082116e-44,1.0025919887857911e-33,1.0,0.0,0.0,0.0,0.0,2.1019476964872256e-44,4.7654899508112536e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1609,1622,0,column,14,0.0,3.2929471233139894e-17,5.4603852689405485e-11,6.45347785068151e-17,0.0,2.2125235349586172e-27,0.0,2.083295724120517e-31,1.5170628143541775e-20,2.592203528867229e-35,0.0,3.415805136638174e-41,0.0,6.277598883427937e-13,1.0,0.0,2.485286649728233e-17,1.401298464324817e-45,3.889231398415162e-15,1.5694542800437951e-43,1.1210387714598537e-44,0.0,2.175796628698136e-27,0.0,1.0598822773670077e-32,1.064986832886861e-43,0.0,0.0,0.0,3.09574616387926e-35,4.986419026361815e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1614,1627,0,column,29,0.0,6.0848195536416825e-31,1.9851699775529044e-20,5.865052656295e-32,0.0,9.670360702305563e-42,0.0,9.669248071324889e-39,1.0241978371872942e-39,0.0,0.0,0.0,0.0,5.327586856774178e-28,4.719819550689124e-20,0.0,5.392466332886231e-27,0.0,3.974483547407053e-29,0.0,0.0,0.0,2.6624670822171524e-44,0.0,1.6905264673614593e-41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,23,0023,1,girder,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340810645921225e-13,3.6088732072831023e-19,9.235854672132926e-26,1.0495886381945096e-20,7.556558236374732e-21,4.3030153990693886e-38,2.7069165386599447e-25,5.638656320636799e-28,3.363116314379561e-44,2.5032407870781916e-32,0.0,2.921777285827155e-17,2.802596928649634e-45,0.0,1.438958846838415e-27,0.0,0.0,9.804943789528616e-22,2.027667946015876e-30,1.3618350053312713e-17,0.0,5.972219246919153e-12,8.852276800862675e-24,8.465359930241462e-15,1.832042905898924e-28,0.00020633614622056484,3.077549948216074e-08,0.0,2.3805110585944845e-34,3.833726989339943e-38,0.0,0.0,2.250602482156694e-10,1.0400015448431619e-16,7.004519899078123e-16,7.737269470769477e-41,2.031072822758605e-39,0.0,0.0,1.2005529220499717e-13,0.9997940063476562,0.0,3.1483276677510346e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,23,0023,1,girder,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340810645921225e-13,3.6088732072831023e-19,9.235854672132926e-26,1.0495886381945096e-20,7.556558236374732e-21,4.3030153990693886e-38,2.7069165386599447e-25,5.638656320636799e-28,3.363116314379561e-44,2.5032407870781916e-32,0.0,2.921777285827155e-17,2.802596928649634e-45,0.0,1.438958846838415e-27,0.0,0.0,9.804943789528616e-22,2.027667946015876e-30,1.3618350053312713e-17,0.0,5.972219246919153e-12,8.852276800862675e-24,8.465359930241462e-15,1.832042905898924e-28,0.00020633614622056484,3.077549948216074e-08,0.0,2.3805110585944845e-34,3.833726989339943e-38,0.0,0.0,2.250602482156694e-10,1.0400015448431619e-16,7.004519899078123e-16,7.737269470769477e-41,2.031072822758605e-39,0.0,0.0,1.2005529220499717e-13,0.9997940063476562,0.0,3.1483276677510346e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,24,0024,1,girder,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532595916031864e-15,9.009011821314074e-18,4.8783180466972716e-23,2.1185254040162883e-24,1.4960273750973356e-22,8.613703187490648e-38,4.015354261721312e-22,2.485078301097189e-24,0.0,3.894913544867689e-32,0.0,6.714856998080916e-17,7.006492321624085e-45,0.0,5.897498252794593e-23,0.0,0.0,2.744310622638184e-21,2.7016499888564505e-29,2.5332939403190657e-21,1.401298464324817e-45,1.692676353899289e-13,3.2213682336953014e-25,1.824368546204976e-16,4.012191861826358e-26,0.01810052990913391,8.707258913887017e-09,0.0,1.377223645514037e-35,3.1416971440315966e-40,0.0,0.0,1.3703333606729373e-11,9.683553984504822e-20,2.870876313243398e-18,1.0369608636003646e-43,1.401298464324817e-44,0.0,0.0,1.810498365811819e-13,0.9819010496139526,0.0,3.363116314379561e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,25,0025,1,girder,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005029766471125185,2.6550307023992352e-14,4.90454462513686e-44,4.606150936976436e-24,4.757287025793956e-14,5.650721465231711e-33,1.639519203260036e-43,7.654712586459526e-20,0.0,0.0,0.0,0.999172568321228,3.804720872594633e-30,2.454371224760072e-27,1.0349855722734528e-19,0.0,0.0,2.31569874874945e-20,1.0318331208650912e-24,3.667253594978009e-36,1.2500516412266258e-33,1.0580994630818297e-12,1.3814986753326992e-24,0.0,1.2378605250294005e-34,2.5678803294891875e-15,6.418794100682135e-07,2.802596928649634e-45,6.596598507824433e-40,5.1069365634619247e-23,1.196138820489657e-25,0.0,5.367343939091662e-13,0.0003222975938115269,1.79260091215383e-08,1.7526114842686167e-24,9.16478647427006e-18,0.0,0.0,2.5082311783108935e-09,2.7909015706402334e-20,0.0,2.0682974468895086e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,26,0026,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.210166744878449e-30,0.0,5.026299233416896e-32,7.235212429179683e-12,0.0,1.8216880036222622e-44,1.7886957598993575e-28,0.0,8.522578429913763e-38,0.0,8.983033386996234e-18,1.822062723895805e-20,1.401298464324817e-45,4.913793195001404e-41,0.0,0.0,2.6051524371404392e-33,2.0393533514160445e-27,0.0,3.2519298292903534e-23,3.569222304620373e-20,4.3755104028518425e-18,0.0,0.0,4.624846214122783e-18,1.6887323993549813e-17,0.0,1.0219263323766237e-39,4.3518395131654386e-33,0.0,0.0,2.7577028706258737e-20,1.0199260090193538e-14,7.152998024938004e-18,1.8807008016016154e-24,9.134089407534957e-22,0.0,0.0,6.803706122036462e-18,1.1981274130925679e-29,0.0,1.5834672646870433e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,27,0027,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2834887298567386e-27,0.0,1.8152897332953556e-22,3.920208324625918e-10,0.0,3.337773663496431e-36,1.3089070945111129e-21,0.0,4.833776952310214e-34,1.1790075742281655e-37,5.029499661061274e-18,4.7822595118722365e-18,2.7325320054333933e-43,4.312301635836653e-37,0.0,0.0,7.066079919911498e-32,1.4779741430588171e-27,2.531266659363445e-35,4.822447461547666e-20,8.56598298421741e-18,1.773104503933337e-13,0.0,0.0,4.0398446984587014e-14,2.932229804745171e-16,0.0,1.507332732639573e-33,4.591877046635518e-36,8.898245248462588e-43,0.0,8.08251747457488e-21,1.0832339192301532e-10,3.5862813912122815e-13,5.436716033040393e-32,1.2103089760883416e-23,0.0,0.0,5.243069433474856e-13,7.168132033672387e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,27,0027,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2834887298567386e-27,0.0,1.8152897332953556e-22,3.920208324625918e-10,0.0,3.337773663496431e-36,1.3089070945111129e-21,0.0,4.833776952310214e-34,1.1790075742281655e-37,5.029499661061274e-18,4.7822595118722365e-18,2.7325320054333933e-43,4.312301635836653e-37,0.0,0.0,7.066079919911498e-32,1.4779741430588171e-27,2.531266659363445e-35,4.822447461547666e-20,8.56598298421741e-18,1.773104503933337e-13,0.0,0.0,4.0398446984587014e-14,2.932229804745171e-16,0.0,1.507332732639573e-33,4.591877046635518e-36,8.898245248462588e-43,0.0,8.08251747457488e-21,1.0832339192301532e-10,3.5862813912122815e-13,5.436716033040393e-32,1.2103089760883416e-23,0.0,0.0,5.243069433474856e-13,7.168132033672387e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
