source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84
1217,515,0516,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435828440745885e-38,3.41537769667802e-20,8.415270002942363e-28,7.088820429637134e-15,9.30909890495734e-28,4.260746147718118e-14,5.0289971300616944e-27,1.359932909975054e-20,1.6364763678781109e-24,6.188834667690555e-41,7.018479696533238e-24,1.591699397476691e-29,1.359323933337595e-23,1.6955711418330287e-43,1.2762168818410267e-38,5.33768291150392e-33,8.1770244622215e-18,1.0,0.0,0.0,4.3152440251983113e-16,0.0,2.452361724863538e-25,1.0427626506562699e-23,2.285069369169896e-16,0.0,1.998012898462711e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,515,0516,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435828440745885e-38,3.41537769667802e-20,8.415270002942363e-28,7.088820429637134e-15,9.30909890495734e-28,4.260746147718118e-14,5.0289971300616944e-27,1.359932909975054e-20,1.6364763678781109e-24,6.188834667690555e-41,7.018479696533238e-24,1.591699397476691e-29,1.359323933337595e-23,1.6955711418330287e-43,1.2762168818410267e-38,5.33768291150392e-33,8.1770244622215e-18,1.0,0.0,0.0,4.3152440251983113e-16,0.0,2.452361724863538e-25,1.0427626506562699e-23,2.285069369169896e-16,0.0,1.998012898462711e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,515,0516,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435828440745885e-38,3.41537769667802e-20,8.415270002942363e-28,7.088820429637134e-15,9.30909890495734e-28,4.260746147718118e-14,5.0289971300616944e-27,1.359932909975054e-20,1.6364763678781109e-24,6.188834667690555e-41,7.018479696533238e-24,1.591699397476691e-29,1.359323933337595e-23,1.6955711418330287e-43,1.2762168818410267e-38,5.33768291150392e-33,8.1770244622215e-18,1.0,0.0,0.0,4.3152440251983113e-16,0.0,2.452361724863538e-25,1.0427626506562699e-23,2.285069369169896e-16,0.0,1.998012898462711e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,516,0517,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.1862257186698412e-37,1.221590577716973e-14,7.860055824230904e-31,1.9344638738094666e-11,2.5515139059427807e-16,2.275215583474186e-30,3.820079743595884e-41,2.2136700187691904e-21,1.0653220244122317e-32,4.533180317167361e-25,5.3128553223330626e-27,2.6059393204057193e-32,1.9241963297148614e-19,2.382207389352189e-44,1.4743730963827348e-38,1.401298464324817e-45,1.1552458697963768e-16,1.0,1.667769200934621e-36,0.0,1.8167520100613975e-14,0.0,1.0445573575153376e-32,6.276147779654424e-25,6.1500465126546864e-30,1.0229478789571165e-43,1.8022722338700179e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,516,0517,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.1862257186698412e-37,1.221590577716973e-14,7.860055824230904e-31,1.9344638738094666e-11,2.5515139059427807e-16,2.275215583474186e-30,3.820079743595884e-41,2.2136700187691904e-21,1.0653220244122317e-32,4.533180317167361e-25,5.3128553223330626e-27,2.6059393204057193e-32,1.9241963297148614e-19,2.382207389352189e-44,1.4743730963827348e-38,1.401298464324817e-45,1.1552458697963768e-16,1.0,1.667769200934621e-36,0.0,1.8167520100613975e-14,0.0,1.0445573575153376e-32,6.276147779654424e-25,6.1500465126546864e-30,1.0229478789571165e-43,1.8022722338700179e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,517,0518,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393420697280358e-34,5.302075578171757e-15,1.1553279646322138e-34,7.327710660476328e-11,1.5258935908805677e-16,2.5172421145683857e-39,1.0008790558922968e-35,9.156897017135579e-24,8.020693551163726e-35,5.791053098289317e-21,1.9236072883710856e-36,1.673241729073458e-30,2.991973991032816e-20,2.802596928649634e-45,2.342710879609634e-34,0.0,2.7986001664506585e-19,1.0,6.384069623349654e-37,0.0,2.2575022160333837e-14,0.0,2.441474789980895e-35,3.5227517941155114e-16,3.05839277739622e-22,6.426291082391392e-37,6.892262424055164e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,517,0518,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393420697280358e-34,5.302075578171757e-15,1.1553279646322138e-34,7.327710660476328e-11,1.5258935908805677e-16,2.5172421145683857e-39,1.0008790558922968e-35,9.156897017135579e-24,8.020693551163726e-35,5.791053098289317e-21,1.9236072883710856e-36,1.673241729073458e-30,2.991973991032816e-20,2.802596928649634e-45,2.342710879609634e-34,0.0,2.7986001664506585e-19,1.0,6.384069623349654e-37,0.0,2.2575022160333837e-14,0.0,2.441474789980895e-35,3.5227517941155114e-16,3.05839277739622e-22,6.426291082391392e-37,6.892262424055164e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,518,0519,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3866507887833951e-33,4.507668241525873e-21,1.2420434500772762e-24,2.9049020675887827e-13,7.097913950721159e-22,4.621142512930077e-18,1.0176904873786626e-38,1.41449796945402e-23,3.9538446995847335e-35,4.195767861881367e-40,4.445804858150326e-33,2.0365499369741153e-24,2.2072064352718727e-25,0.0,3.2385661446308384e-34,8.174175351749163e-28,2.1310616639582146e-19,1.0,0.0,0.0,9.530871643119443e-14,0.0,3.799231261813731e-34,2.4779874425669427e-17,1.3683019033602108e-18,1.1967088885333938e-42,4.307444030270758e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,518,0519,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3866507887833951e-33,4.507668241525873e-21,1.2420434500772762e-24,2.9049020675887827e-13,7.097913950721159e-22,4.621142512930077e-18,1.0176904873786626e-38,1.41449796945402e-23,3.9538446995847335e-35,4.195767861881367e-40,4.445804858150326e-33,2.0365499369741153e-24,2.2072064352718727e-25,0.0,3.2385661446308384e-34,8.174175351749163e-28,2.1310616639582146e-19,1.0,0.0,0.0,9.530871643119443e-14,0.0,3.799231261813731e-34,2.4779874425669427e-17,1.3683019033602108e-18,1.1967088885333938e-42,4.307444030270758e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,518,0519,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3866507887833951e-33,4.507668241525873e-21,1.2420434500772762e-24,2.9049020675887827e-13,7.097913950721159e-22,4.621142512930077e-18,1.0176904873786626e-38,1.41449796945402e-23,3.9538446995847335e-35,4.195767861881367e-40,4.445804858150326e-33,2.0365499369741153e-24,2.2072064352718727e-25,0.0,3.2385661446308384e-34,8.174175351749163e-28,2.1310616639582146e-19,1.0,0.0,0.0,9.530871643119443e-14,0.0,3.799231261813731e-34,2.4779874425669427e-17,1.3683019033602108e-18,1.1967088885333938e-42,4.307444030270758e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,518,0519,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3866507887833951e-33,4.507668241525873e-21,1.2420434500772762e-24,2.9049020675887827e-13,7.097913950721159e-22,4.621142512930077e-18,1.0176904873786626e-38,1.41449796945402e-23,3.9538446995847335e-35,4.195767861881367e-40,4.445804858150326e-33,2.0365499369741153e-24,2.2072064352718727e-25,0.0,3.2385661446308384e-34,8.174175351749163e-28,2.1310616639582146e-19,1.0,0.0,0.0,9.530871643119443e-14,0.0,3.799231261813731e-34,2.4779874425669427e-17,1.3683019033602108e-18,1.1967088885333938e-42,4.307444030270758e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,519,0520,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8449108864517258e-29,6.548097438289014e-20,3.8261587215962806e-23,1.258620594898896e-12,6.274643027477715e-24,2.6690890816971624e-11,7.006492321624085e-45,4.298112049975793e-22,3.35869392922597e-29,2.2563707872558204e-41,5.518157110198643e-34,5.130498000263692e-18,2.2496604344182548e-23,0.0,9.750533933472645e-35,5.643773448860376e-22,1.4983142487827802e-19,1.0,0.0,0.0,1.5756384044718352e-11,0.0,2.7586668815493e-30,3.959683194396449e-14,8.921096054874508e-16,0.0,9.528829557408756e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,519,0520,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8449108864517258e-29,6.548097438289014e-20,3.8261587215962806e-23,1.258620594898896e-12,6.274643027477715e-24,2.6690890816971624e-11,7.006492321624085e-45,4.298112049975793e-22,3.35869392922597e-29,2.2563707872558204e-41,5.518157110198643e-34,5.130498000263692e-18,2.2496604344182548e-23,0.0,9.750533933472645e-35,5.643773448860376e-22,1.4983142487827802e-19,1.0,0.0,0.0,1.5756384044718352e-11,0.0,2.7586668815493e-30,3.959683194396449e-14,8.921096054874508e-16,0.0,9.528829557408756e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,519,0520,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8449108864517258e-29,6.548097438289014e-20,3.8261587215962806e-23,1.258620594898896e-12,6.274643027477715e-24,2.6690890816971624e-11,7.006492321624085e-45,4.298112049975793e-22,3.35869392922597e-29,2.2563707872558204e-41,5.518157110198643e-34,5.130498000263692e-18,2.2496604344182548e-23,0.0,9.750533933472645e-35,5.643773448860376e-22,1.4983142487827802e-19,1.0,0.0,0.0,1.5756384044718352e-11,0.0,2.7586668815493e-30,3.959683194396449e-14,8.921096054874508e-16,0.0,9.528829557408756e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,519,0520,1,girder,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8449108864517258e-29,6.548097438289014e-20,3.8261587215962806e-23,1.258620594898896e-12,6.274643027477715e-24,2.6690890816971624e-11,7.006492321624085e-45,4.298112049975793e-22,3.35869392922597e-29,2.2563707872558204e-41,5.518157110198643e-34,5.130498000263692e-18,2.2496604344182548e-23,0.0,9.750533933472645e-35,5.643773448860376e-22,1.4983142487827802e-19,1.0,0.0,0.0,1.5756384044718352e-11,0.0,2.7586668815493e-30,3.959683194396449e-14,8.921096054874508e-16,0.0,9.528829557408756e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,520,0521,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8676103614785752e-36,1.8014198500981761e-19,1.262958704631445e-12,3.412002896714032e-21,1.7096764892698957e-08,1.585017478821256e-20,7.754627146498874e-31,0.0,6.780801077284562e-18,8.006021108736934e-35,8.152429382464991e-23,3.4684172798448194e-37,4.498323685543438e-21,2.5717330588497737e-15,0.0,4.057894661114848e-32,5.9967292038658625e-37,6.84001207173815e-17,1.0436910997668747e-06,8.492134940516613e-40,1.5731731019603589e-37,1.4812033544142622e-11,0.0,1.929068825010598e-27,1.0,2.2632624422144595e-29,1.2151016315268892e-38,5.704656687224169e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,520,0521,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8676103614785752e-36,1.8014198500981761e-19,1.262958704631445e-12,3.412002896714032e-21,1.7096764892698957e-08,1.585017478821256e-20,7.754627146498874e-31,0.0,6.780801077284562e-18,8.006021108736934e-35,8.152429382464991e-23,3.4684172798448194e-37,4.498323685543438e-21,2.5717330588497737e-15,0.0,4.057894661114848e-32,5.9967292038658625e-37,6.84001207173815e-17,1.0436910997668747e-06,8.492134940516613e-40,1.5731731019603589e-37,1.4812033544142622e-11,0.0,1.929068825010598e-27,1.0,2.2632624422144595e-29,1.2151016315268892e-38,5.704656687224169e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,520,0521,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8676103614785752e-36,1.8014198500981761e-19,1.262958704631445e-12,3.412002896714032e-21,1.7096764892698957e-08,1.585017478821256e-20,7.754627146498874e-31,0.0,6.780801077284562e-18,8.006021108736934e-35,8.152429382464991e-23,3.4684172798448194e-37,4.498323685543438e-21,2.5717330588497737e-15,0.0,4.057894661114848e-32,5.9967292038658625e-37,6.84001207173815e-17,1.0436910997668747e-06,8.492134940516613e-40,1.5731731019603589e-37,1.4812033544142622e-11,0.0,1.929068825010598e-27,1.0,2.2632624422144595e-29,1.2151016315268892e-38,5.704656687224169e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,520,0521,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8676103614785752e-36,1.8014198500981761e-19,1.262958704631445e-12,3.412002896714032e-21,1.7096764892698957e-08,1.585017478821256e-20,7.754627146498874e-31,0.0,6.780801077284562e-18,8.006021108736934e-35,8.152429382464991e-23,3.4684172798448194e-37,4.498323685543438e-21,2.5717330588497737e-15,0.0,4.057894661114848e-32,5.9967292038658625e-37,6.84001207173815e-17,1.0436910997668747e-06,8.492134940516613e-40,1.5731731019603589e-37,1.4812033544142622e-11,0.0,1.929068825010598e-27,1.0,2.2632624422144595e-29,1.2151016315268892e-38,5.704656687224169e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,521,0522,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123902098185947e-32,3.0109507298878828e-24,1.1737709091632579e-14,3.7869582163198093e-28,1.3108111330314282e-13,1.6352797526595902e-22,1.401298464324817e-45,0.0,3.678265792766959e-21,2.5223372357846707e-44,5.570427686247823e-23,0.0,3.855364438927583e-40,4.343267316164832e-17,4.203895392974451e-45,6.542904297638179e-35,0.0,6.787108691346797e-20,3.840009297410678e-14,1.9646729524933922e-33,1.2611090683127954e-36,1.3209222386440922e-18,2.160802231988868e-42,5.389499485955151e-29,1.0,1.670628029168047e-41,5.542091930100319e-37,4.694282109455108e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,521,0522,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123902098185947e-32,3.0109507298878828e-24,1.1737709091632579e-14,3.7869582163198093e-28,1.3108111330314282e-13,1.6352797526595902e-22,1.401298464324817e-45,0.0,3.678265792766959e-21,2.5223372357846707e-44,5.570427686247823e-23,0.0,3.855364438927583e-40,4.343267316164832e-17,4.203895392974451e-45,6.542904297638179e-35,0.0,6.787108691346797e-20,3.840009297410678e-14,1.9646729524933922e-33,1.2611090683127954e-36,1.3209222386440922e-18,2.160802231988868e-42,5.389499485955151e-29,1.0,1.670628029168047e-41,5.542091930100319e-37,4.694282109455108e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,521,0522,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123902098185947e-32,3.0109507298878828e-24,1.1737709091632579e-14,3.7869582163198093e-28,1.3108111330314282e-13,1.6352797526595902e-22,1.401298464324817e-45,0.0,3.678265792766959e-21,2.5223372357846707e-44,5.570427686247823e-23,0.0,3.855364438927583e-40,4.343267316164832e-17,4.203895392974451e-45,6.542904297638179e-35,0.0,6.787108691346797e-20,3.840009297410678e-14,1.9646729524933922e-33,1.2611090683127954e-36,1.3209222386440922e-18,2.160802231988868e-42,5.389499485955151e-29,1.0,1.670628029168047e-41,5.542091930100319e-37,4.694282109455108e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,521,0522,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123902098185947e-32,3.0109507298878828e-24,1.1737709091632579e-14,3.7869582163198093e-28,1.3108111330314282e-13,1.6352797526595902e-22,1.401298464324817e-45,0.0,3.678265792766959e-21,2.5223372357846707e-44,5.570427686247823e-23,0.0,3.855364438927583e-40,4.343267316164832e-17,4.203895392974451e-45,6.542904297638179e-35,0.0,6.787108691346797e-20,3.840009297410678e-14,1.9646729524933922e-33,1.2611090683127954e-36,1.3209222386440922e-18,2.160802231988868e-42,5.389499485955151e-29,1.0,1.670628029168047e-41,5.542091930100319e-37,4.694282109455108e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,521,0522,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123902098185947e-32,3.0109507298878828e-24,1.1737709091632579e-14,3.7869582163198093e-28,1.3108111330314282e-13,1.6352797526595902e-22,1.401298464324817e-45,0.0,3.678265792766959e-21,2.5223372357846707e-44,5.570427686247823e-23,0.0,3.855364438927583e-40,4.343267316164832e-17,4.203895392974451e-45,6.542904297638179e-35,0.0,6.787108691346797e-20,3.840009297410678e-14,1.9646729524933922e-33,1.2611090683127954e-36,1.3209222386440922e-18,2.160802231988868e-42,5.389499485955151e-29,1.0,1.670628029168047e-41,5.542091930100319e-37,4.694282109455108e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,522,0523,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.908995364364889e-41,4.8447994183249504e-26,1.0388492502214422e-13,6.099527338959171e-32,1.9498209470614203e-12,7.158664166897552e-21,1.852960070712018e-35,0.0,1.3308768610078004e-17,0.0,8.746371041045396e-25,1.401298464324817e-45,1.3292914124612746e-28,4.858949491990178e-22,1.4237195267399396e-35,2.4873047741765503e-42,0.0,1.0886453896894453e-15,1.5114368090429764e-12,3.0831328454678853e-37,0.0,1.9867800993493936e-16,0.0,2.0559923076147813e-26,1.0,9.80908925027372e-45,1.660213578981185e-38,1.7770375524568267e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,522,0523,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.908995364364889e-41,4.8447994183249504e-26,1.0388492502214422e-13,6.099527338959171e-32,1.9498209470614203e-12,7.158664166897552e-21,1.852960070712018e-35,0.0,1.3308768610078004e-17,0.0,8.746371041045396e-25,1.401298464324817e-45,1.3292914124612746e-28,4.858949491990178e-22,1.4237195267399396e-35,2.4873047741765503e-42,0.0,1.0886453896894453e-15,1.5114368090429764e-12,3.0831328454678853e-37,0.0,1.9867800993493936e-16,0.0,2.0559923076147813e-26,1.0,9.80908925027372e-45,1.660213578981185e-38,1.7770375524568267e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
