source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118
205,1242,1255,0,column,0,1.0,0.0,0.0,0.0,1.2917726696182525e-23,0.0,7.707141553786494e-44,0.0,4.1951521873880815e-37,0.0,0.0,0.0,0.0,0.0,4.252961777288465e-32,0.0,1.375850571650635e-16,0.0,2.7243955060301377e-38,0.0,0.0,0.0,4.1097986077054853e-26,0.0,0.0,0.0,3.7679273880738526e-33,3.498269504784356e-25,0.0,0.0,1.3956298207492504e-33,0.0,3.760928116266143e-21,1.2609685887711429e-30,1.1497570656398472e-27,3.867497913301427e-30,0.0,2.2210407398970482e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1243,1256,0,column,11,7.95812043140574e-36,0.0,0.0,0.0,2.3900911079649457e-35,0.0,1.711966333865629e-41,5.457728493665739e-38,0.0,0.0,3.2801678539791488e-34,1.0,0.0,0.0,6.977104290230265e-39,0.0,1.0412323393862316e-23,0.0,0.0,2.869363290642845e-27,0.0,0.0,0.0,0.0,2.802596928649634e-45,0.0,1.019858705361902e-24,1.4043373778859008e-22,0.0,0.0,7.006492321624085e-45,0.0,1.2519921532415719e-36,1.4892663767212718e-39,9.323789030588097e-33,3.947855462507185e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1244,1257,0,column,11,1.8497139729087585e-43,0.0,0.0,0.0,6.229403939790915e-38,0.0,7.569814304282662e-42,7.537840033291978e-30,0.0,0.0,5.97241173084995e-31,1.0,0.0,0.0,9.112601874550356e-40,0.0,4.345425150280563e-23,0.0,0.0,5.584424839719612e-24,0.0,0.0,0.0,0.0,1.8658267976956036e-35,0.0,2.651203752234415e-30,6.446949570107186e-27,0.0,0.0,0.0,0.0,2.6456515006452546e-42,6.917715019234637e-38,2.2024791330845873e-33,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1245,1258,0,column,11,1.401298464324817e-45,0.0,0.0,0.0,3.923635700109488e-44,0.0,1.401298464324817e-45,4.6537897759057025e-37,0.0,0.0,5.371168845856338e-30,1.0,0.0,0.0,4.388788597811018e-38,0.0,8.109919641823289e-19,0.0,0.0,7.925227271640332e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0681205183031046e-34,2.985926991145186e-30,0.0,0.0,0.0,0.0,0.0,1.8512554012195158e-41,0.0,0.0,0.0,0.0,0.0,3.5677058901709843e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,1246,1259,0,column,10,3.456389839613016e-34,0.0,5.410647094822207e-32,0.0,2.7995880980347327e-15,4.9264453964183585e-34,0.0,0.0,0.0,0.0,1.0,0.0,5.605193857299268e-45,0.0,2.802596928649634e-45,0.0,3.2118912659899755e-20,0.0,0.0,0.0,6.241771089165734e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,1.7309913427262278e-38,6.2447532026497436e-37,9.849042885547697e-34,1.6367166063313863e-42,0.0,0.0,0.0,1.5479306016158685e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1247,1260,0,column,10,6.768464042625151e-36,0.0,3.232299497540982e-39,0.0,3.246753374517391e-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.401298464324817e-45,0.0,5.147810038543648e-41,0.0,4.865272940765267e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923635700109488e-44,0.0,1.3315628462476925e-39,1.5134023414708024e-43,6.366585135759773e-29,0.0,0.0,0.0,0.0,6.688117310529487e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1248,1261,0,column,10,9.268085292038506e-32,0.0,1.249542266463636e-32,0.0,2.4215566966538962e-23,1.401298464324817e-45,0.0,0.0,0.0,0.0,1.0,0.0,1.995084675597815e-40,0.0,9.832266726873652e-40,0.0,1.2168401605605537e-32,0.0,7.629229359170034e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.449829739878647e-43,0.0,0.0,6.98950131990523e-36,3.5808961579123233e-35,0.0,0.0,0.0,0.0,4.507707217184093e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1249,1262,0,column,10,2.994416886320011e-35,0.0,2.518175379345626e-40,0.0,8.258230517871378e-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.423016563749642e-38,0.0,6.270142703267746e-32,0.0,3.57406498260209e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.252287618836111e-39,3.632825618281939e-33,0.0,0.0,0.0,0.0,3.481245774922143e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1250,1263,0,column,10,2.215992091746608e-37,0.0,0.0,0.0,3.4811149890561984e-30,0.0,0.0,0.0,0.0,0.0,1.0,1.8151019008399356e-41,0.0,0.0,1.794048661774591e-33,0.0,4.5465301856145125e-26,0.0,6.2142962607873365e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217644933506406e-39,0.0,0.0,0.0,0.0,0.0,0.0,1.145708630924292e-39,2.1504014639994968e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1251,1264,0,column,10,2.882032623924818e-35,0.0,1.9208999348964592e-41,0.0,1.2715430350245863e-29,0.0,1.401298464324817e-44,1.9649451278375776e-38,0.0,0.0,1.0,3.5185781596737905e-37,6.445972935894159e-44,0.0,3.820420465842264e-34,0.0,1.5339221575723735e-26,0.0,8.408057032657124e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9545310980402549e-41,0.0,0.0,0.0,0.0,0.0,7.847271400218976e-44,3.96756348778111e-35,3.8072722125534315e-32,0.0,0.0,0.0,0.0,3.3554091728257745e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1252,1265,0,column,10,2.627116686838798e-34,0.0,7.146622168056567e-44,0.0,2.384525010044156e-29,0.0,5.448444611079894e-40,1.3648611642809809e-33,0.0,0.0,1.0,1.8588149078111617e-20,0.0,0.0,4.394095449404829e-32,0.0,4.854804117547841e-20,0.0,1.3857383340730772e-37,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.47087756490619e-31,2.802596928649634e-45,0.0,0.0,0.0,0.0,1.228518363673567e-41,5.139486757938109e-34,1.8788826054820153e-28,0.0,0.0,0.0,0.0,6.733652707259947e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1253,1266,0,column,11,0.0,0.0,0.0,0.0,6.246203826820013e-40,0.0,1.773196070264302e-39,9.434887940420189e-32,0.0,0.0,3.158879061104791e-11,1.0,0.0,0.0,6.393519531777552e-39,0.0,1.3232328849671979e-17,0.0,0.0,4.408528753970214e-27,0.0,0.0,0.0,0.0,3.091740853778417e-38,0.0,1.3752975107764933e-34,0.0,0.0,0.0,0.0,0.0,0.0,4.217331643527179e-35,2.3735548354450347e-35,0.0,0.0,0.0,0.0,1.2051166793193427e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1254,1267,0,column,11,0.0,0.0,0.0,0.0,3.881596746179743e-42,0.0,1.2611686178923354e-44,9.941849836238133e-37,0.0,0.0,9.329462359636593e-22,1.0,0.0,0.0,0.0,0.0,7.616190051210137e-17,0.0,0.0,2.8543637719640966e-19,0.0,0.0,0.0,0.0,6.935069899018004e-32,0.0,8.37204984577384e-34,8.04345318522445e-43,0.0,0.0,0.0,0.0,0.0,1.454587445900119e-36,3.725752738768323e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1255,1268,0,column,27,1.3770874631585661e-12,0.0,0.0,0.0,1.7248767008146837e-28,0.0,0.0,5.605193857299268e-45,1.2881744418968032e-39,0.0,0.0,1.401298464324817e-43,0.0,0.0,7.361519582065247e-28,0.0,3.66509129684435e-18,1.401298464324817e-45,1.4619429238691156e-34,4.631571684286385e-41,0.0,0.0,8.407790785948902e-45,0.0,0.0,0.0,2.264797459161492e-31,1.0,0.0,0.0,3.844137235631412e-39,0.0,1.2040082010573023e-25,1.7210159193482387e-39,1.0904522569228891e-32,8.911221272242236e-40,0.0,5.998030505671773e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1256,1269,0,column,27,3.941021295681115e-17,0.0,0.0,0.0,5.56197518292136e-31,0.0,1.3317005938867357e-38,5.196431328487961e-30,3.5733110840282835e-43,0.0,0.0,4.192107670292551e-39,0.0,0.0,1.5298737184373534e-32,0.0,3.084255100274541e-19,0.0,3.828828134085223e-32,1.3399424518768494e-35,0.0,0.0,2.117782369134096e-41,0.0,0.0,0.0,8.557509197873218e-29,1.0,0.0,0.0,8.24289298915948e-39,0.0,4.574838582457885e-25,4.535433641323531e-38,1.1408357729514566e-27,6.347027251328183e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1257,1270,0,column,27,1.638194625258818e-23,0.0,0.0,0.0,3.5058299840648996e-33,0.0,1.4060963309004618e-36,2.455393624520516e-18,0.0,0.0,7.018319280662987e-39,1.086404960287993e-23,0.0,0.0,3.8679504325696844e-25,0.0,9.052568117340343e-08,0.0,2.139836120774306e-33,3.564417386925463e-21,0.0,0.0,2.287304910481687e-36,0.0,7.405133708755209e-39,0.0,3.431915702336855e-25,1.0,0.0,0.0,2.5492211804539055e-36,0.0,4.2627718653932523e-32,1.8449071595468865e-33,6.341764111748375e-29,1.9103481574600934e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1258,1271,0,column,4,9.577957188217773e-15,0.0,2.748674963742415e-40,0.0,0.9999847412109375,7.330192266883118e-41,0.0,0.0,0.0,0.0,2.4199023180425266e-41,0.0,9.655385322892883e-25,0.0,2.161470089895977e-18,0.0,6.109488609462588e-11,0.0,3.1728580982424804e-37,0.0,0.0,0.0,4.589433495280605e-25,0.0,0.0,0.0,3.84866623226811e-40,0.0,0.0,0.0,1.4119912850415896e-23,0.0,3.0936167405570814e-08,0.0,1.595979055700079e-15,1.5659898053854704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1259,1272,0,column,4,2.336219324661215e-07,0.0,3.3659189113082106e-42,0.0,0.9966791272163391,0.0,0.0,0.0,0.0,0.0,1.8813833182024994e-41,0.0,3.68904934251603e-18,0.0,1.3945594335866054e-19,0.0,1.549037929719256e-14,1.7439209541465223e-32,9.748801943565754e-32,0.0,0.0,0.0,3.8066915183441253e-32,0.0,0.0,0.0,1.7978053936350815e-38,5.3501575367921516e-42,0.0,0.0,2.3547758029401563e-22,0.0,0.0033200890757143497,0.0,2.4702868639536746e-09,2.508191709882368e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1260,1273,0,column,0,1.0,0.0,0.0,0.0,3.638025297680869e-11,0.0,2.206335418927702e-36,0.0,2.2560905275629555e-43,1.6035338586961747e-40,0.0,0.0,3.4365087814018164e-28,0.0,3.208831939686417e-26,0.0,3.1685691031241885e-19,0.0,4.518686667324447e-36,0.0,0.0,0.0,5.446383996531326e-34,0.0,0.0,0.0,0.0,2.353974692394534e-31,0.0,0.0,1.0867886083733606e-34,0.0,2.5356129640385916e-07,0.0,1.2639590707408388e-08,3.50610894087046e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1261,1274,0,column,0,0.999998152256012,0.0,0.0,0.0,9.15909492346656e-13,0.0,2.467686595676003e-42,0.0,4.203895392974451e-45,0.0,0.0,0.0,1.1633667097771703e-29,0.0,2.062694266487337e-25,0.0,7.002277124628722e-23,1.6116473768046154e-40,3.135547954900059e-36,0.0,0.0,0.0,2.973041887603313e-35,0.0,0.0,0.0,0.0,7.61744714383701e-30,0.0,0.0,2.239480992917252e-37,0.0,2.5613426259951666e-06,0.0,1.3288681136383595e-13,1.3177779927868802e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1262,1275,0,column,0,1.0,0.0,0.0,0.0,2.722544217848858e-17,0.0,1.093352813232741e-37,0.0,1.308496492615981e-38,0.0,0.0,0.0,3.041774422124222e-32,0.0,1.0971391641747344e-20,0.0,2.222031239564646e-19,3.5511789760827374e-39,5.659109903121774e-34,0.0,0.0,0.0,2.848726149482478e-36,0.0,0.0,0.0,4.142238260544159e-42,1.430898581148202e-16,0.0,0.0,1.208617692370922e-35,0.0,1.6353085552367475e-10,0.0,9.459311782790232e-19,4.656950613155665e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1263,1276,0,column,0,1.0,0.0,0.0,0.0,2.8882349134647827e-16,0.0,3.709237035067791e-42,0.0,7.348269017072908e-41,0.0,0.0,0.0,5.912883687343697e-38,0.0,1.633975797137696e-23,0.0,7.040727695528325e-19,8.554068864450734e-32,5.360835744981163e-36,0.0,0.0,0.0,4.159035848098529e-34,0.0,0.0,0.0,2.8773598450973704e-38,8.981779824556411e-15,0.0,0.0,2.832928758100991e-34,0.0,7.796145951033395e-10,0.0,4.534960632859708e-18,3.326641508725482e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
