beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1565,273,1161,1,5.513294e-35,0.99996567,1.1290942e-12,7.0778944e-10,4.9010394e-37,2.9560014e-34,1.7891566e-09,5.5556403e-14,3.5603606e-10,1.04964364e-07,2.6852797e-16,3.284296e-29,0.0,1.7272976e-08,5.8833975e-12,5.5448246e-13,3.3344026e-05,7.014e-41,7.718252e-35,5.551942e-11,1.0568964e-21
1566,1161,1162,16,1.0804335e-22,0.0006085391,1.5534793e-10,1.0920724e-08,1.1022293e-32,2.1652367e-30,8.4892645e-06,5.8705854e-08,1.4041047e-10,0.00078172545,3.5819347e-20,5.5226466e-25,0.0,1.2811818e-09,1.7341746e-11,4.2914782e-14,0.99860096,1.6228442e-38,3.5321715e-31,7.936268e-27,1.5450222e-25
1567,1162,473,14,1.5631827e-30,7.007213e-10,2.9435635e-14,1.6642232e-13,3.1980212e-31,1.6182192e-24,0.002671341,3.0251004e-09,2.1149433e-06,7.604328e-14,1.4250271e-15,3.8742855e-25,0.0,3.4400724e-08,0.99732566,6.9093074e-14,2.2110443e-07,8.0614555e-36,7.115726e-22,3.8530105e-21,4.4809866e-08
1568,507,1163,10,3.0966784e-28,1.917134e-11,1.0687602e-12,4.408781e-12,8.1977646e-25,1.551833e-32,1.297291e-12,6.915561e-13,1.2303392e-09,2.6846752e-16,0.9999962,3.5418952e-26,0.0,2.3198508e-08,1.09319516e-13,2.7761193e-06,3.20492e-17,3.244424e-36,2.6693463e-24,1.5152956e-09,7.520999e-10
1569,1163,1164,15,3.8e-44,1.8510338e-10,1.5489413e-09,3.7262087e-08,9.532375e-19,2.1065512e-38,6.248685e-07,4.932737e-07,1.6306211e-06,2.302232e-12,4.9888765e-10,1.894273e-24,0.0,5.7727227e-14,3.43154e-23,0.9999962,3.2953304e-12,3.4147687e-18,5.2298846e-21,4.191677e-09,5.4866637e-22
1570,1164,406,16,1.6397683e-33,7.0279475e-06,2.420398e-19,0.0032817093,4.017204e-24,2.7661406e-36,5.129554e-05,0.0061843614,0.0017502516,5.940265e-07,1.5027473e-08,3.5836176e-34,0.0,0.00019389478,2.2834011e-12,0.02959818,0.9589322,4e-45,3.8558355e-20,1.30561935e-08,8.590715e-27
1571,406,1165,15,5.014e-42,4.1105596e-07,7.655449e-11,5.032944e-07,0.0,5.1819653e-36,5.6368694e-06,2.7039003e-12,3.3990588e-09,1.4758798e-10,2.9678154e-07,1.2076129e-20,0.0,5.1817767e-10,8.416879e-12,0.9999923,1.7561506e-10,7.22185e-24,1.0094343e-26,4.0857967e-07,1.0533421e-14
1572,1165,1166,15,4.5085718e-32,3.4699127e-07,1.1106536e-10,2.5156632e-12,4.02e-43,9.99013e-30,4.030272e-06,1.5829107e-10,3.888062e-06,1.08906135e-14,0.01051189,4.818297e-18,0.0,2.048604e-09,2.8955296e-14,0.968616,4.557404e-17,8.3544667e-20,1.81889e-19,0.02086237,2.5059645e-09
1573,1166,1167,19,1.3132469e-23,0.007963811,6.1042005e-11,1.6688981e-18,4.7661917e-35,1.4773311e-35,5.3968427e-07,9.293554e-14,0.07815682,7.460846e-18,4.7103033e-13,6.472692e-22,0.0,6.404608e-07,5.956791e-20,3.1992586e-13,8.646399e-22,9.1e-44,4.691807e-31,0.91387874,1.2226857e-15
1574,1167,1168,19,2.1184779e-23,0.005219349,1.9049025e-10,9.008771e-18,7.802408e-29,0.0,1.705749e-07,1.2685804e-10,0.00013489851,5.8575605e-10,2.2343066e-10,1.0866378e-29,0.0,0.018678522,3.8011613e-18,1.367486e-13,8.6987735e-21,7.635127e-32,1.7797502e-23,0.9759672,5.7009357e-24
1575,1168,1169,19,7.1215026e-24,0.0005041734,1.5394477e-14,1.2479243e-22,4.21902e-28,0.0,5.5288945e-07,4.5434767e-12,1.5614071e-07,5.0227193e-08,4.9092863e-09,5.1576956e-33,0.0,0.0075234068,4.219901e-15,3.077787e-14,6.5505024e-18,1.0583737e-20,5.328447e-18,0.99197197,1.0182332e-25
1576,1169,1170,13,1.3975137e-21,3.3867444e-05,5.9689984e-15,1.5634395e-22,5.232874e-30,4.456e-42,2.0097028e-07,3.176651e-13,4.4205305e-07,1.7888974e-09,1.1029615e-09,5.0773797e-35,0.0,0.9945219,8.44618e-12,3.7698846e-17,2.5028413e-16,1.4136746e-28,2.631443e-24,0.0054438943,1.3073252e-21
1577,1170,309,13,1.951922e-17,0.00035913358,8.9698965e-08,5.707432e-20,1e-45,3.0611172e-34,3.3442095e-06,4.218742e-15,6.1224764e-06,3.5169968e-13,1.2919326e-12,5.1209012e-24,0.0,0.9996301,6.8003086e-10,1.4622727e-18,5.947228e-14,2.7464337e-38,5.976567e-21,3.3324394e-08,1.1836273e-21
1578,479,1171,1,4.0097145e-33,0.99977493,1.3357624e-13,7.57483e-13,3.755938e-29,2.126533e-39,4.2987352e-07,2.7751185e-10,0.00016191002,3.4722607e-12,5.7502246e-19,4.0655934e-33,0.0,4.427616e-08,1.223549e-07,6.4526606e-11,6.123134e-05,3.3426954e-34,5.810338e-17,4.4971135e-10,6.429074e-11
1579,1171,1172,8,9.1362383e-32,1.4195027e-09,8.9497034e-14,1.9730728e-15,3.9586083e-30,7.78755e-34,6.407052e-07,9.587399e-05,0.9999047,5.9930067e-13,6.8751213e-16,3.5625588e-19,0.0,6.027357e-11,5.3415627e-22,6.28151e-11,9.35018e-11,1.8365652e-33,9.091714e-22,1.23507e-16,3.150482e-24
1580,1172,513,7,1.8847191e-05,6.7573342e-09,3.5937038e-13,5.499675e-15,1.4917476e-37,1e-44,0.060440086,0.80259436,1.7880959e-05,2.0171233e-06,2.236299e-05,1.0972733e-27,0.0,0.13690393,4.1655235e-07,9.633463e-09,3.531601e-11,2.7779238e-26,1.0345755e-18,7.166997e-14,5.1917498e-17
1581,473,507,14,2.3936096e-23,2.2724285e-10,5.458575e-18,1.4664612e-12,6.375897e-28,1.675371e-27,9.292181e-12,7.9692794e-11,6.1235883e-09,6.494211e-14,2.5000378e-07,1.4586674e-34,0.0,3.8476496e-06,0.9861239,4.3768526e-15,1.1060408e-10,0.0,3.9919175e-26,8.131656e-14,0.013872811
1582,507,1173,10,2.0448992e-20,5.512033e-12,8.283056e-15,1.8264307e-15,2.2922085e-33,1.561458e-33,1.7412608e-11,3.680753e-12,1.2300723e-08,8.462283e-17,0.99992746,6.933855e-24,0.0,2.1656315e-09,1.5232737e-12,1.9148786e-08,2.914353e-17,1.8246442e-34,7.746351e-23,1.221976e-09,7.231871e-05
1583,1173,513,0,0.9987381,3.3603582e-15,4.5188366e-16,3.0453617e-17,0.0,2.763e-42,6.1010497e-10,1.3619048e-10,3.782318e-16,1.04110066e-13,8.497886e-09,7.076355e-33,0.0,1.02626586e-07,0.0012613636,3.0535614e-18,2.8458878e-16,1.0654916e-34,3.8367694e-31,2.5018732e-19,4.84043e-11
1584,473,479,13,2.1390836e-12,0.0007545045,1.0996392e-15,2.7594144e-15,6.500384e-36,0.0,1.5115971e-06,1.9088041e-07,4.3094238e-07,2.5898431e-11,1.1231021e-11,0.0,0.0,0.99650425,0.0027384064,7.832685e-12,7.1030466e-11,1.1328e-41,1.7038157e-17,1.4105154e-09,8.189236e-09
1585,406,1180,15,1.440271e-35,1.4260778e-06,2.1424236e-12,4.041655e-11,5.904068e-39,1.764e-42,3.5772337e-07,2.1624026e-10,3.424413e-08,4.8243284e-11,3.8580576e-05,9.8441205e-27,0.0,8.339107e-08,6.609715e-11,0.999958,5.911451e-12,1.8368058e-23,2.304999e-28,8.150941e-07,1.945164e-11
1586,507,441,7,4.9448197e-27,0.00017028002,5.9059035e-13,1.5236158e-13,3.6817332e-21,7.85442e-40,0.009325994,0.8364018,0.0002661067,4.215207e-06,2.5391834e-08,5.538281e-32,0.0,0.1538313,2.8900922e-12,4.0711774e-12,2.182959e-08,2.3580557e-38,2.6081968e-17,1.312154e-10,9.984174e-25
1587,513,1174,14,2.6207072e-14,8.3239066e-10,3.8243546e-13,6.19527e-18,0.0,7.5972005e-35,1.4211562e-08,2.4347332e-19,4.1102806e-13,2.0821495e-18,1.4298851e-14,3.7190572e-35,0.0,4.139701e-08,1.0,7.059884e-17,2.619976e-15,2.4e-43,6.400588e-34,2.3786358e-16,8.7639783e-16
1588,1174,1175,16,1e-45,6.2018107e-06,3.0414355e-11,0.0015268062,1.4624953e-19,8.249031e-38,6.0040286e-08,5.4719375e-11,4.530488e-08,5.735159e-09,5.9860146e-13,8.949874e-29,0.0,7.990253e-11,4.523601e-14,1.3724616e-05,0.9984525,2.5206754e-36,5.857443e-27,2.6646432e-11,3.3462328e-17
1589,1175,1176,16,0.0,8.4280174e-07,1.1061983e-15,0.00051009306,2.605488e-20,3.9222978e-35,8.817319e-11,0.0009956326,1.3800464e-07,2.0069484e-11,3.6942796e-15,2.1871784e-29,0.0,1.3590673e-12,2.8975002e-19,9.186389e-09,0.99849427,1.6388e-41,1.9986552e-22,3.966858e-17,1.02552814e-22
1590,1176,435,7,1.6064352e-31,8.853455e-10,1.723727e-19,5.845603e-15,1.8178292e-26,5e-44,1.8886008e-10,1.0,1.4156642e-08,7.608177e-09,4.8634952e-21,9.023776e-31,0.0,6.626484e-09,3.0086104e-23,1.6665615e-20,1.3420122e-08,2.7e-44,1.00824035e-20,7.3797584e-23,6.8772e-40
1591,435,1177,9,7.3316875e-24,1.84553e-07,6.2668555e-13,8.203058e-16,1.0092257e-27,1.862708e-39,1.8548771e-12,3.400635e-05,8.145006e-14,0.99996567,1.7126275e-15,2.0828612e-21,0.0,1.0573429e-08,1.538367e-22,6.809408e-21,5.0396536e-13,9.604106e-32,8.761782e-29,2.2455432e-17,6.648692e-31
1592,1177,441,9,5.4193454e-24,3.2384905e-05,1.1721837e-12,2.5361593e-11,1.4035418e-26,7.7325925e-38,1.28641e-12,6.504601e-06,1.1583063e-12,0.999958,3.25603e-13,4.4353736e-24,0.0,1.6179254e-06,1.7498492e-20,9.550282e-19,6.0714336e-11,3.9724964e-37,1.05253435e-30,1.5186422e-14,1.3018259e-29
1593,441,1178,9,4.5671647e-33,0.00027425968,2.3093361e-07,4.2178236e-08,6.1744953e-22,2.83787e-40,9.299734e-12,3.4383027e-07,1.0959796e-14,0.99972534,8.270175e-15,2.6540604e-20,0.0,4.111185e-08,3.7202453e-22,4.3852437e-14,7.913339e-08,5.5516677e-33,2.3647882e-20,4.2498887e-13,3.4680653e-34
1594,1178,1179,7,5.2108826e-30,3.2277243e-12,4.0538522e-19,5.029337e-07,6.2038155e-23,3.277974e-37,2.4151797e-10,0.999958,7.002664e-12,1.6428122e-09,2.1346611e-16,1.7318876e-33,0.0,9.797713e-10,1.5999447e-18,9.1029e-12,4.2997894e-05,7.078e-42,1.5729764e-13,2.1049407e-19,1.4000479e-29
1595,1179,423,7,1.6809729e-19,1.2125557e-07,6.913874e-20,2.7172401e-11,2.891111e-24,5.15542e-40,2.4371056e-09,0.99028945,9.173223e-09,9.71366e-07,1.7933632e-12,6.055922e-38,0.0,0.009709271,2.7487701e-16,8.267683e-15,9.098232e-08,0.0,7.0514213e-20,6.601565e-14,4.1859437e-30
1596,423,1180,13,1.54417e-22,0.2596286,6.5085573e-18,3.1510673e-19,1.3093226e-27,2.62e-42,6.134373e-07,0.019650336,0.00018456383,0.0015464841,3.01981e-08,5.6301702e-34,0.0,0.71885383,4.132115e-14,2.2815477e-11,5.26697e-11,3.2979596e-34,7.0624034e-28,0.00013530205,2.579102e-22
1597,1180,1181,15,1.8633712e-29,0.0050698947,5.9572473e-12,1.5299223e-07,5.1846053e-17,1.87023e-28,0.00019307992,0.022318793,0.0060031274,0.00049619976,1.78547e-07,4.0396068e-25,0.0,8.9308494e-05,4.066046e-09,0.965775,5.2956144e-05,8.2363155e-26,1.2243295e-21,2.9238407e-09,5.0029313e-14
1598,1181,1182,8,1.6844274e-33,1.4080379e-08,8.567699e-14,8.977505e-21,3.1300362e-30,1.2502e-41,0.00040570236,1.0899725e-05,0.99958426,7.893244e-12,1.1344223e-11,4.55459e-24,0.0,7.385197e-07,1.2609685e-15,1.54903e-09,6.8249085e-13,2.3297609e-27,2.9517254e-15,3.6999123e-12,6.419968e-15
1599,1182,447,14,9.474924e-24,2.7082518e-08,1.8095553e-10,1.2781653e-16,0.0,0.0,6.0315097e-07,3.7292053e-10,1.8971667e-08,7.729603e-11,3.042821e-08,1.5582892e-37,0.0,0.26213244,0.73786587,6.085462e-11,2.1881727e-13,5.349069e-21,4.238371e-31,3.2043812e-10,1.3106754e-14
1600,383,1183,3,0.0,1.2049076e-12,4.5440865e-18,1.0,4.4901927e-38,3.8633532e-23,2.99106e-13,1.4939093e-10,4.8165734e-09,2.0343205e-10,3.9261973e-16,8.0155115e-23,0.0,8.640057e-17,5.2133543e-20,9.2331115e-10,3.7149837e-07,2.3064e-41,1.2113412e-27,1.300361e-15,7.300817e-25
1601,1183,261,3,1e-45,1.2963518e-11,1.3221342e-15,0.9983572,4.4375022e-33,6.702957e-32,4.710555e-13,1.159661e-09,1.2536677e-09,2.2113011e-11,1.7049282e-16,1.2002616e-25,0.0,7.9213796e-14,1.5901714e-20,2.1610984e-11,0.0016438767,8e-45,3.1967563e-29,5.682544e-17,1.2217385e-31
1602,395,1184,9,1.2840967e-26,3.1397012e-06,8.2716214e-16,0.019754054,4.43739e-23,4.3566584e-17,6.683728e-10,0.007305384,1.0384811e-05,0.97291905,5.8774947e-13,1.4468639e-18,0.0,6.8184136e-10,5.04758e-13,4.157016e-14,9.655662e-06,2.2e-44,2.198965e-30,1.08420725e-14,3.304844e-14
1603,1184,327,3,1.7748433e-36,9.665251e-12,3.383021e-15,0.99630284,4.206526e-39,4.7783975e-24,1.6123268e-11,2.196509e-07,2.2910554e-10,1.2184471e-10,1.9680364e-15,2.0313923e-22,0.0,3.7835668e-12,3.5519158e-14,2.0178779e-13,0.0036962614,8.866e-42,8.028265e-25,1.220749e-19,9.5447486e-26
1604,479,1185,14,1.1243542e-18,0.0016252891,1.2482222e-10,3.4522964e-09,0.0,1.2201218e-32,4.156551e-09,1.796178e-11,1.4375755e-13,6.405035e-11,4.27943e-14,6.121858e-32,0.0,7.1179556e-06,0.9983687,4.8091964e-15,8.1001295e-09,4e-45,1.6545717e-26,2.6622949e-12,1.1624141e-12
1605,1185,315,3,8.7866e-40,8.825223e-12,4.4377845e-13,0.99982834,1.28e-43,2.6795382e-24,3.2986183e-09,6.6606793e-07,1.13841124e-10,1.0646504e-12,8.767804e-13,1.4986727e-21,0.0,4.9088457e-13,4.1991285e-12,5.93452e-12,0.00017109979,2.524585e-34,2.3266537e-26,3.415524e-18,1.9967076e-19
1606,513,1186,14,7.176521e-13,1.0591793e-09,5.4832365e-13,6.5831736e-09,0.0,2.723515e-21,1.1186388e-10,1.1503851e-11,3.7835504e-13,2.0971587e-11,6.7738675e-12,3.4774626e-24,0.0,2.0809382e-07,1.0,4.95068e-16,4.697494e-12,1.1e-44,2.620581e-26,7.601279e-15,4.017606e-07
1607,1186,321,3,2.532729e-39,1.1302034e-09,1.1685361e-12,0.9991535,3.4192622e-35,7.254375e-24,2.827944e-09,1.5963204e-07,3.7483204e-08,4.979515e-13,8.445504e-12,1.4494963e-22,0.0,2.680999e-10,1.8876492e-11,1.3521629e-13,0.0008444443,1.3909e-41,9.935071e-28,7.7591246e-16,2.8629132e-19
1608,153,1187,6,4.1591356e-32,1.7075274e-06,2.2167222e-12,7.137776e-14,6.5026727e-34,1.3247e-40,0.9999886,1.1118556e-06,2.1679456e-09,7.768693e-08,9.303713e-11,4.2545648e-26,0.0,1.032099e-05,1.2989976e-15,5.163098e-15,4.960764e-13,8.72936e-20,4.6399406e-24,2.5307267e-12,1.4897372e-26
1609,1187,1188,18,3.73e-43,9.572762e-09,1.248836e-11,6.145824e-08,3.9368828e-20,1.1645581e-34,3.0613478e-06,0.0023763205,2.833477e-06,1.9559755e-11,2.3313634e-10,2.806615e-29,0.0,1.6472271e-05,6.24963e-17,4.93112e-07,5.9287135e-09,6.817936e-35,0.9975996,3.9839004e-11,8.343144e-24
1610,1188,1189,3,0.0,2.230185e-10,3.3462837e-17,1.0,1.1431787e-21,9.004511e-33,8.9270625e-14,6.851587e-08,8.188412e-12,5.3837846e-15,1.3503391e-19,7.0045315e-35,2.29856e-40,1.4806248e-14,2.2278423e-14,2.1455733e-11,2.5955739e-08,1.085e-42,3.1040287e-17,1.4189503e-17,1.6674683e-23
1611,1189,261,3,1.4836112e-35,1.19254814e-11,2.6159814e-15,0.9938544,1.06e-43,3.0122708e-25,4.8166596e-11,7.589484e-08,8.17827e-11,2.2450767e-13,1.588746e-13,2.735353e-29,0.0,6.0974553e-10,1.598841e-10,2.2637827e-12,0.00614394,0.0,3.3981751e-25,9.828443e-18,2.0970054e-20
1612,261,1190,16,1.01871125e-32,0.00013470567,1.3296256e-14,1.5882193e-05,3.2098059e-22,1.0022185e-38,3.130677e-10,1.2687366e-08,1.4715358e-08,1.6069407e-05,2.3665583e-19,2.1829036e-28,0.0,1.5694006e-10,8.2639635e-22,2.001577e-15,0.99983215,8e-45,1.0821127e-36,9.185447e-16,1.5640094e-33
1613,1190,1191,9,4.37282e-27,0.0003055657,3.7072324e-11,4.31085e-09,1.3768577e-10,2.1442532e-36,1.7561466e-07,1.23912605e-05,3.322971e-07,0.9594517,3.1911815e-18,2.235756e-25,0.0,1.1922958e-07,1.0187274e-16,2.0711185e-14,0.040228155,4.5531892e-36,3.2113808e-25,2.3423359e-11,1.5289732e-27
1614,1191,327,16,8.862178e-24,0.0040995595,2.7800944e-13,2.3509958e-08,6.913727e-17,6.05063e-39,7.667335e-06,1.1377623e-06,0.0021782815,1.2820301e-05,5.857872e-18,4.7097868e-26,0.0,1.980758e-07,5.2953598e-17,4.2563595e-14,0.993699,3.9104182e-36,3.1952625e-33,7.235563e-14,1.0151339e-26
1615,327,1192,16,1.2479093e-38,0.0077086384,9.231602e-09,4.475267e-07,4.082569e-23,1.399122e-32,9.130784e-06,8.525245e-08,8.064316e-06,0.00049768406,4.518918e-18,1.1622353e-22,0.0,2.697993e-07,1.6894539e-17,4.765972e-13,0.9917752,3.0125296e-36,1.50243365e-36,3.8290366e-15,2.9366503e-32
1616,1192,1193,9,1.0173091e-25,5.694508e-07,2.559276e-14,3.0107344e-08,3.317708e-11,6.071472e-36,2.729844e-10,0.0054534758,8.331154e-09,0.9943246,2.3129454e-19,3.2885882e-26,0.0,5.5517986e-09,2.2243452e-20,2.4246435e-16,0.00022181439,1.25e-43,1.711582e-23,1.1853456e-19,8.706316e-27
1617,1193,315,9,4.463195e-30,1.2280434e-06,3.7420513e-14,1.0515171e-11,8.53129e-17,3.612842e-33,2.9360542e-11,1.7186826e-06,9.735235e-10,0.9999962,9.209256e-19,3.9111237e-19,0.0,3.989784e-12,8.2343755e-24,1.2072924e-17,1.7333098e-09,1.5893489e-32,5.3955905e-36,2.237001e-18,5.2680846e-30
1618,315,1194,9,2.9869236e-34,1.3608968e-07,2.6538903e-11,9.670594e-13,1.595754e-22,7.3770036e-22,2.6413465e-11,1.33393785e-08,3.614468e-11,1.0,2.4150906e-15,1.0766163e-13,0.0,2.8430956e-11,2.7568464e-23,4.6683787e-18,3.437942e-11,1.2684385e-35,1.5401816e-37,9.368181e-17,2.3374385e-31
1619,1194,1195,9,1.2449363e-25,9.542865e-09,5.547926e-16,3.6777356e-12,1.91684e-20,2.504647e-38,6.444705e-14,6.730121e-08,1.5581129e-12,1.0,5.989703e-17,2.996571e-24,0.0,1.286417e-09,1.7882033e-22,4.0187427e-21,1.5292738e-08,9.2402e-41,7.684805e-39,8.706622e-18,1.5935259e-32
1620,1195,321,9,1.700726e-23,7.682475e-05,1.747574e-13,4.2949685e-13,3.1867727e-21,5.426943e-37,6.753002e-10,3.78271e-07,2.470778e-08,0.99992365,1.588303e-14,9.120789e-22,0.0,5.9590057e-09,2.037571e-21,3.4484918e-17,2.0291376e-08,2.9503333e-35,2.2083228e-36,6.416792e-13,6.428693e-30
1621,321,1196,9,1.393488e-30,4.010735e-05,6.284269e-10,1.7138072e-11,9.879358e-22,2.0103472e-29,1.1588567e-08,5.4774625e-07,2.3727739e-07,0.999958,2.7135173e-14,2.6858533e-16,0.0,2.3385427e-10,3.812146e-22,1.7796904e-14,1.6293573e-08,5.079765e-34,6.113771e-36,3.631877e-14,1.9653965e-29
1622,1196,1197,9,3.9903473e-27,4.29711e-08,1.4954907e-15,0.0032196105,6.2438553e-12,4.894644e-39,1.21216e-11,7.027093e-05,1.8505324e-10,0.9962572,3.1261953e-14,8.060819e-26,0.0,2.0607988e-10,1.1000613e-18,2.639381e-12,0.0004534474,4.95e-43,4.3221634e-31,1.190938e-20,5.9053338e-30
1623,1197,1198,7,3.4e-43,3.2278e-11,1.5385217e-12,0.08123583,1.3883674e-08,3.6084307e-35,3.304644e-13,0.9152499,5.5620157e-09,3.6779572e-06,3.946976e-11,8.214167e-25,0.0,1.2648652e-09,1.0676144e-21,3.3401156e-07,0.0035085995,1.6254442e-33,5.6503884e-14,1.3806185e-17,8.401321e-27
1624,1198,231,7,2.0448364e-28,3.2336047e-11,2.709638e-07,2.84757e-09,2.1838059e-33,8.20365e-40,2.5127225e-09,0.99973303,8.390605e-09,3.5017142e-10,6.01778e-10,1.9730968e-21,0.0,0.0002657101,1.6089575e-14,3.3757455e-10,2.0540538e-13,3.6016635e-21,9.517591e-18,1.4095645e-15,3.2438497e-24
1625,114,1169,14,3.3772874e-05,1.6419384e-05,7.5156127e-16,4.3643824e-22,8.8945256e-38,1.6276816e-36,1.5655598e-05,4.013642e-13,6.0805716e-09,1.6162319e-10,2.426172e-07,3.233248e-33,0.0,0.07191662,0.92797637,1.4638921e-17,1.0321489e-15,1.1476897e-33,3.943376e-20,4.001825e-05,6.6682597e-13
1626,447,150,14,1.0713371e-25,1.9441085e-13,4.288518e-13,4.346249e-18,1.4e-44,0.0,9.499561e-11,3.0340015e-15,4.1956015e-14,2.5368423e-14,8.8557e-14,2.359197e-39,0.0,8.4140165e-06,0.9999923,4.1568416e-14,3.442053e-16,3.9098026e-23,4.576498e-39,3.9338626e-14,8.098569e-20
1627,114,150,14,8.142303e-14,5.7322552e-15,5.274106e-19,6.2488453e-24,0.0,1.398e-42,3.6268553e-12,5.422443e-18,8.799421e-16,1.4541069e-18,2.7529456e-17,8.848e-42,0.0,2.3886292e-08,1.0,5.292378e-22,3.9821803e-20,9.8485e-40,1.7982599e-36,3.839196e-18,5.0146716e-18
1628,138,150,14,1.2387836e-12,2.0427442e-12,8.0716925e-16,1.064095e-18,9.7e-44,0.0,1.2702583e-10,1.02363925e-13,2.3604469e-14,6.777495e-13,3.2892341e-15,3.04757e-40,0.0,4.7347414e-05,0.99995226,3.1507904e-19,1.7705605e-16,3.3102833e-36,3.425906e-36,8.4641236e-17,9.802132e-16
1629,213,1199,0,0.9716469,1.306176e-10,9.288538e-18,8.1288396e-20,2.3082341e-38,8.471172e-38,1.5624519e-12,6.9887135e-10,1.6708158e-10,3.6918076e-11,0.028161231,4.0434354e-30,0.0,1.5214085e-06,4.1937022e-12,2.6437464e-18,9.45542e-18,4.95e-43,1.4625547e-29,2.8410246e-11,0.00018895578
1630,1199,114,14,0.015402441,1.1538043e-11,8.783109e-19,5.042111e-22,0.0,7.17859e-40,3.3963476e-10,2.2079345e-14,6.192519e-14,1.8061793e-14,5.6708186e-13,3.863336e-39,0.0,6.2577493e-07,0.9845978,3.144362e-22,1.34052725e-17,0.0,6.58988e-32,2.1317872e-17,6.424808e-11
1631,435,429,7,8.6197e-41,8.006686e-14,1.2025768e-09,7.05721e-12,5.500358e-26,1.293773e-26,3.4203553e-14,1.0,2.6278042e-07,3.25308e-10,2.4587751e-20,2.3306523e-10,0.0,8.179443e-14,1.1036079e-27,9.512676e-21,1.1543568e-15,2.3605084e-34,9.1349903e-23,3.206862e-26,2.0057861e-25
1632,1174,373,8,0.0,1.7314223e-06,2.5749765e-12,4.9299875e-16,1.9713839e-26,1.201501e-21,2.1411554e-06,2.790257e-09,0.9999962,3.8397622e-13,1.3290823e-15,9.821842e-19,0.0,4.1664094e-09,1.09808714e-17,2.3760975e-15,4.713766e-08,1.049e-40,6.937373e-24,1.9710672e-12,1.2653808e-25
1633,373,1196,8,2.8829e-41,7.282779e-06,6.2749922e-12,0.000118803895,2.632297e-16,3.2776415e-34,5.092674e-09,1.2045534e-05,0.9995156,1.566877e-09,5.0330174e-16,7.782913e-20,0.0,7.1437516e-11,1.4177942e-22,8.99394e-10,0.0003471321,2.1757e-41,2.9412203e-27,1.7133104e-11,1.9315438e-26
1634,373,1200,16,0.0,0.002942614,6.4800574e-06,0.000931607,5.9502733e-20,6.142e-42,3.2892316e-09,1.1105222e-10,1.8411754e-09,9.250864e-06,5.588192e-18,2.0247456e-23,0.0,2.0000546e-11,3.0661706e-16,1.3533067e-08,0.996109,1.8391756e-38,1.3683027e-24,1.160141e-13,3.0359116e-30
1635,1200,1201,16,2.9232512e-38,4.5297943e-09,2.0949958e-15,7.041304e-08,6.3833635e-22,2.8793608e-36,5.292572e-10,6.0584032e-05,3.7717785e-12,4.1383746e-08,1.6039014e-22,1.9369473e-31,0.0,6.1922147e-13,3.5038566e-15,1.4552496e-11,0.999939,1e-44,2.428123e-24,1.5375059e-28,4.7541534e-27
1636,1201,429,7,3.038942e-26,1.11592584e-14,1.6644166e-17,2.104625e-14,2.8263267e-24,3e-45,1.8745606e-11,1.0,2.244499e-09,2.98681e-11,3.0636307e-18,2.2347184e-30,0.0,9.601466e-10,1.1543928e-21,7.535072e-17,5.1454097e-12,2.6658282e-37,9.033471e-20,2.1178984e-21,1.2063066e-33
1637,69,153,6,8.622e-42,1.6446002e-08,1.3994127e-06,1.0037622e-12,7.0532007e-34,2.0862079e-22,0.9999008,6.058394e-08,3.2180446e-07,3.2126045e-11,7.623163e-10,6.23111e-17,0.0,9.564714e-05,5.0896312e-14,2.9362447e-11,5.008748e-17,9.767091e-22,2.3009987e-23,1.4508099e-11,1.5821245e-27
1638,429,231,7,4.5131443e-34,1.7963492e-11,6.185204e-05,5.7955934e-10,1.93e-43,4.614418e-31,4.5129586e-10,0.999939,1.02625606e-07,6.245107e-08,5.6436057e-13,8.639123e-12,0.0,2.9906013e-07,2.8756853e-20,2.9317152e-16,3.9729805e-15,4.2343923e-25,3.6223414e-23,7.0434446e-18,9.75449e-25
1639,138,213,0,0.9984677,8.1216625e-13,2.989156e-20,2.249914e-19,3.9e-44,9.68294e-40,1.4788447e-13,1.673905e-12,4.143282e-14,5.5181424e-13,1.851922e-08,1.0515988e-38,0.0,6.16994e-07,0.0014533831,1.0919899e-22,2.3474735e-16,0.0,9.955969e-37,2.4465798e-16,7.863294e-05
1640,45,246,20,3.652833e-05,2.3425697e-10,9.851411e-19,5.94164e-17,0.0,8.527828e-35,7.1233086e-13,2.1556787e-13,1.696069e-14,4.794476e-12,2.4402539e-06,1.0085992e-33,0.0,5.240084e-08,0.06721059,2.2312812e-19,6.8987433e-15,3.0186696e-38,4.474349e-35,5.801933e-13,0.9327499
1641,258,246,14,1.16734805e-17,6.0043035e-08,2.5512287e-11,1.16361075e-14,0.0,2.057524e-39,2.6590436e-07,6.903589e-07,2.8605434e-12,1.44172e-08,3.7295704e-05,1.2934657e-28,0.0,0.007514372,0.99244887,1.5289223e-10,5.008256e-15,4.32786e-14,5.14282e-27,1.9272401e-09,9.684544e-14
