source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88
600,60,0060,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9828095724385446e-19,2.237136563637667e-34,1.5208096461915882e-15,1.3221755077449896e-21,1.1337745187134374e-09,0.9968996047973633,0.0,3.1957836984369825e-12,7.269936432917151e-42,1.4194599305911246e-16,3.830873594441309e-17,0.0031019083689898252,2.64903479646159e-19,0.0,1.1063829378930526e-17,0.0,1.1464166421726318e-10,3.580728022981516e-15,1.1828377361779163e-13,4.4560310256604155e-40,0.0,8.117424368039843e-38,4.880271214246731e-31,0.0,0.0,1.6221187174454734e-17,7.916801713318444e-18,6.116044514635294e-25,0.0,1.6152772452926456e-09,0.0,2.103416734391939e-33,0.0,5.225973023487134e-22,0.0,4.7894991831259513e-29,2.6057543258067643e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,61,0061,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4332461221133502e-20,0.0,1.313597964601519e-15,1.4125216838203891e-12,0.9997710585594177,1.4043689798446052e-15,3.2795943189168215e-18,1.3058847917745294e-36,7.115441425628022e-33,1.7289043807711124e-10,8.148861525114626e-06,3.156013783645051e-10,5.383744699660357e-22,0.0,1.8371390599118644e-19,0.0,6.931460071711582e-13,3.984774173766605e-15,5.741606680807469e-20,0.0,0.0,9.608452367507362e-35,8.300986576410786e-31,1.9517627241832203e-35,0.0,6.1084283702626934e-30,0.0,1.3528458908673713e-10,0.0,7.737585664422189e-14,3.194960498660583e-43,0.0,0.0,1.6411235037594452e-06,0.0,0.00021879740233998746,6.079250069863523e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,61,0061,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4332461221133502e-20,0.0,1.313597964601519e-15,1.4125216838203891e-12,0.9997710585594177,1.4043689798446052e-15,3.2795943189168215e-18,1.3058847917745294e-36,7.115441425628022e-33,1.7289043807711124e-10,8.148861525114626e-06,3.156013783645051e-10,5.383744699660357e-22,0.0,1.8371390599118644e-19,0.0,6.931460071711582e-13,3.984774173766605e-15,5.741606680807469e-20,0.0,0.0,9.608452367507362e-35,8.300986576410786e-31,1.9517627241832203e-35,0.0,6.1084283702626934e-30,0.0,1.3528458908673713e-10,0.0,7.737585664422189e-14,3.194960498660583e-43,0.0,0.0,1.6411235037594452e-06,0.0,0.00021879740233998746,6.079250069863523e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,62,0062,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333025315031482e-17,1.0,3.837456077506041e-24,2.4377812811197905e-34,1.095611565915533e-07,5.98781468852394e-07,0.0,4.464387772925044e-22,9.0497020706419e-38,2.7195124286450283e-25,6.467022106031453e-20,1.5231521561322749e-19,7.940998400596845e-18,4.1464180536035473e-38,7.958846513575705e-29,0.0,4.897082417254677e-20,5.787517952946311e-14,1.8216880036222622e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.0138102930974187e-26,0.0,1.2645138797332229e-30,0.0,6.828564935723591e-10,0.0,0.0,0.0,9.207393927237207e-19,0.0,2.4203795861790293e-19,3.237542524526157e-18,5.826379510403142e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,62,0062,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333025315031482e-17,1.0,3.837456077506041e-24,2.4377812811197905e-34,1.095611565915533e-07,5.98781468852394e-07,0.0,4.464387772925044e-22,9.0497020706419e-38,2.7195124286450283e-25,6.467022106031453e-20,1.5231521561322749e-19,7.940998400596845e-18,4.1464180536035473e-38,7.958846513575705e-29,0.0,4.897082417254677e-20,5.787517952946311e-14,1.8216880036222622e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.0138102930974187e-26,0.0,1.2645138797332229e-30,0.0,6.828564935723591e-10,0.0,0.0,0.0,9.207393927237207e-19,0.0,2.4203795861790293e-19,3.237542524526157e-18,5.826379510403142e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,63,0063,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4246650471518715e-28,0.0,1.9186334108484715e-19,2.0459531281494706e-27,1.5882342108142211e-09,2.7014606107655936e-09,1.9113711053390505e-42,1.0,1.0815220426620167e-37,2.687007846453704e-26,1.9932088147212577e-17,2.8138971187863238e-12,1.984750371708909e-23,0.0,1.8900286873754013e-24,0.0,2.0144016934110082e-13,5.629395107070676e-20,6.513456783072179e-16,4.459651980892231e-39,0.0,3.9311578702659834e-39,2.3228994160882666e-36,0.0,0.0,7.175052314429893e-18,6.552578445909708e-25,9.332647772403282e-43,0.0,3.5150958532792487e-11,0.0,0.0,0.0,4.2797063315447303e-07,0.0,7.654814345729767e-24,1.2860869441668131e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,65,0065,1,girder,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1523331742492795e-22,6.440729893864017e-12,4.238527457039537e-26,1.6512927965408027e-26,1.4361785415431538e-12,3.0316456810230985e-12,0.0,1.4166949182882758e-32,3.1367889560304525e-38,3.518366516522049e-35,9.482686872925215e-19,8.001133392984694e-13,9.210559340646294e-18,0.0,2.0376280263346646e-26,0.0,1.563107209228831e-20,2.2088338892879467e-16,2.5537460516679243e-37,4.203895392974451e-45,0.0,2.396220373995437e-43,2.2659235622013876e-36,0.0,0.0,2.3282367733855395e-31,1.6756051309954474e-30,1.269235797080302e-22,0.0,4.1063806001384595e-12,0.0,5.056480920740078e-29,0.0,1.1918309433239641e-16,0.0,7.880409631961251e-24,1.2973060126153513e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,65,0065,1,girder,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1523331742492795e-22,6.440729893864017e-12,4.238527457039537e-26,1.6512927965408027e-26,1.4361785415431538e-12,3.0316456810230985e-12,0.0,1.4166949182882758e-32,3.1367889560304525e-38,3.518366516522049e-35,9.482686872925215e-19,8.001133392984694e-13,9.210559340646294e-18,0.0,2.0376280263346646e-26,0.0,1.563107209228831e-20,2.2088338892879467e-16,2.5537460516679243e-37,4.203895392974451e-45,0.0,2.396220373995437e-43,2.2659235622013876e-36,0.0,0.0,2.3282367733855395e-31,1.6756051309954474e-30,1.269235797080302e-22,0.0,4.1063806001384595e-12,0.0,5.056480920740078e-29,0.0,1.1918309433239641e-16,0.0,7.880409631961251e-24,1.2973060126153513e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,65,0065,1,girder,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1523331742492795e-22,6.440729893864017e-12,4.238527457039537e-26,1.6512927965408027e-26,1.4361785415431538e-12,3.0316456810230985e-12,0.0,1.4166949182882758e-32,3.1367889560304525e-38,3.518366516522049e-35,9.482686872925215e-19,8.001133392984694e-13,9.210559340646294e-18,0.0,2.0376280263346646e-26,0.0,1.563107209228831e-20,2.2088338892879467e-16,2.5537460516679243e-37,4.203895392974451e-45,0.0,2.396220373995437e-43,2.2659235622013876e-36,0.0,0.0,2.3282367733855395e-31,1.6756051309954474e-30,1.269235797080302e-22,0.0,4.1063806001384595e-12,0.0,5.056480920740078e-29,0.0,1.1918309433239641e-16,0.0,7.880409631961251e-24,1.2973060126153513e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,70,0070,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323277507233466e-18,7.433338375025022e-20,1.0478633148289022e-22,8.48951649813578e-30,1.0,3.2603493238525516e-09,0.0,4.431959089506601e-23,2.757389792160472e-33,8.937964197674102e-22,1.619555419790256e-21,2.526294294031672e-16,8.0729056219309075e-28,0.0,6.347001663787662e-26,0.0,1.0501003719191621e-14,3.149775658868657e-15,1.402221056346601e-32,4.905922551043821e-29,0.0,0.0,9.80908925027372e-44,2.673478207853683e-28,0.0,6.523720373938288e-18,1.0383621620646894e-42,4.403752465383548e-21,0.0,2.757470358820402e-13,1.401298464324817e-45,0.0,0.0,3.5830581557316776e-11,0.0,3.2598319562630353e-21,4.221814967627182e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,70,0070,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323277507233466e-18,7.433338375025022e-20,1.0478633148289022e-22,8.48951649813578e-30,1.0,3.2603493238525516e-09,0.0,4.431959089506601e-23,2.757389792160472e-33,8.937964197674102e-22,1.619555419790256e-21,2.526294294031672e-16,8.0729056219309075e-28,0.0,6.347001663787662e-26,0.0,1.0501003719191621e-14,3.149775658868657e-15,1.402221056346601e-32,4.905922551043821e-29,0.0,0.0,9.80908925027372e-44,2.673478207853683e-28,0.0,6.523720373938288e-18,1.0383621620646894e-42,4.403752465383548e-21,0.0,2.757470358820402e-13,1.401298464324817e-45,0.0,0.0,3.5830581557316776e-11,0.0,3.2598319562630353e-21,4.221814967627182e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,70,0070,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323277507233466e-18,7.433338375025022e-20,1.0478633148289022e-22,8.48951649813578e-30,1.0,3.2603493238525516e-09,0.0,4.431959089506601e-23,2.757389792160472e-33,8.937964197674102e-22,1.619555419790256e-21,2.526294294031672e-16,8.0729056219309075e-28,0.0,6.347001663787662e-26,0.0,1.0501003719191621e-14,3.149775658868657e-15,1.402221056346601e-32,4.905922551043821e-29,0.0,0.0,9.80908925027372e-44,2.673478207853683e-28,0.0,6.523720373938288e-18,1.0383621620646894e-42,4.403752465383548e-21,0.0,2.757470358820402e-13,1.401298464324817e-45,0.0,0.0,3.5830581557316776e-11,0.0,3.2598319562630353e-21,4.221814967627182e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,70,0070,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323277507233466e-18,7.433338375025022e-20,1.0478633148289022e-22,8.48951649813578e-30,1.0,3.2603493238525516e-09,0.0,4.431959089506601e-23,2.757389792160472e-33,8.937964197674102e-22,1.619555419790256e-21,2.526294294031672e-16,8.0729056219309075e-28,0.0,6.347001663787662e-26,0.0,1.0501003719191621e-14,3.149775658868657e-15,1.402221056346601e-32,4.905922551043821e-29,0.0,0.0,9.80908925027372e-44,2.673478207853683e-28,0.0,6.523720373938288e-18,1.0383621620646894e-42,4.403752465383548e-21,0.0,2.757470358820402e-13,1.401298464324817e-45,0.0,0.0,3.5830581557316776e-11,0.0,3.2598319562630353e-21,4.221814967627182e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,71,0071,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9872825523332867e-15,1.9868575962618255e-37,3.886189014887302e-16,2.4854798503165045e-29,1.0,3.569371360978568e-13,0.0,3.0294200940465146e-31,5.519574162423203e-24,4.1970159419023803e-19,3.3552093124233212e-15,2.141423592743881e-15,1.210063078283423e-25,0.0,2.219967867717917e-23,0.0,5.659238268979072e-12,2.3972091198480767e-16,1.1955060139316174e-38,0.0,0.0,0.0,2.752531659975403e-35,4.2497761063104267e-20,0.0,2.2250790158519797e-24,0.0,6.607554202578251e-16,0.0,4.955911357662841e-17,5.9755570414203174e-40,0.0,0.0,2.7202295971306967e-09,0.0,1.7719313834184224e-17,7.702726026621225e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,71,0071,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9872825523332867e-15,1.9868575962618255e-37,3.886189014887302e-16,2.4854798503165045e-29,1.0,3.569371360978568e-13,0.0,3.0294200940465146e-31,5.519574162423203e-24,4.1970159419023803e-19,3.3552093124233212e-15,2.141423592743881e-15,1.210063078283423e-25,0.0,2.219967867717917e-23,0.0,5.659238268979072e-12,2.3972091198480767e-16,1.1955060139316174e-38,0.0,0.0,0.0,2.752531659975403e-35,4.2497761063104267e-20,0.0,2.2250790158519797e-24,0.0,6.607554202578251e-16,0.0,4.955911357662841e-17,5.9755570414203174e-40,0.0,0.0,2.7202295971306967e-09,0.0,1.7719313834184224e-17,7.702726026621225e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,71,0071,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9872825523332867e-15,1.9868575962618255e-37,3.886189014887302e-16,2.4854798503165045e-29,1.0,3.569371360978568e-13,0.0,3.0294200940465146e-31,5.519574162423203e-24,4.1970159419023803e-19,3.3552093124233212e-15,2.141423592743881e-15,1.210063078283423e-25,0.0,2.219967867717917e-23,0.0,5.659238268979072e-12,2.3972091198480767e-16,1.1955060139316174e-38,0.0,0.0,0.0,2.752531659975403e-35,4.2497761063104267e-20,0.0,2.2250790158519797e-24,0.0,6.607554202578251e-16,0.0,4.955911357662841e-17,5.9755570414203174e-40,0.0,0.0,2.7202295971306967e-09,0.0,1.7719313834184224e-17,7.702726026621225e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
