beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
562,555,560,13,7.290464e-10,0.0,2.5199647e-28,3.4407948e-15,1.1628824e-15,0.0,2.4516298e-12,3.5454126e-17,6.3157114e-15,1.230524e-36,2.2957469e-08,1.4984658e-15,3.8279108e-08,1.0,8.2110486e-14,0.0,3.2931737e-09,4.8835335e-07,1.7155377e-22
563,561,562,13,2.451464e-10,0.0,3.3743796e-26,1.5432233e-13,8.158123e-08,3.016146e-39,3.022599e-08,6.1828537e-10,4.1645176e-17,1.0003522e-35,1.9274647e-05,3.0169926e-13,1.6790115e-12,0.95004076,1.1865866e-09,0.0,6.8916253e-12,0.049938288,7.643422e-12
564,562,563,13,7.1207853e-12,0.0,5.905281e-25,7.899447e-20,3.9080464e-14,2.6100155e-34,2.5226316e-11,1.425221e-10,3.4578046e-17,4.2142802e-33,1.3627358e-07,5.861158e-18,2.8628358e-12,1.0,8.048087e-14,0.0,1.2922502e-09,5.368937e-07,1.4043858e-14
565,563,599,17,1.4648492e-07,0.0,5.2037494e-23,1.0640806e-07,1.0369328e-06,3.4902e-41,1.8296937e-08,3.6672404e-13,2.167541e-16,9.887678e-32,0.0033930447,9.0612744e-08,1.5710339e-05,1.945949e-05,0.0009168594,0.0,9.498226e-10,0.9956531,4.9471284e-17
566,564,565,5,2.6556187e-21,0.0,3.5232086e-31,3.8142526e-23,2.2508415e-11,1.0,1.1793092e-14,8.140125e-15,4.702105e-18,6.635886e-34,6.824344e-11,5.625483e-14,1.0887407e-23,8.4742724e-16,4.8552008e-17,0.0,7.859901e-17,6.33716e-17,7.0152833e-12
567,565,566,5,1.566269e-22,0.0,1.255003e-31,1.0376875e-23,2.8040188e-11,1.0,1.3370553e-16,2.9501154e-15,8.0206364e-19,3.1375513e-33,1.2618145e-09,6.220859e-14,7.856611e-23,2.1485083e-16,4.153556e-16,0.0,2.5174245e-16,8.6145427e-19,1.3131827e-14
568,566,567,5,4.2961428e-23,0.0,5.4740926e-32,1.0313699e-22,7.7994183e-10,1.0,6.934752e-17,5.2629743e-18,1.927848e-19,1.4330272e-26,3.843773e-08,9.7082495e-15,2.4473855e-21,2.5092052e-18,6.432351e-14,0.0,4.9215102e-17,7.377071e-19,2.95018e-17
569,567,568,10,5.873023e-17,0.0,1.1395506e-23,1.7759865e-15,0.20238028,0.0009828813,1.2570349e-08,8.703381e-15,6.556701e-11,2.3497407e-23,0.79662496,1.3942008e-07,5.0690784e-12,3.606732e-16,1.3009778e-05,3.21e-43,4.9627562e-11,5.488932e-12,1.4335738e-11
570,568,569,10,1.9053911e-23,0.0,9.188629e-25,2.0124125e-13,2.848104e-08,1.0115441e-38,2.409281e-10,1.5092885e-11,4.7774717e-15,2.0915638e-36,0.99991226,1.5406238e-05,7.308721e-05,9.141119e-17,3.6856726e-11,1.494913e-32,4.651364e-12,1.405224e-11,1.6983227e-13
571,569,585,12,1.3779535e-21,0.0,2.8451357e-33,6.5642407e-09,4.923993e-08,7.238199e-33,0.00020214236,1.556956e-10,6.8702954e-09,2.4471446e-27,3.269436e-05,6.1730527e-09,0.999466,5.3117758e-14,8.568609e-08,1.867e-42,0.0002466517,5.0897903e-05,4.1964593e-17
572,570,571,13,5.7052807e-11,0.0,4.2786445e-30,2.1725653e-24,1.3121119e-13,2.0201351e-35,1.9712498e-10,2.1432551e-14,4.9652403e-17,3.829646e-32,1.5744881e-07,2.4268377e-15,1.375915e-14,1.0,9.388081e-15,0.0,2.1875097e-09,1.2371163e-09,1.3118547e-16
573,571,572,16,3.2653696e-14,0.0,1.2979424e-30,2.1793132e-17,3.3069125e-14,0.0,3.9085702e-13,3.6256239e-12,3.501407e-10,2.6611396e-33,8.125232e-08,4.829081e-10,5.9449548e-08,6.624196e-13,2.2061802e-17,0.0,1.0,3.9407586e-13,2.5633002e-15
574,572,547,8,3.1093325e-13,0.0,1.5420741e-30,8.1748705e-11,2.4354867e-18,0.0,5.7866167e-05,5.511549e-12,0.9992374,1.34976e-40,1.3135813e-10,1.9962642e-13,0.00070373976,5.7287194e-13,7.831247e-13,0.0,2.1831768e-07,5.3362066e-07,1.2417345e-18
575,573,574,13,2.8251135e-13,0.0,3.982523e-31,1.3271904e-18,8.725604e-11,1.7460979e-17,1.192472e-09,1.8820706e-10,6.1350206e-17,9.751693e-34,3.2310727e-06,1.3651354e-13,5.9461935e-11,0.9999962,8.505543e-12,0.0,1.4266849e-09,2.367337e-10,2.7927455e-19
576,574,575,16,5.219755e-15,0.0,1.1801995e-38,1.00666064e-13,8.3395395e-11,4.7959094e-32,3.3689793e-10,9.0224415e-07,2.040039e-11,2.6914431e-31,1.935575e-07,1.3726315e-09,7.668973e-06,1.6952074e-08,9.55268e-13,4.4504733e-32,0.9999923,1.0125978e-09,1.7909503e-19
577,575,548,8,1.7602594e-13,0.0,1.17844866e-32,3.5429835e-07,1.1984279e-16,0.0,0.0017183837,1.0077155e-09,0.825671,9.5363285e-36,7.972511e-09,5.355117e-12,0.16856182,1.5719762e-11,1.8881388e-11,0.0,0.0040463456,2.2441247e-07,1.1967091e-18
578,573,577,13,1.3340571e-12,0.0,4.3362048e-29,5.057551e-18,5.177116e-09,8.563667e-17,5.7839125e-09,1.3850359e-14,5.741585e-20,0.0,7.1375594e-06,1.1439979e-15,1.7868476e-13,0.9999923,2.6294824e-12,0.0,2.8592302e-15,2.1332139e-07,8.689185e-22
579,576,564,6,6.009286e-12,0.0,1.0973303e-30,8.751535e-12,0.01743635,1.9656305e-05,0.91998243,8.776973e-13,1.48631325e-05,6.001148e-29,0.062466748,1.207675e-09,2.308727e-08,1.609068e-14,1.0557782e-10,0.0,7.355795e-05,6.598092e-06,5.878064e-10
580,564,577,5,1.6002269e-24,0.0,1.0123868e-36,4.5926833e-21,5.0920392e-14,1.0,1.4276838e-13,7.193191e-19,8.585463e-22,1.9718042e-27,7.256859e-11,1.0209467e-20,1.5074872e-19,3.7603067e-16,3.0241318e-16,0.0,2.4620023e-21,5.8949266e-18,2.9713737e-21
581,577,578,10,2.0094242e-17,0.0,7.348555e-36,1.2002376e-12,5.893813e-07,2.0712314e-12,4.045184e-05,1.7680188e-13,3.3179966e-20,2.293462e-16,0.999958,2.2985694e-15,1.1899903e-10,2.3260172e-09,3.4546844e-07,1.5e-44,3.0616726e-15,3.6912922e-08,1.2537462e-21
582,578,579,10,1.5649703e-18,0.0,5.055423e-28,1.9758345e-10,1.5951203e-08,2.073582e-32,0.0009680493,7.0011145e-12,9.546659e-15,7.246794e-32,0.99900866,1.2411435e-09,2.2349428e-05,1.7910075e-16,1.0217287e-07,0.0,1.061912e-13,2.5576528e-09,3.3254764e-18
583,579,549,12,7.6016315e-14,0.0,1.9314578e-31,4.2759116e-11,3.1975335e-16,6.7357594e-34,0.123852834,6.364046e-11,1.25907645e-05,1.0024896e-24,2.7846743e-09,6.8089796e-17,0.87613374,6.4436647e-09,4.359403e-09,0.0,4.3499054e-07,1.3684614e-06,1.9634743e-18
584,580,581,7,1.7873171e-14,0.0,1.8921483e-33,7.6321395e-14,6.908431e-16,3.733368e-29,1.8725194e-08,0.9981288,1.8908088e-08,7.045709e-16,7.1976425e-10,2.8829272e-10,0.0007094947,2.2030834e-11,1.8461177e-11,1.7620121e-29,0.0011600673,5.118692e-10,3.9876614e-16
585,581,582,7,2.1853614e-13,0.0,2.3888147e-28,2.9515505e-19,7.478588e-13,3.147263e-24,1.1384708e-12,0.99917257,3.8360325e-11,5.055801e-16,6.1878294e-11,6.091304e-07,7.881075e-08,8.716874e-14,1.961635e-08,3.89736e-40,0.00082617067,6.3776247e-13,2.0463986e-19
586,582,583,6,6.495106e-13,0.0,9.20003e-17,5.1367323e-08,1.8779467e-10,4.8836145e-27,0.8113089,0.089789614,0.00063224486,9.56942e-28,1.3375082e-10,1.1174725e-06,0.027069999,4.277319e-09,0.00012491312,0.0,0.0708411,0.00023252158,3.0031064e-08
587,583,576,17,2.6338418e-10,0.0,2.3026478e-32,4.7209337e-06,1.02624035e-07,9.638798e-23,0.041162662,9.287003e-13,2.1541057e-08,4.40672e-39,1.25325905e-05,2.986578e-14,0.0003152053,6.7220674e-07,2.4550402e-09,2.217654e-33,1.2569594e-06,0.9585042,9.227415e-16
588,576,561,17,7.332237e-12,0.0,1.8933984e-32,1.2729107e-15,6.50021e-06,2.42378e-40,0.0030910883,1.3458299e-18,1.8720118e-16,2.07e-43,2.4918766e-08,1.19603144e-14,2.826601e-13,6.309139e-07,1.2932809e-09,0.0,1.5992892e-14,0.9969035,3.2685178e-17
589,584,1397,6,1.37535155e-17,0.0,7.138761e-35,7.4432833e-09,1.2045792e-08,9.971107e-35,0.97559863,1.0930377e-11,3.834286e-14,5.3e-44,0.0010224443,2.29394e-11,2.8004126e-06,3.0480737e-07,2.6891933e-10,0.0,4.531844e-12,0.023374643,2.4496838e-13
590,585,599,12,2.461963e-15,0.0,2.19696e-31,1.2525183e-05,7.856018e-14,1.9801601e-38,1.0407535e-05,2.8958057e-14,2.82837e-13,1.6874938e-27,1.3506527e-05,2.8040816e-12,0.9999161,3.562651e-13,1.1800722e-10,0.0,1.1845357e-05,3.668431e-05,1.004763e-18
591,586,667,0,0.997965,0.0,1.531111e-25,1.9800896e-18,6.86729e-07,3.8243577e-34,3.5016815e-06,2.9626141e-13,0.00044079754,1.593e-42,0.0013898282,1.4264176e-10,3.8613493e-08,1.6195479e-08,2.0645666e-11,0.0,3.9576174e-05,0.00016175013,1.2730122e-16
592,587,565,5,2.2220447e-22,0.0,6.4544315e-34,8.82113e-24,1.10980655e-10,1.0,1.4207506e-14,1.0052854e-16,6.558723e-20,5.7631145e-34,9.983678e-10,4.7331506e-17,1.4281962e-20,3.1101595e-15,1.8533545e-14,0.0,5.4255025e-19,4.93446e-18,5.2088068e-18
593,586,588,10,2.0237105e-16,0.0,8.199218e-29,7.188853e-20,1.9825626e-09,9.450998e-15,1.4455308e-08,3.984601e-18,1.8352903e-11,2.2087647e-25,1.0,6.864115e-16,1.962604e-12,7.28008e-15,2.659198e-13,0.0,4.1820832e-14,6.373958e-11,2.281072e-16
594,588,589,10,1.2378134e-19,0.0,1.2640102e-26,4.40595e-15,1.13558926e-07,2.2042127e-16,1.6435386e-10,6.888589e-16,1.3395261e-16,1.2315151e-06,1.0,2.9672206e-11,2.5642738e-11,3.1449973e-15,7.245715e-10,5.1120068e-37,4.376788e-14,1.4947238e-11,2.8341548e-16
595,589,590,9,1.453209e-25,0.0,5.9603826e-35,9.525206e-13,2.3796568e-12,8.064012e-35,3.9151234e-12,1.7082902e-13,1.4340448e-25,1.0,2.4853092e-14,3.4695545e-15,1.2626752e-11,5.0487445e-17,2.5901237e-08,1.378293e-24,1.9518691e-18,3.7370712e-15,9.401294e-25
596,590,591,9,2.4989319e-22,0.0,3.1390089e-27,1.8010571e-10,6.869042e-08,8.374844e-38,3.4176071e-12,3.4192215e-06,1.2667406e-21,0.99992746,1.5196132e-10,5.8991718e-05,1.1953959e-09,1.4801852e-13,1.0444922e-05,6.5155215e-23,6.328542e-15,2.6736199e-14,6.246794e-17
597,591,592,11,2.9212865e-25,4.2473e-41,1.8929199e-19,1.38822235e-11,4.7474663e-12,3e-45,1.3485498e-16,6.1327254e-10,7.0586377e-19,5.1282573e-22,7.478136e-12,1.0,4.5796648e-07,1.8640687e-21,5.6112263e-08,8.296528e-30,9.0765374e-14,1.7251619e-18,2.8588063e-14
598,592,593,11,4.999692e-20,0.0,2.4505207e-24,1.8994936e-13,1.957756e-07,0.0,1.8714626e-08,2.0122136e-05,9.277291e-15,3.3542425e-19,2.4744623e-11,0.9783229,1.2432901e-09,1.3376381e-14,0.02165796,1.955202e-39,3.7294272e-13,5.9993516e-10,3.7473806e-21
599,593,594,13,6.568876e-16,0.0,1.9689084e-29,2.493381e-14,0.37133232,1.9941311e-15,0.00040535582,3.3403522e-10,2.0046653e-14,5.581463e-32,0.19298449,9.0735786e-10,5.5551588e-12,0.43474302,3.9493784e-07,0.0,3.653154e-12,0.0005354505,1.9424164e-15
600,594,602,13,5.643673e-12,0.0,4.8874736e-34,6.178688e-15,0.16274436,2.8320616e-21,0.031437706,3.84587e-08,2.8618676e-17,5.583497e-28,0.0022980485,3.9126082e-08,2.4820304e-07,0.80320084,9.231973e-05,0.0,7.804902e-08,0.00022532552,2.814166e-19
601,595,596,3,6.352524e-26,0.0,2.8495918e-31,1.0,1.3029529e-15,2.1305831e-33,2.1725229e-10,8.5833284e-16,5.878049e-15,5.7918934e-28,4.536645e-08,7.020764e-14,4.81483e-08,4.1378208e-16,1.07725134e-16,1.0768584e-21,1.745362e-13,6.453842e-11,1.3292118e-11
602,596,606,3,2.7919925e-24,1.404e-42,2.7940103e-36,1.0,1.5734489e-15,1.4729e-41,1.9924613e-12,5.1506058e-15,1.07233714e-13,6.815663e-16,5.3750976e-10,1.2409063e-10,9.038716e-11,2.1675246e-16,3.4984893e-14,4.3191117e-17,3.414971e-14,1.3131189e-12,2.961518e-13
603,597,598,17,0.001062278,0.0,2.6168992e-23,2.514428e-10,6.711233e-06,6.8791145e-37,8.1143474e-11,3.407979e-16,6.1999e-12,8.250047e-36,0.00025360522,1.2188818e-06,1.1052938e-11,0.0001354425,6.883416e-08,0.0,1.7442026e-07,0.9985401,3.3480567e-18
604,598,609,10,3.0640367e-05,0.0,6.918224e-21,3.447641e-07,1.7959545e-08,4.970954e-36,7.6711004e-08,8.030914e-14,2.9014413e-09,1.4632004e-31,0.7198005,4.2424155e-08,2.4318427e-07,0.00079481764,7.293794e-12,0.0,3.7767884e-05,0.27933675,2.8598577e-11
605,590,616,9,4.229146e-25,0.0,1.3143749e-30,7.0683293e-14,3.190414e-11,1.3873373e-35,3.8939349e-16,4.3871084e-11,4.9250046e-24,1.0,5.4516385e-13,9.062228e-11,2.8367985e-13,6.991592e-18,4.5119944e-10,3.93097e-20,4.448148e-17,9.543476e-18,3.255509e-20
606,599,600,17,3.5675055e-06,0.0,4.8926308e-23,0.00040353683,3.7030568e-07,4e-45,1.4746207e-08,5.6316327e-11,4.3698686e-12,5.9098996e-33,0.0014137141,0.018640298,0.029704504,1.1094786e-06,0.0088106645,0.0,2.2796135e-06,0.9410199,1.2765676e-15
607,600,601,11,4.744921e-09,3.9676936e-38,1.1298037e-22,9.337372e-06,5.5799926e-10,1.4266911e-38,2.0038491e-12,2.2335044e-11,4.12287e-08,7.014043e-37,1.5970461e-06,0.99993134,2.3082616e-07,3.7148205e-11,5.5494485e-09,1.081075e-39,2.3679765e-11,5.8423564e-05,3.2830195e-13
608,601,597,17,3.134328e-06,0.0,3.863622e-21,0.00064776174,6.841668e-06,9.324e-42,1.4612876e-08,1.4735821e-13,1.7498827e-05,4.315281e-29,4.149381e-06,0.24705608,3.002252e-05,6.9657546e-07,0.005763535,0.0,4.9039612e-05,0.7464212,7.865969e-15
609,602,603,11,1.3684792e-18,0.0,9.16547e-29,1.705411e-07,1.15855355e-05,8.4075103e-19,1.4087377e-06,0.0043511586,7.484162e-18,1.9612454e-16,1.886892e-05,0.99535686,5.533639e-08,3.808174e-09,0.00025929368,3.0637872e-15,1.6305131e-09,2.2983998e-10,5.837635e-12
610,603,604,11,1.969232e-21,4.052509e-18,6.3496063e-22,9.8015684e-09,4.783789e-12,1.3364303e-35,6.9937166e-13,3.6256986e-09,2.0983048e-17,1.7038793e-26,1.0975597e-09,0.9999923,8.722232e-06,3.6724424e-16,2.1792472e-09,4.7926836e-27,1.8028729e-09,4.4617674e-14,2.874605e-16
611,604,605,1,1.7618382e-28,1.0,7.1964136e-31,4.6283776e-17,1.2522132e-19,3e-44,3.4624273e-23,2.6376664e-22,9.381987e-24,2.248467e-39,3.6369337e-16,1.7765739e-10,2.8271331e-18,7.666006e-24,2.848664e-19,1.58996e-40,1.7694082e-21,4.1129795e-20,3.296041e-23
612,605,606,1,1.1162061e-38,1.0,1.0792753e-38,2.8635481e-18,6.578384e-30,0.0,3.1299067e-29,8.6271274e-29,7.738703e-30,2.351883e-39,9.896088e-25,8.246252e-18,9.702095e-24,1.0935813e-31,7.0430095e-27,2.28e-43,1.8018222e-30,2.6357473e-28,9.964612e-26
613,606,607,1,3.209951e-38,1.0,1.61354e-40,3.081928e-18,1.0700243e-28,0.0,1.1611105e-28,5.6359254e-28,2.2545247e-29,5.6365013e-37,2.0732591e-23,3.5796042e-17,4.47103e-24,1.2690121e-31,2.1439944e-26,7.301e-42,2.4403834e-29,1.7909567e-27,5.575056e-25
614,607,608,1,1.423021e-39,1.0,1.41044e-39,7.8208335e-19,1.1534367e-30,0.0,9.292339e-31,2.1046994e-27,2.4610871e-32,1.22275645e-36,3.8089276e-25,5.0801355e-18,1.0312626e-24,3.4622526e-32,1.9926069e-26,1.5073016e-36,1.2595307e-31,1.17437994e-29,4.75497e-27
615,608,609,3,2.5733248e-21,0.0,2.9716412e-24,0.9999695,2.010101e-15,6.686e-42,6.793094e-12,5.2704655e-19,1.5398278e-16,1.0248599e-36,9.7910345e-08,2.1225898e-13,3.1433457e-05,4.935804e-15,1.0195493e-13,9.1086376e-33,5.0860848e-12,2.3047561e-10,5.3661507e-15
616,595,597,3,4.630203e-22,0.0,1.0261551e-28,0.9999923,4.0858318e-20,2.2e-44,2.896723e-14,1.3041705e-16,2.7749634e-15,1.4032438e-31,3.2103102e-13,1.3806446e-10,6.395773e-06,2.3946748e-18,1.6914574e-12,2.8698825e-31,7.0385507e-12,1.1794532e-14,1.417889e-18
617,609,610,10,2.2336834e-11,0.0,3.4336558e-26,1.0551366e-05,1.9426742e-09,3.200358e-35,7.944948e-08,7.5287914e-14,6.0001206e-13,7.209908e-30,0.99647003,1.6981748e-12,1.8405182e-06,1.4267205e-05,1.4184992e-12,3.9046223e-35,1.5734681e-06,0.003502515,3.7923753e-15
618,610,611,10,2.3911163e-17,0.0,2.1988208e-24,5.423307e-12,2.8019301e-06,4.3830213e-21,9.462824e-09,5.7474844e-11,3.007164e-16,4.513978e-39,0.92292446,6.4645568e-12,9.496667e-10,0.07706349,1.8762991e-11,6.438609e-37,9.56552e-12,9.824305e-06,1.8707654e-13
619,611,626,10,4.284801e-23,0.0,3.7790085e-27,2.9201357e-12,1.2393517e-07,3.419e-42,2.5438233e-11,2.2035664e-15,4.965615e-19,3.691837e-33,0.99996567,4.1387356e-09,3.389096e-05,2.8680663e-16,7.371053e-11,2.7216138e-29,1.4837078e-12,2.8228017e-10,2.7908724e-18
620,602,629,12,1.5469866e-17,0.0,8.55673e-28,2.6740897e-06,1.9560606e-08,5.8200204e-36,3.2314194e-05,4.8718625e-09,5.4097394e-17,7.1113566e-22,3.048049e-08,2.9616882e-05,0.9818411,1.7914323e-15,0.018093487,4.079237e-31,2.5533648e-08,7.335577e-09,1.2628778e-18
621,606,633,1,4.3589891e-38,1.0,4.093142e-38,3.6701723e-17,4.0001893e-29,0.0,2.8067877e-28,3.1097136e-27,1.5294267e-29,4.1000223e-36,9.389506e-24,3.6064274e-17,1.2303163e-23,1.9956379e-30,1.610403e-26,3.076e-42,9.8160564e-30,4.0352442e-27,2.8681202e-24
622,609,636,3,7.874864e-13,0.0,7.329775e-27,0.99997705,8.4457615e-12,4.536e-42,2.0891534e-08,4.9358936e-17,1.375831e-14,1.490176e-32,5.684744e-06,4.833781e-10,1.6721528e-05,4.0298887e-13,4.299811e-10,6.5163e-40,1.5927074e-07,2.5700459e-08,9.9454036e-17
623,595,612,3,2.5632261e-27,0.0,1.3749993e-33,1.0,1.7017296e-18,6.466418e-39,3.140377e-14,2.7034485e-18,1.929187e-19,4.2799685e-29,2.9201969e-12,2.2089444e-15,5.2868336e-09,6.2222406e-20,6.8560786e-17,2.3792775e-18,2.6229063e-15,1.6651971e-14,3.402846e-17
624,612,613,3,6.324721e-25,4.8638813e-15,3.248634e-29,0.99112463,6.362919e-14,2.75345e-39,7.741087e-17,1.2468422e-10,1.2351131e-15,1.8625082e-25,4.167186e-10,9.5056286e-08,1.0733051e-09,1.5253908e-19,1.5397773e-13,0.00887418,4.5802925e-15,3.2219742e-15,7.8984545e-12
625,613,614,15,3.747622e-22,3.4149212e-05,2.1042248e-28,0.024147103,3.5958042e-12,8.101683e-37,6.967769e-16,4.136512e-08,8.677116e-17,6.041095e-20,3.2036024e-08,4.6734167e-05,1.9438586e-11,2.9613794e-15,2.6123768e-11,0.97577363,1.2012932e-16,1.5370485e-13,4.406968e-11
626,614,615,15,1.3677816e-23,4.2476863e-27,3.333556e-32,2.9874673e-06,7.556982e-16,1.3798e-40,8.757382e-19,6.0063525e-12,3.6257733e-21,1.6016294e-19,1.3176299e-12,2.2356793e-10,4.576448e-16,2.4168022e-17,5.3914738e-14,0.9999962,2.4215036e-21,1.5066215e-16,9.474457e-16
627,615,616,15,8.272977e-24,2.1372375e-37,5.288796e-33,0.0014103423,4.3585957e-13,1.42464e-40,1.2124535e-15,1.4865462e-12,3.680012e-18,9.837869e-16,4.556894e-12,3.400424e-07,3.0393164e-09,6.6335315e-19,6.801687e-09,0.9985896,6.486019e-13,6.710949e-14,2.9246418e-18
628,616,585,12,9.501511e-20,0.0,5.761507e-35,1.2128158e-05,1.4779847e-13,4.6837145e-35,3.0305435e-07,3.6840038e-09,1.00279875e-10,4.3033335e-20,1.0068356e-09,7.644743e-10,0.99998474,3.9069115e-15,1.16105205e-07,6.5599116e-31,4.2051047e-06,8.401495e-09,2.5158725e-21
629,617,620,7,1.823753e-27,0.0,8.903961e-31,1.4397642e-07,4.8190653e-12,4.0023339e-25,2.5854163e-07,0.7597506,5.8826374e-11,2.4547102e-18,3.8434167e-10,9.58223e-08,0.24022715,2.7952692e-13,2.1451791e-05,5.2464894e-36,2.6301997e-08,1.2691787e-13,7.024987e-17
630,584,618,12,2.219952e-22,0.0,4.6288006e-25,0.00041122283,3.857087e-12,3.954629e-35,0.0015543265,8.46742e-09,8.880914e-19,1.21810345e-32,6.050828e-05,1.833271e-08,0.99797267,1.577678e-10,1.0021316e-06,7.694684e-33,7.3673184e-10,3.6731682e-10,1.2429597e-14
631,618,619,12,1.9852547e-26,0.0,5.362108e-27,3.034789e-07,2.5690258e-16,3.634172e-39,1.1922627e-09,1.7134242e-08,1.1755756e-16,1.930637e-27,7.1371568e-12,3.099626e-10,1.0,1.0296221e-19,1.2848532e-08,4.4041833e-31,1.3006384e-08,1.3989153e-15,1.8830971e-18
632,619,620,12,7.473168e-21,0.0,3.9753385e-26,0.00076853216,1.5545958e-15,1e-45,7.0032353e-09,3.6969047e-06,1.0987344e-06,3.9926893e-21,2.4905505e-12,2.8138516e-06,0.99921066,2.0530726e-15,1.3566684e-05,6.4378527e-28,1.5212859e-07,4.605896e-13,1.1065108e-15
633,620,621,8,1.27860055e-14,0.0,8.202768e-33,3.9029127e-11,2.796992e-09,1e-45,1.4211926e-10,0.00013574147,0.99404013,7.7840696e-28,4.636435e-10,0.0058243154,4.8090296e-08,3.3463605e-17,5.246247e-07,7.5153147e-34,6.842578e-07,8.5082447e-10,7.7472313e-17
634,621,622,12,2.4868229e-17,0.0,2.7408824e-26,0.0004716204,2.2667173e-15,0.0,3.374478e-06,1.0066533e-05,0.004594372,2.0221175e-34,3.5310754e-11,0.00011414674,0.9783305,4.5794294e-18,2.9796212e-09,8.3986546e-36,0.01647594,3.050432e-09,1.9038599e-14
635,622,660,12,2.2191567e-14,0.0,1.0203147e-30,1.7784829e-06,2.9313591e-15,0.0,0.00012880309,1.3277762e-13,2.1080957e-07,5.5882872e-37,1.0333073e-07,4.334605e-12,0.58758944,8.788938e-12,2.9899534e-13,0.0,0.4122774,3.7808636e-07,2.2612395e-17
636,623,624,13,8.987087e-16,0.0,1.478251e-26,2.4972512e-17,1.3647448e-13,3.942359e-32,1.1967173e-12,9.766969e-09,1.17505e-18,4.1848e-41,1.4850988e-07,8.726832e-12,4.0115316e-12,1.0,1.9983345e-15,0.0,1.372405e-11,9.056038e-12,1.4816107e-18
637,624,625,7,1.6671274e-20,0.0,1.1796336e-21,6.554193e-13,3.8789288e-10,1.05598735e-33,4.3173318e-10,0.56512445,1.0576919e-12,4.7066092e-33,0.00043175754,0.43441975,2.3313962e-05,8.3302276e-10,2.357309e-08,4.1113e-28,9.218949e-13,1.7657492e-11,9.470832e-11
638,625,617,7,1.8538887e-25,0.0,6.907654e-27,3.394117e-12,1.9138355e-14,5.07787e-25,5.5682944e-11,0.99876475,4.5539375e-13,4.4428384e-18,5.0911293e-13,1.1940306e-06,0.0012334774,3.0297885e-17,1.8192134e-07,8.0820484e-30,4.1679874e-07,3.3241206e-17,9.559987e-17
639,617,658,12,5.990611e-19,0.0,4.1953704e-25,1.5885811e-07,5.929012e-15,1.2572e-41,3.0809446e-08,0.1648865,4.4526775e-11,5.411913e-22,2.8524792e-05,8.162352e-09,0.8350788,4.661938e-10,6.4916414e-12,1.6514044e-28,6.7915084e-06,4.1407547e-10,1.4343436e-13
640,623,655,12,1.2988661e-19,0.0,1.2509674e-26,2.7922802e-09,2.596397e-07,7e-44,4.6498368e-05,2.8954524e-14,6.1301936e-12,0.0,4.3094756e-06,2.1199975e-08,0.99973303,2.4777602e-10,5.1541818e-08,0.0,2.3210005e-09,0.00021699867,2.768941e-19
641,626,639,4,5.8706813e-21,0.0,9.6121065e-30,1.7352548e-09,0.9997367,5.614441e-37,1.07067684e-07,2.3048166e-11,1.6561813e-19,2.0684104e-29,0.00019074678,1.0297434e-05,4.0445896e-09,4.589234e-13,6.1912244e-05,5.20637e-31,4.5582674e-12,6.0192296e-09,7.3955435e-22
642,627,642,12,8.144785e-15,0.0,2.3457128e-36,5.4842697e-10,6.191778e-09,1.5336518e-35,0.007513942,9.263674e-08,2.433021e-07,1.9227412e-29,1.3084478e-06,5.3766174e-09,0.9905086,3.050329e-08,4.4072596e-08,0.0,0.001902237,7.208817e-05,7.312996e-18
643,628,1398,12,1.0415977e-16,0.0,1.299964e-23,2.9613818e-06,1.1558999e-06,2.6359298e-27,5.038633e-06,1.121369e-10,5.3326035e-15,3.6175103e-29,0.0002076873,1.2936572e-07,0.71321607,1.1416756e-13,0.2865682,1.1069788e-31,1.1068717e-11,1.5596441e-08,2.9958484e-18
644,629,630,11,5.873958e-19,0.0,4.264627e-24,4.7995746e-15,2.8768261e-05,2.0574322e-22,3.7001158e-09,3.7372306e-06,1.2166957e-18,1.1156805e-19,3.3113533e-08,0.99996567,1.2107096e-10,3.5398635e-14,1.6860319e-06,3.701407e-28,2.0870892e-09,1.829327e-12,3.776285e-12
645,630,631,11,1.3577196e-20,7.7492873e-28,9.703069e-22,9.585323e-11,4.848587e-12,1.5439325e-32,1.3757222e-12,8.2866797e-10,1.1566868e-18,4.141317e-28,2.4658216e-11,1.0,3.877113e-08,1.2879296e-16,8.175596e-09,2.5416552e-30,3.6041125e-12,9.109346e-15,8.390826e-17
646,631,632,1,1.7842362e-31,1.0,3.3232347e-31,2.034126e-18,1.6567484e-21,0.0,1.1606391e-24,2.090404e-24,1.01514935e-26,6.5959e-41,6.756556e-18,3.8123107e-12,3.6663062e-19,4.580007e-25,1.12319996e-20,0.0,1.3853942e-23,6.339997e-22,3.4641032e-24
647,632,633,1,1.0216971e-38,1.0,1.4372304e-35,3.3293424e-21,2.2844866e-30,0.0,4.7092716e-31,7.5967025e-29,5.7601565e-31,6.1216e-41,2.7950162e-26,4.446432e-18,3.5644922e-25,3.6450848e-32,8.730889e-28,0.0,3.870357e-32,4.632109e-30,4.034277e-26
