source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43
1694,850,0859,1,girder,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.741150736152682e-21,1.2955267284300853e-14,1.1312652944177962e-30,1.4986431115992984e-15,3.1618231143565735e-17,1.0,9.260971449488032e-19,1.1807985457694498e-39,4.2144077267136136e-26,5.4713002758458225e-30,1.348801897969049e-16,1.0445824601971994e-30,8.199985270490561e-25,0.0,2.447191165334402e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,851,0860,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973847280320951e-17,3.8428362358899903e-07,2.0677663204735397e-19,1.0,1.9603218787828114e-12,6.38859314168836e-17,1.2663480042363062e-08,1.9383714518279774e-26,1.8977434039181452e-18,1.4285128712864344e-19,2.6113666621880444e-14,4.668405125934964e-22,9.27176226873297e-17,2.7902821876768125e-29,2.262786473426477e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,851,0860,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973847280320951e-17,3.8428362358899903e-07,2.0677663204735397e-19,1.0,1.9603218787828114e-12,6.38859314168836e-17,1.2663480042363062e-08,1.9383714518279774e-26,1.8977434039181452e-18,1.4285128712864344e-19,2.6113666621880444e-14,4.668405125934964e-22,9.27176226873297e-17,2.7902821876768125e-29,2.262786473426477e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,852,0861,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6189091532022214e-21,1.2625874660443515e-05,7.104211663389037e-11,4.329443754613749e-07,4.3237992031208705e-07,5.1235199309630416e-39,4.0628684409815244e-16,0.9999847412109375,8.2411032987746765e-16,3.8236649514733886e-30,6.276535844373639e-16,4.050320547840458e-15,1.3431049078905383e-13,1.3329346275100521e-32,1.7772535443327797e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,852,0861,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6189091532022214e-21,1.2625874660443515e-05,7.104211663389037e-11,4.329443754613749e-07,4.3237992031208705e-07,5.1235199309630416e-39,4.0628684409815244e-16,0.9999847412109375,8.2411032987746765e-16,3.8236649514733886e-30,6.276535844373639e-16,4.050320547840458e-15,1.3431049078905383e-13,1.3329346275100521e-32,1.7772535443327797e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,853,0862,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0669960236111202e-24,8.074160304650906e-15,9.09225502084836e-40,1.2003672818093889e-17,4.5193145115732676e-18,0.0,4.32386061191717e-24,1.0,2.318049589587977e-20,1.3666189177179639e-30,9.213322647342453e-21,1.2901782127958557e-29,5.452686449054287e-25,4.344025239406933e-43,1.1748123639651756e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,853,0862,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0669960236111202e-24,8.074160304650906e-15,9.09225502084836e-40,1.2003672818093889e-17,4.5193145115732676e-18,0.0,4.32386061191717e-24,1.0,2.318049589587977e-20,1.3666189177179639e-30,9.213322647342453e-21,1.2901782127958557e-29,5.452686449054287e-25,4.344025239406933e-43,1.1748123639651756e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,854,0863,1,girder,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0748022584099266e-21,2.7784904131427594e-15,6.952074600296999e-32,1.3270487518509662e-18,4.790697250428645e-17,1.0,8.960441223311032e-19,0.0,1.2705163398268267e-27,4.253383192013235e-32,2.3437720389712136e-21,2.1280625513229955e-28,1.551988221080628e-23,0.0,2.672055049624998e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,856,0865,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.523521542966715e-23,1.0617005585800143e-07,1.8348041572483425e-40,1.7819231645788136e-09,1.5051963009327096e-09,0.0,1.0862015672877186e-16,0.9959835410118103,3.885197827520337e-15,2.6371595409635136e-25,3.2531365832255688e-06,1.9347168687952664e-24,0.004012774210423231,2.2468646587335338e-38,7.057589929138075e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,856,0865,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.523521542966715e-23,1.0617005585800143e-07,1.8348041572483425e-40,1.7819231645788136e-09,1.5051963009327096e-09,0.0,1.0862015672877186e-16,0.9959835410118103,3.885197827520337e-15,2.6371595409635136e-25,3.2531365832255688e-06,1.9347168687952664e-24,0.004012774210423231,2.2468646587335338e-38,7.057589929138075e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,856,0865,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.523521542966715e-23,1.0617005585800143e-07,1.8348041572483425e-40,1.7819231645788136e-09,1.5051963009327096e-09,0.0,1.0862015672877186e-16,0.9959835410118103,3.885197827520337e-15,2.6371595409635136e-25,3.2531365832255688e-06,1.9347168687952664e-24,0.004012774210423231,2.2468646587335338e-38,7.057589929138075e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,860,0869,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4975233078091243e-22,2.9789649147460295e-07,5.560336201722279e-18,1.0,4.56906779078281e-09,1.782630205510218e-24,1.308804592481394e-10,1.203909026450374e-22,2.7297467508609956e-20,1.5356352758690246e-29,4.055540811894387e-18,6.055712766837667e-16,6.163731192110333e-10,8.184024160413501e-38,7.622716477126423e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,862,0871,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726470504598501e-20,3.454972485883445e-08,1.0566258555463524e-22,1.0,7.855943673362731e-10,6.508166791124224e-31,5.933104747722607e-16,6.346430581061213e-08,4.7087675412493954e-24,2.8184066992566853e-21,7.820892371224186e-12,1.204069165214134e-23,1.0898966902866004e-14,1.401298464324817e-45,1.2077151778644435e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,862,0871,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726470504598501e-20,3.454972485883445e-08,1.0566258555463524e-22,1.0,7.855943673362731e-10,6.508166791124224e-31,5.933104747722607e-16,6.346430581061213e-08,4.7087675412493954e-24,2.8184066992566853e-21,7.820892371224186e-12,1.204069165214134e-23,1.0898966902866004e-14,1.401298464324817e-45,1.2077151778644435e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,862,0871,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726470504598501e-20,3.454972485883445e-08,1.0566258555463524e-22,1.0,7.855943673362731e-10,6.508166791124224e-31,5.933104747722607e-16,6.346430581061213e-08,4.7087675412493954e-24,2.8184066992566853e-21,7.820892371224186e-12,1.204069165214134e-23,1.0898966902866004e-14,1.401298464324817e-45,1.2077151778644435e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,862,0871,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726470504598501e-20,3.454972485883445e-08,1.0566258555463524e-22,1.0,7.855943673362731e-10,6.508166791124224e-31,5.933104747722607e-16,6.346430581061213e-08,4.7087675412493954e-24,2.8184066992566853e-21,7.820892371224186e-12,1.204069165214134e-23,1.0898966902866004e-14,1.401298464324817e-45,1.2077151778644435e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,863,0872,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5942778482899394e-21,2.2274387889709146e-10,9.247789381308527e-22,8.598986522834196e-10,7.755759603338477e-14,2.5223372357846707e-44,6.456215615348978e-23,1.0,2.2137776761946477e-23,8.735605850702298e-24,5.013398279418019e-15,7.115928423712288e-26,4.065906645783973e-24,0.0,1.1062575340034671e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,863,0872,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5942778482899394e-21,2.2274387889709146e-10,9.247789381308527e-22,8.598986522834196e-10,7.755759603338477e-14,2.5223372357846707e-44,6.456215615348978e-23,1.0,2.2137776761946477e-23,8.735605850702298e-24,5.013398279418019e-15,7.115928423712288e-26,4.065906645783973e-24,0.0,1.1062575340034671e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,863,0872,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5942778482899394e-21,2.2274387889709146e-10,9.247789381308527e-22,8.598986522834196e-10,7.755759603338477e-14,2.5223372357846707e-44,6.456215615348978e-23,1.0,2.2137776761946477e-23,8.735605850702298e-24,5.013398279418019e-15,7.115928423712288e-26,4.065906645783973e-24,0.0,1.1062575340034671e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,865,0874,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.428143906093545e-22,9.67333990686825e-10,3.337084995249945e-29,1.070281490929241e-13,2.189928446916234e-11,0.0,7.523711734355561e-21,1.0,6.780660017843831e-14,4.407574124764063e-40,7.347277108227721e-18,3.316261385624029e-21,1.5480835090415938e-18,1.2002922306723491e-35,3.3616531155695583e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,866,0875,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5191458903778824e-22,4.6894189920099194e-12,6.631410320841836e-33,4.410643874327817e-14,1.0246626218926113e-17,0.0,4.950074175699714e-24,1.0,4.133166109854474e-24,9.594410319223825e-23,4.075937100566474e-17,2.3433267263985707e-27,1.6843708744472468e-24,0.0,5.723724225036203e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,866,0875,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5191458903778824e-22,4.6894189920099194e-12,6.631410320841836e-33,4.410643874327817e-14,1.0246626218926113e-17,0.0,4.950074175699714e-24,1.0,4.133166109854474e-24,9.594410319223825e-23,4.075937100566474e-17,2.3433267263985707e-27,1.6843708744472468e-24,0.0,5.723724225036203e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,866,0875,1,girder,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5191458903778824e-22,4.6894189920099194e-12,6.631410320841836e-33,4.410643874327817e-14,1.0246626218926113e-17,0.0,4.950074175699714e-24,1.0,4.133166109854474e-24,9.594410319223825e-23,4.075937100566474e-17,2.3433267263985707e-27,1.6843708744472468e-24,0.0,5.723724225036203e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,867,0876,1,girder,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8024617595599176e-15,1.4129893770586932e-06,4.7390156338966094e-20,1.0,1.697946321846562e-14,5.797139939544181e-33,7.977644239653969e-11,3.8956097308229915e-43,8.603451949860347e-17,1.011941855089285e-23,2.2915203191566254e-16,1.488702927052797e-19,5.374040513810019e-14,1.7416774303139242e-28,8.91579341686646e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,868,0877,1,girder,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2320299312143544e-27,1.7106283056733673e-09,1.7294677252590616e-22,4.94727173645515e-05,9.919225441024082e-09,1.217584760431642e-37,9.352845104296237e-13,8.078008644835314e-38,4.4388762005729917e-32,5.902259372932045e-19,4.138709028809508e-14,3.8375937842211e-21,0.9999504089355469,2.1397827550239957e-42,5.353525332152383e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,868,0877,1,girder,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2320299312143544e-27,1.7106283056733673e-09,1.7294677252590616e-22,4.94727173645515e-05,9.919225441024082e-09,1.217584760431642e-37,9.352845104296237e-13,8.078008644835314e-38,4.4388762005729917e-32,5.902259372932045e-19,4.138709028809508e-14,3.8375937842211e-21,0.9999504089355469,2.1397827550239957e-42,5.353525332152383e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,868,0877,1,girder,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2320299312143544e-27,1.7106283056733673e-09,1.7294677252590616e-22,4.94727173645515e-05,9.919225441024082e-09,1.217584760431642e-37,9.352845104296237e-13,8.078008644835314e-38,4.4388762005729917e-32,5.902259372932045e-19,4.138709028809508e-14,3.8375937842211e-21,0.9999504089355469,2.1397827550239957e-42,5.353525332152383e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,868,0877,1,girder,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2320299312143544e-27,1.7106283056733673e-09,1.7294677252590616e-22,4.94727173645515e-05,9.919225441024082e-09,1.217584760431642e-37,9.352845104296237e-13,8.078008644835314e-38,4.4388762005729917e-32,5.902259372932045e-19,4.138709028809508e-14,3.8375937842211e-21,0.9999504089355469,2.1397827550239957e-42,5.353525332152383e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,868,0877,1,girder,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2320299312143544e-27,1.7106283056733673e-09,1.7294677252590616e-22,4.94727173645515e-05,9.919225441024082e-09,1.217584760431642e-37,9.352845104296237e-13,8.078008644835314e-38,4.4388762005729917e-32,5.902259372932045e-19,4.138709028809508e-14,3.8375937842211e-21,0.9999504089355469,2.1397827550239957e-42,5.353525332152383e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,868,0877,1,girder,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2320299312143544e-27,1.7106283056733673e-09,1.7294677252590616e-22,4.94727173645515e-05,9.919225441024082e-09,1.217584760431642e-37,9.352845104296237e-13,8.078008644835314e-38,4.4388762005729917e-32,5.902259372932045e-19,4.138709028809508e-14,3.8375937842211e-21,0.9999504089355469,2.1397827550239957e-42,5.353525332152383e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,871,0880,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951116698761801e-11,0.014393285848200321,1.8190217365454217e-19,8.265996220835348e-11,4.676357093558181e-06,0.0,0.9181383848190308,0.0,2.6644089821216537e-19,2.0069662179714436e-16,5.3322847557386995e-20,0.06746385991573334,4.2672561128642914e-20,0.0,1.1243722619624918e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,874,0883,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6809192056678432e-22,2.5795731772859654e-08,1.3196836827110005e-25,7.276321767335503e-10,2.557428491201108e-09,4.203895392974451e-45,1.0,0.0,1.7699639774820776e-26,3.713790164283637e-09,5.889304690563699e-19,7.625349240925061e-09,2.0663063790041263e-20,1.1270159995216667e-34,1.9782610879287565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,874,0883,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6809192056678432e-22,2.5795731772859654e-08,1.3196836827110005e-25,7.276321767335503e-10,2.557428491201108e-09,4.203895392974451e-45,1.0,0.0,1.7699639774820776e-26,3.713790164283637e-09,5.889304690563699e-19,7.625349240925061e-09,2.0663063790041263e-20,1.1270159995216667e-34,1.9782610879287565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,874,0883,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6809192056678432e-22,2.5795731772859654e-08,1.3196836827110005e-25,7.276321767335503e-10,2.557428491201108e-09,4.203895392974451e-45,1.0,0.0,1.7699639774820776e-26,3.713790164283637e-09,5.889304690563699e-19,7.625349240925061e-09,2.0663063790041263e-20,1.1270159995216667e-34,1.9782610879287565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,875,0884,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6045239018930865e-21,8.855330634105485e-06,1.425902216016438e-23,2.436482793299888e-09,7.12080350240285e-07,0.0,0.9615659713745117,0.0,1.8512446783858216e-11,3.8217352629563443e-25,3.4181606951841424e-16,0.038423918187618256,1.0331246795590288e-17,1.8454416342258e-26,4.848526365553579e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,875,0884,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6045239018930865e-21,8.855330634105485e-06,1.425902216016438e-23,2.436482793299888e-09,7.12080350240285e-07,0.0,0.9615659713745117,0.0,1.8512446783858216e-11,3.8217352629563443e-25,3.4181606951841424e-16,0.038423918187618256,1.0331246795590288e-17,1.8454416342258e-26,4.848526365553579e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,875,0884,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6045239018930865e-21,8.855330634105485e-06,1.425902216016438e-23,2.436482793299888e-09,7.12080350240285e-07,0.0,0.9615659713745117,0.0,1.8512446783858216e-11,3.8217352629563443e-25,3.4181606951841424e-16,0.038423918187618256,1.0331246795590288e-17,1.8454416342258e-26,4.848526365553579e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,876,0885,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095804858467167e-12,1.775297823769506e-05,6.570576846916967e-17,2.7985162076184844e-18,6.105199245459714e-12,0.0,1.3445546187540458e-07,0.0,2.446797918356086e-13,2.4626832302512564e-25,1.8551215923193715e-23,0.9999809265136719,9.718742118515857e-21,3.4964313042892206e-31,9.236498604498716e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,876,0885,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095804858467167e-12,1.775297823769506e-05,6.570576846916967e-17,2.7985162076184844e-18,6.105199245459714e-12,0.0,1.3445546187540458e-07,0.0,2.446797918356086e-13,2.4626832302512564e-25,1.8551215923193715e-23,0.9999809265136719,9.718742118515857e-21,3.4964313042892206e-31,9.236498604498716e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,876,0885,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095804858467167e-12,1.775297823769506e-05,6.570576846916967e-17,2.7985162076184844e-18,6.105199245459714e-12,0.0,1.3445546187540458e-07,0.0,2.446797918356086e-13,2.4626832302512564e-25,1.8551215923193715e-23,0.9999809265136719,9.718742118515857e-21,3.4964313042892206e-31,9.236498604498716e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,877,0886,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343187710534079e-18,1.5125323443498928e-05,2.094351194502655e-20,2.342641503763056e-17,1.1820494236203238e-11,0.0,4.4850591507383797e-07,0.0,9.562757275401832e-25,1.3934231953836332e-24,6.205259397647725e-23,0.9999847412109375,6.938495991258499e-21,8.267660939516421e-44,1.069282249549497e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,877,0886,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343187710534079e-18,1.5125323443498928e-05,2.094351194502655e-20,2.342641503763056e-17,1.1820494236203238e-11,0.0,4.4850591507383797e-07,0.0,9.562757275401832e-25,1.3934231953836332e-24,6.205259397647725e-23,0.9999847412109375,6.938495991258499e-21,8.267660939516421e-44,1.069282249549497e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,877,0886,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343187710534079e-18,1.5125323443498928e-05,2.094351194502655e-20,2.342641503763056e-17,1.1820494236203238e-11,0.0,4.4850591507383797e-07,0.0,9.562757275401832e-25,1.3934231953836332e-24,6.205259397647725e-23,0.9999847412109375,6.938495991258499e-21,8.267660939516421e-44,1.069282249549497e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,877,0886,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343187710534079e-18,1.5125323443498928e-05,2.094351194502655e-20,2.342641503763056e-17,1.1820494236203238e-11,0.0,4.4850591507383797e-07,0.0,9.562757275401832e-25,1.3934231953836332e-24,6.205259397647725e-23,0.9999847412109375,6.938495991258499e-21,8.267660939516421e-44,1.069282249549497e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,877,0886,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343187710534079e-18,1.5125323443498928e-05,2.094351194502655e-20,2.342641503763056e-17,1.1820494236203238e-11,0.0,4.4850591507383797e-07,0.0,9.562757275401832e-25,1.3934231953836332e-24,6.205259397647725e-23,0.9999847412109375,6.938495991258499e-21,8.267660939516421e-44,1.069282249549497e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,877,0886,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343187710534079e-18,1.5125323443498928e-05,2.094351194502655e-20,2.342641503763056e-17,1.1820494236203238e-11,0.0,4.4850591507383797e-07,0.0,9.562757275401832e-25,1.3934231953836332e-24,6.205259397647725e-23,0.9999847412109375,6.938495991258499e-21,8.267660939516421e-44,1.069282249549497e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,878,0887,1,girder,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323216768498914e-15,3.698120920603287e-08,8.22491416872704e-27,4.22342875792122e-22,1.2584884658059373e-16,0.0,4.753349103214788e-11,0.0,5.69915590202796e-23,1.0,1.8658277515067348e-19,1.611269948573798e-14,9.906746384010696e-24,1.401298464324817e-45,2.2348371069204278e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
